Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,657.746,668.188,427.322,2.18325,0.181609,-1.21418,-0.428154,-0.397861
5,652.574,694.898,401.67,2.17435,0.181609,-1.21418,-0.428151,-0.397861
6,647.872,718.671,400.251,2.16632,0.181609,-1.21418,-0.428156,-0.397861
7,643.131,737.777,426.375,2.1575,0.181609,-1.21418,-0.428155,-0.397861
8,638.718,753.845,470.26,2.14875,0.181609,-1.21418,-0.428154,-0.397861
9,634.766,769.392,513.668,2.1403,0.181609,-1.21418,-0.428153,-0.397861
10,631.021,786.56,538.486,2.13126,0.181609,-1.21418,-0.428157,-0.397861
11,628.039,808.214,535.212,2.12322,0.181609,-1.21418,-0.428155,-0.397861
12,625.286,833.538,507.469,2.11452,0.181609,-1.21418,-0.428152,-0.397861
13,623.074,861.696,470.262,2.10613,0.181609,-1.21418,-0.428153,-0.397861
14,621.205,889.747,442.935,2.09748,0.181609,-1.21418,-0.428154,-0.397861
15,619.701,915.212,440.084,2.08873,0.181609,-1.21418,-0.428154,-0.397861
16,618.665,936.892,464.672,2.08039,0.181609,-1.21418,-0.428153,-0.397861
17,617.707,954.235,506.654,2.07135,0.181609,-1.21418,-0.428156,-0.397861
18,617.186,970.009,547.683,2.06304,0.181609,-1.21418,-0.428153,-0.397861
19,616.708,986.154,569.761,2.05439,0.181609,-1.21418,-0.428156,-0.397861
20,616.296,1005.33,563.673,2.04573,0.181609,-1.21418,-0.428155,-0.397861
21,615.878,1028.7,533.363,2.03709,0.181609,-1.21419,-0.428154,-0.397861
22,615.463,1055.87,494.028,2.02881,0.181609,-1.21418,-0.428151,-0.397861
23,614.787,1084.25,465.016,2.02016,0.181609,-1.21418,-0.428155,-0.397861
24,613.798,1111.12,460.709,2.01115,0.181609,-1.21418,-0.428154,-0.397861
25,612.722,1135.05,483.74,2.00289,0.181609,-1.21418,-0.428154,-0.397861
26,611.237,1154.51,523.787,1.99425,0.181609,-1.21418,-0.428153,-0.397861
27,609.416,1170.8,562.413,1.98562,0.181609,-1.21418,-0.428153,-0.397861
28,607.248,1186.24,581.729,1.97699,0.181609,-1.21418,-0.428155,-0.397861
29,604.738,1203.54,572.819,1.96836,0.181609,-1.21418,-0.428155,-0.397861
30,601.91,1224.6,539.931,1.95973,0.181609,-1.21418,-0.428153,-0.397861
31,598.803,1249.76,498.476,1.9511,0.181609,-1.21418,-0.428151,-0.397861
32,595.538,1277.85,467.781,1.94282,0.181609,-1.21418,-0.428153,-0.397861
33,591.962,1305.59,462.006,1.93384,0.181609,-1.21418,-0.428156,-0.397861
34,588.356,1331.1,483.468,1.92519,0.181609,-1.21418,-0.428155,-0.397861
35,584.871,1353.08,521.565,1.91729,0.181609,-1.21418,-0.428157,-0.397861
36,581.233,1370.34,557.771,1.90827,0.181609,-1.21418,-0.428155,-0.397861
37,577.738,1385.4,574.32,1.89925,0.181609,-1.21418,-0.428152,-0.397861
38,574.643,1401.69,562.582,1.89131,0.181609,-1.21418,-0.428154,-0.397861
39,571.659,1420.18,527.135,1.88235,0.181609,-1.21418,-0.428155,-0.397861
40,569.062,1443,483.57,1.87366,0.181609,-1.21418,-0.42815,-0.397861
41,566.918,1469.69,451.206,1.86536,0.181609,-1.21418,-0.428153,-0.397861
42,565.14,1497.63,443.969,1.85667,0.181609,-1.21418,-0.428155,-0.397861
43,563.803,1524.35,463.862,1.84793,0.181609,-1.21418,-0.428155,-0.397861
44,562.976,1547.96,500.011,1.83963,0.181609,-1.21418,-0.428151,-0.397861
45,562.485,1566.75,533.792,1.83053,0.181609,-1.21418,-0.428152,-0.397861
46,562.497,1582.77,547.574,1.82215,0.181609,-1.21418,-0.428157,-0.397861
47,562.843,1597.59,533.03,1.81345,0.181609,-1.21418,-0.428157,-0.397861
48,563.508,1614.13,495.044,1.80476,0.181609,-1.21418,-0.428155,-0.397861
49,564.451,1634.54,449.396,1.7963,0.181609,-1.21418,-0.428153,-0.397861
50,565.545,1658.82,415.387,1.78755,0.181609,-1.21418,-0.428153,-0.397861
51,566.775,1686.08,406.708,1.77916,0.181609,-1.21418,-0.428157,-0.397861
52,568.02,1713.53,425.041,1.7707,0.181609,-1.21418,-0.428156,-0.397861
53,569.16,1738.11,459.256,1.7616,0.181609,-1.21418,-0.42815,-0.397861
54,570.557,1762.52,490.621,1.75787,0.181609,-1.21418,-0.428155,-0.397861
