Algorithm,AT(ms),SR150(%),JointLimitCost,VelocitySmoothness,SuccessPoints,TotalPoints,SuccessRate(%),TotalLimitApproaches,TotalVelocityViolations,M1,AvgVel1,MaxVel1,VelVar1,VelJerk1,TCL1,VelViolation1,M2,AvgVel2,MaxVel2,VelVar2,VelJerk2,TCL2,VelViolation2,M3,AvgVel3,MaxVel3,VelVar3,VelJerk3,TCL3,VelViolation3,M4,AvgVel4,MaxVel4,VelVar4,VelJerk4,TCL4,VelViolation4,M5,AvgVel5,MaxVel5,VelVar5,VelJerk5,TCL5,VelViolation5,M6,AvgVel6,MaxVel6,VelVar6,VelJerk6,TCL6,VelViolation6,M7,AvgVel7,MaxVel7,VelVar7,VelJerk7,TCL7,VelViolation7,M8,AvgVel8,MaxVel8,VelVar8,VelJerk8,TCL8,VelViolation8
GA,1.767376,100.000000,0.514097,1.822923,89,89,100.000000,0,0,7.338350,1.795812,4.177534,0.067128,0.108249,0,0,12.847788,9.741206,9.859425,0.877608,0.108460,0,0,11.513978,0.246365,9.032663,0.877958,0.104875,0,0,0.022434,0.003854,0.176919,0.000343,0.003421,0,0,0.004565,0.000409,0.036362,0.000015,0.000413,0,0,0.014143,0.002807,0.111174,0.000135,0.002436,0,0,0.007051,0.002232,0.054630,0.000033,0.001844,0,0,0.005447,0.000487,0.043385,0.000021,0.000493,0,0
