Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
135,739.172404,1559.393127,973.243005,2.285059,0.655242,-2.078133,1.028349,0.665962,0.593616
136,748.864956,1555.819724,975.041443,2.275399,0.655242,-2.070042,1.035055,0.665962,0.594152
137,748.864956,1555.819724,975.041443,2.275399,0.655242,-2.070042,1.035055,0.665962,0.594152
138,768.028896,1548.151893,978.478405,2.254965,0.655242,-2.053140,1.049337,0.665962,0.595345
139,778.174394,1544.894675,980.106869,2.246343,0.655242,-2.046082,1.055412,0.665962,0.595869
140,778.174394,1544.894675,980.106869,2.246343,0.655242,-2.046082,1.055412,0.665962,0.595869
141,778.174394,1544.894675,980.106869,2.246343,0.655242,-2.046082,1.055412,0.665962,0.595869
142,778.174394,1544.894675,980.106869,2.246343,0.655242,-2.046082,1.055412,0.665962,0.595869
143,819.374784,1558.419147,1008.966919,2.253521,0.581506,-2.012587,1.017550,0.610241,0.580365
144,829.197749,1554.709214,1010.315504,2.244049,0.581506,-2.005380,1.024665,0.610241,0.581019
145,838.452822,1550.184333,1011.613977,2.232652,0.581506,-1.996720,1.033329,0.610241,0.581835
146,848.001621,1545.928230,1012.852450,2.222004,0.581506,-1.988676,1.041489,0.610241,0.582620
147,857.183312,1541.074515,1014.036155,2.210002,0.581506,-1.979781,1.050645,0.610241,0.583526
148,857.183312,1541.074515,1014.036155,2.210002,0.581506,-1.979781,1.050645,0.610241,0.583526
149,875.820793,1531.348941,1016.228210,2.186264,0.581506,-1.962342,1.068981,0.610241,0.585401
150,885.536852,1526.859001,1017.236803,2.175415,0.581506,-1.954581,1.077309,0.610241,0.586282
151,894.617309,1521.309210,1018.195550,2.162179,0.581506,-1.945127,1.087596,0.610241,0.587394
152,894.617309,1521.309210,1018.195550,2.162179,0.581506,-1.945127,1.087596,0.610241,0.587394
153,913.056138,1510.126161,1019.937916,2.135855,0.581506,-1.926600,1.108199,0.610241,0.589693
154,922.326057,1504.360986,1020.721552,2.122462,0.581506,-1.917386,1.118664,0.610241,0.590900
155,931.615000,1498.430021,1021.450176,2.108803,0.581506,-1.908073,1.129390,0.610241,0.592162
156,940.531822,1491.662099,1022.123889,2.093388,0.581506,-1.897640,1.141583,0.610241,0.593626
157,972.623322,1522.469688,1022.737708,2.163151,0.581506,-1.945861,1.086793,0.636821,0.594783
158,972.623322,1522.469688,1022.737708,2.163151,0.581506,-1.945861,1.086793,0.636821,0.594783
159,991.412542,1511.816870,1023.795075,2.137998,0.581506,-1.928126,1.106479,0.636821,0.596979
