Algorithm,PointIndex,ComputationTime(ms),JointLimitCost,Success,Joint1,Vel1,Joint2,Vel2,Joint3,Vel3,Joint4,Vel4,Joint5,Vel5,Joint6,Vel6,Joint7,Vel7,Joint8,Vel8
DE,139,5.547000,0.730347,1,2188.661071,9.767542,1822.868974,0.134958,1154.314178,-2.139372,3.163153,0.000000,0.028713,0.000000,2.513274,0.000000,0.054473,0.000000,2.414531,0.000000
DE,140,4.234300,0.725740,1,2255.843055,9.936182,1818.527300,-0.642132,1148.116393,-0.916649,3.256823,0.138536,0.038555,0.014556,2.513274,0.000000,0.043111,-0.016804,2.411562,-0.004391
DE,141,4.620800,0.714487,1,2328.278107,9.736316,1806.145945,-1.664233,1136.558170,-1.553592,3.361153,0.140235,0.062614,0.032339,2.513274,0.000000,0.049752,0.008926,2.406314,-0.007055
DE,142,4.243100,0.703063,1,2399.604031,9.496426,1785.836536,-2.704021,1124.718049,-1.576409,3.466732,0.140570,0.087642,0.033322,2.513274,0.000000,0.058261,0.011328,2.398967,-0.009782
DE,143,5.260900,0.703543,1,2459.439047,9.333781,1762.956251,-3.569140,1122.482621,-0.348709,3.554897,0.137529,0.087642,0.000000,2.513274,0.000000,0.036796,-0.033483,2.391397,-0.011809
DE,144,4.735100,0.704178,1,2517.412040,8.969001,1734.464789,-4.407914,1120.366922,-0.327320,3.643948,0.137771,0.087642,0.000000,2.513274,0.000000,0.016449,-0.031480,2.382275,-0.014112
DE,145,6.741300,0.704975,1,2573.047139,8.525617,1700.429881,-5.215567,1118.392688,-0.302535,3.734040,0.138059,0.087642,0.000000,2.513274,0.000000,-0.002576,-0.029153,2.371650,-0.016281
DE,146,7.489600,0.705943,1,2625.850434,8.005073,1660.949826,-5.985246,1116.580819,-0.274683,3.825322,0.138386,0.087642,0.000000,2.513274,0.000000,-0.020075,-0.026529,2.359586,-0.018290
DE,147,8.094800,0.707096,1,2675.299480,7.409299,1616.168694,-6.709873,1114.950474,-0.244286,3.917919,0.138745,0.087642,0.000000,2.513274,0.000000,-0.035859,-0.023651,2.346154,-0.020126
DE,148,7.293300,0.741992,1,2688.152014,4.163866,1603.919102,-3.968529,1140.042269,8.129048,3.926018,0.026238,0.017915,-0.225897,2.336698,-0.572057,-0.159121,-0.399334,2.513274,0.541423
DE,149,357.934200,0.639666,1,2693.540918,0.074241,922.256319,-9.391003,891.543508,-3.423471,5.278929,0.186385,0.730099,0.098115,1.765260,-0.078725,1.156021,0.181182,2.513274,0.000000
DE,150,353.949600,0.638855,1,2688.844822,-1.238382,884.974519,-9.831377,896.588157,1.330296,5.335601,0.149448,0.709030,-0.055558,1.782939,0.046621,1.112527,-0.114697,2.513274,0.000000
DE,151,5.606500,0.638608,1,2681.799087,-1.832045,847.637616,-9.708412,902.484166,1.533092,5.391517,0.145392,0.686248,-0.059238,1.800714,0.046218,1.068356,-0.114854,2.513274,0.000000
DE,152,5.495000,0.635889,1,2682.192596,0.134604,819.665588,-9.568128,910.930348,2.889106,5.419886,0.097040,0.656223,-0.102706,1.834926,0.117026,1.001559,-0.228486,2.513274,0.000000
DE,153,5.153600,0.632035,1,2689.910669,3.102054,799.112642,-8.260658,922.588152,4.685515,5.424873,0.020042,0.617311,-0.156395,1.880990,0.185141,0.913378,-0.354416,2.513274,0.000000
DE,154,5.992400,0.633622,1,2682.152854,-2.145851,765.342349,-9.341037,932.870130,2.844048,5.466629,0.115501,0.584563,-0.090584,1.903456,0.062141,0.854718,-0.162258,2.513274,0.000000
DE,155,5.071200,0.625833,1,2634.800286,-5.191639,793.320805,3.067501,860.297722,-7.956690,5.472068,0.005963,0.837473,0.277286,2.185121,0.308812,0.905676,0.055869,2.156507,-0.391153
DE,156,5.501100,0.637734,1,2693.018843,4.167027,723.651508,-4.986620,966.321492,7.588713,5.472164,0.000068,0.484735,-0.252475,1.981470,-0.145764,0.660691,-0.175349,2.513274,0.255358
DE,157,5.323600,0.637746,1,2691.289137,-1.446014,711.817761,-9.892874,966.560934,0.200171,5.471930,-0.001952,0.484735,0.000000,1.981686,0.001805,0.660502,-0.001576,2.513274,0.000000
DE,158,4.985900,0.637759,1,2689.558515,-1.446639,699.982968,-9.892786,966.800227,0.200027,5.471699,-0.001932,0.484735,0.000000,1.981900,0.001786,0.660314,-0.001575,2.513274,0.000000
DE,159,5.533900,0.637768,1,2687.847330,-1.433805,688.174081,-9.894684,967.037162,0.198528,5.471402,-0.002490,0.484735,0.000000,1.982175,0.002303,0.660074,-0.002012,2.513274,0.000000
DE,160,5.372000,0.637779,1,2686.137694,-1.432744,676.366960,-9.894843,967.273739,0.198261,5.471100,-0.002528,0.484735,0.000000,1.982450,0.002308,0.659828,-0.002056,2.513274,0.000000
DE,161,5.177700,0.637813,1,2684.331356,-1.499008,664.455146,-9.885137,967.505637,0.192443,5.471074,-0.000219,0.484735,0.000000,1.982475,0.000207,0.659807,-0.000177,2.513274,0.000000
DE,162,5.712700,0.637848,1,2682.527087,-1.497598,652.545525,-9.885351,967.737479,0.192437,5.471042,-0.000266,0.484735,0.000000,1.982504,0.000245,0.659781,-0.000217,2.513274,0.000000
DE,163,5.580900,0.637860,1,2680.838462,-1.417812,640.758046,-9.897065,967.969310,0.194651,5.470690,-0.002953,0.484735,0.000000,1.982829,0.002726,0.659496,-0.002394,2.513274,0.000000
DE,164,5.988600,0.637874,1,2679.151686,-1.416536,628.972646,-9.897248,968.201112,0.194665,5.470333,-0.002997,0.484735,0.000000,1.983158,0.002764,0.659207,-0.002429,2.513274,0.000000
DE,165,6.112800,0.637917,1,2677.333114,-1.507368,617.048099,-9.883952,968.427927,0.188001,5.470333,0.000000,0.484735,0.000000,1.983158,0.000000,0.659207,0.000000,2.513274,0.000000
DE,166,5.363000,0.637961,1,2675.514541,-1.507369,605.123553,-9.883951,968.654741,0.188000,5.470333,0.000000,0.484735,0.000000,1.983158,0.000000,0.659207,0.000000,2.513274,0.000000
DE,167,5.692300,0.637978,1,2673.835280,-1.411306,593.346202,-9.898073,968.881587,0.190648,5.469956,-0.003172,0.484735,0.000000,1.983508,0.002936,0.658901,-0.002572,2.513274,0.000000
DE,168,5.686600,0.637997,1,2672.155797,-1.411475,581.568727,-9.898049,969.108432,0.190646,5.469579,-0.003168,0.484735,0.000000,1.983857,0.002934,0.658595,-0.002568,2.513274,0.000000
DE,169,5.617900,0.638047,1,2670.336357,-1.508634,569.648643,-9.883835,969.330265,0.183939,5.469574,-0.000037,0.484735,0.000000,1.983859,0.000021,0.658593,-0.000020,2.513274,0.000000
DE,170,5.353000,0.638098,1,2668.515648,-1.509459,557.726916,-9.883709,969.552105,0.183916,5.469573,-0.000009,0.484735,0.000000,1.983861,0.000018,0.658591,-0.000017,2.513274,0.000000
DE,171,5.003300,0.638140,1,2666.748855,-1.472348,545.859939,-9.889287,969.773999,0.184914,5.469426,-0.001225,0.484735,0.000000,1.983997,0.001133,0.658473,-0.000983,2.513274,0.000000
DE,172,4.779000,0.638183,1,2664.983263,-1.471512,533.994136,-9.889414,969.995688,0.184764,5.469276,-0.001254,0.484735,0.000000,1.984136,0.001154,0.658350,-0.001024,2.513274,0.000000
DE,173,4.524000,0.638210,1,2663.305422,-1.410382,522.218734,-9.898324,970.215006,0.184358,5.468894,-0.003208,0.484735,0.000000,1.984489,0.002971,0.658040,-0.002600,2.513274,0.000000
DE,174,4.747400,0.638239,1,2661.625302,-1.411987,510.441021,-9.898095,970.434380,0.184363,5.468518,-0.003156,0.484735,0.000000,1.984838,0.002930,0.657736,-0.002556,2.513274,0.000000
DE,175,4.557000,0.638313,1,2659.739283,-1.553240,498.447819,-9.877057,970.648773,0.176565,5.468695,0.001452,0.484735,0.000000,1.984675,-0.001343,0.657880,0.001183,2.513274,0.000000
DE,176,4.138100,0.638388,1,2657.854421,-1.552456,486.455773,-9.877183,970.862989,0.176437,5.468868,0.001425,0.484735,0.000000,1.984514,-0.001324,0.658019,0.001147,2.513274,0.000000
MOEAD,0,4.008000,0.423599,1,301.873069,2.333247,852.919965,6.592415,924.554310,7.146094,1.643099,0.126999,0.622463,0.048112,-0.509298,-0.039365,-0.519532,-0.040156,-1.139674,-0.088088
MOEAD,1,5.428700,0.423590,1,299.801861,-1.716616,864.804427,9.849834,924.331830,-0.184392,1.643100,0.000008,0.622463,0.000000,-0.509298,0.000000,-0.519531,0.000002,-1.139759,-0.000708
MOEAD,2,5.895500,0.423584,1,297.730629,-1.716724,876.688257,9.849817,924.109501,-0.184275,1.643100,0.000001,0.622463,0.000000,-0.509298,0.000000,-0.519532,-0.000009,-1.139846,-0.000721
MOEAD,3,5.817600,0.423569,1,295.661925,-1.715088,888.569292,9.850136,923.889448,-0.182438,1.643100,-0.000004,0.622463,0.000000,-0.509298,0.000000,-0.519532,0.000005,-1.139624,0.001842
MOEAD,4,5.915000,0.423555,1,293.593219,-1.715047,900.450632,9.850146,923.669529,-0.182323,1.643100,0.000001,0.622463,0.000000,-0.509298,0.000000,-0.519532,-0.000005,-1.139405,0.001817
MOEAD,5,5.445400,0.423551,1,291.526997,-1.712675,912.334548,9.850481,923.444586,-0.186453,1.643100,0.000000,0.622463,0.000000,-0.509298,0.000000,-0.519532,0.000000,-1.139405,0.000000
MOEAD,6,5.531300,0.423548,1,289.460775,-1.712675,924.218464,9.850481,923.219644,-0.186453,1.643100,0.000000,0.622463,0.000000,-0.509298,0.000000,-0.519532,0.000000,-1.139405,0.000000
MOEAD,7,4.910900,0.423541,1,287.394568,-1.712602,936.102811,9.850493,922.994630,-0.186505,1.643100,0.000005,0.622463,0.000000,-0.509298,0.000000,-0.519532,0.000005,-1.139215,0.001570
MOEAD,8,5.063800,0.423535,1,285.328337,-1.712752,947.986220,9.850467,922.769634,-0.186505,1.643100,-0.000007,0.622463,0.000000,-0.509298,0.000000,-0.519531,0.000004,-1.139024,0.001583
MOEAD,9,7.861200,0.423534,1,283.259659,-1.714908,959.868205,9.850013,922.539669,-0.190639,1.643100,0.000007,0.622463,0.000000,-0.509298,0.000000,-0.519531,-0.000001,-1.138925,0.000826
MOEAD,10,9.664200,0.423535,1,281.190961,-1.715115,971.748824,9.849973,922.309529,-0.190804,1.643099,-0.000012,0.622463,0.000000,-0.509298,0.000000,-0.519530,0.000011,-1.138823,0.000840
MOEAD,11,6.180400,0.423540,1,279.122244,-1.714600,983.633186,9.850030,922.077287,-0.192487,1.643100,0.000006,0.622463,0.000000,-0.509298,0.000000,-0.519532,-0.000014,-1.138805,0.000151
MOEAD,12,7.177700,0.423547,1,277.053539,-1.714668,995.516980,9.850012,921.844656,-0.192819,1.643099,-0.000004,0.622463,0.000000,-0.509298,0.000000,-0.519530,0.000013,-1.138789,0.000132
MOEAD,13,6.064000,0.423549,1,274.987349,-1.712958,1007.398537,9.850312,921.612241,-0.192681,1.643099,0.000001,0.622463,0.000000,-0.509298,0.000000,-0.519531,-0.000005,-1.138570,0.001817
MOEAD,14,5.783500,0.423552,1,272.921184,-1.712850,1019.280727,9.850329,921.379674,-0.192798,1.643100,0.000008,0.622463,0.000000,-0.509298,0.000000,-0.519530,0.000006,-1.138349,0.001830
MOEAD,15,4.875900,0.423566,1,270.857453,-1.710757,1031.163779,9.850613,921.142240,-0.196825,1.643099,-0.000014,0.622463,0.000000,-0.509298,0.000000,-0.519530,-0.000000,-1.138382,-0.000270
MOEAD,16,5.764200,0.423582,1,268.793741,-1.710623,1043.047687,9.850637,920.904818,-0.196800,1.643098,-0.000003,0.622463,0.000000,-0.509298,0.000000,-0.519530,-0.000001,-1.138413,-0.000260
MOEAD,17,5.841900,0.423590,1,266.725032,-1.714596,1054.931930,9.849947,920.667476,-0.196714,1.643098,0.000003,0.622463,0.000000,-0.509298,0.000000,-0.519531,-0.000007,-1.138176,0.001970
MOEAD,18,5.991000,0.423599,1,264.656327,-1.714653,1066.815743,9.849934,920.429943,-0.196880,1.643098,-0.000004,0.622463,0.000000,-0.509298,0.000000,-0.519530,0.000006,-1.137938,0.001972
MOEAD,19,6.196200,0.423615,1,262.592683,-1.710668,1078.698828,9.850544,920.187498,-0.200976,1.643100,0.000018,0.622463,0.000000,-0.509298,0.000000,-0.519531,-0.000002,-1.137837,0.000836
MOEAD,20,5.951800,0.423633,1,260.528997,-1.710953,1090.580120,9.850494,919.945060,-0.200999,1.643100,-0.000005,0.622463,0.000000,-0.509298,0.000000,-0.519531,-0.000003,-1.137736,0.000838
MOEAD,21,5.137000,0.423656,1,258.465301,-1.710540,1102.464370,9.850525,919.700124,-0.203021,1.643100,0.000000,0.622463,0.000000,-0.509298,0.000000,-0.519531,0.000000,-1.137736,0.000000
MOEAD,22,5.273800,0.423681,1,256.401605,-1.710540,1114.348619,9.850525,919.455187,-0.203021,1.643100,0.000000,0.622463,0.000000,-0.509298,0.000000,-0.519531,0.000000,-1.137736,0.000000
MOEAD,23,5.300200,0.427143,1,245.382540,-4.639299,1130.215173,6.680213,933.081496,5.737014,1.647154,0.017071,0.577554,-0.189079,-0.348773,0.675852,-0.440905,0.331035,-1.275399,-0.579596
MOEAD,24,4.957800,0.495503,1,197.003643,-4.064328,1147.284503,1.434000,1040.393738,9.015338,1.647540,0.000324,0.266842,-0.261030,-0.397923,-0.041291,-0.115348,0.273502,-1.200884,0.062600
MOEAD,25,5.320100,0.617414,1,184.845030,-1.201302,1163.798046,1.631580,1139.426856,9.784721,1.651608,0.004019,0.003799,-0.259893,-0.330853,0.066267,0.165378,0.277364,-1.273646,-0.071891
MOEAD,26,5.031200,0.613690,1,195.267361,1.414896,1236.710229,9.898281,1139.699177,0.036969,1.755786,0.141428,0.003799,0.000000,-0.330853,0.000000,0.163089,-0.003107,-1.293380,-0.026790
MOEAD,27,5.821800,0.610262,1,213.262448,2.431872,1308.475790,9.698463,1140.224448,0.070986,1.860549,0.141577,0.003799,0.000000,-0.330853,0.000000,0.158700,-0.005931,-1.312878,-0.026349
MOEAD,28,8.405800,0.607134,1,238.719669,3.427178,1378.245144,9.392699,1140.997833,0.104117,1.965813,0.141712,0.003799,0.000000,-0.330853,0.000000,0.152255,-0.008676,-1.331922,-0.025638
MOEAD,29,5.767700,0.604304,1,271.422117,4.389052,1445.177776,8.983145,1142.010712,0.135940,2.071490,0.141832,0.003799,0.000000,-0.330853,0.000000,0.143832,-0.011305,-1.350295,-0.024659
MOEAD,30,5.023000,0.601769,1,311.051688,5.305925,1508.465041,8.473407,1143.252752,0.166294,2.177502,0.141937,0.003799,0.000000,-0.330853,0.000000,0.133523,-0.013803,-1.367784,-0.023416
MOEAD,31,5.264600,0.599524,1,357.191841,6.166695,1567.338215,7.868480,1144.710873,0.194880,2.283771,0.142029,0.003799,0.000000,-0.330853,0.000000,0.121443,-0.016145,-1.384195,-0.021933
MOEAD,32,7.188600,0.597563,1,409.339237,6.960888,1621.087245,7.174682,1146.369860,0.221450,2.390231,0.142109,0.003799,0.000000,-0.330853,0.000000,0.107725,-0.018312,-1.399337,-0.020212
MOEAD,33,4.359100,0.595879,1,466.911418,7.678854,1669.067619,6.399520,1148.212251,0.245734,2.496828,0.142177,0.003799,0.000000,-0.330853,0.000000,0.092517,-0.020284,-1.413045,-0.018284
MOEAD,34,4.098700,0.594466,1,529.260404,8.311890,1710.710941,5.551569,1150.219126,0.267541,2.603522,0.142235,0.003799,0.000000,-0.330853,0.000000,0.075979,-0.022047,-1.425167,-0.016160
MOEAD,35,4.463500,0.593319,1,595.679882,8.852360,1745.527409,4.640324,1152.369243,0.286567,2.710278,0.142285,0.003799,0.000000,-0.330853,0.000000,0.058287,-0.023580,-1.435572,-0.013867
MOEAD,36,4.393800,0.592434,1,665.420336,9.293760,1773.112608,3.676062,1154.640113,0.302621,2.817080,0.142326,0.003799,0.000000,-0.330853,0.000000,0.039623,-0.024871,-1.444143,-0.011422
MOEAD,37,4.426400,0.591810,1,737.697788,9.630799,1793.148003,2.669669,1157.008039,0.315521,2.923920,0.142362,0.003799,0.000000,-0.330853,0.000000,0.020179,-0.025909,-1.450792,-0.008860
MOEAD,38,3.908500,0.591444,1,811.701832,9.859419,1805.401574,1.632520,1159.448457,0.325132,3.030798,0.142392,0.003799,0.000000,-0.330853,0.000000,0.000150,-0.026684,-1.455445,-0.006200
MOEAD,39,4.522300,0.591338,1,886.607430,9.976826,1809.728640,0.576331,1161.935743,0.331287,3.137724,0.142417,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.027187,-1.458055,-0.003476
MOEAD,40,5.325400,0.591142,1,899.253578,9.762770,1809.817739,0.068783,1164.738738,2.163899,3.137725,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000000,-1.453713,0.033523
MOEAD,41,4.581000,0.590949,1,911.933089,9.772018,1809.907962,0.069534,1167.491745,2.121726,3.137723,-0.000014,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000002,-1.449405,0.033196
MOEAD,42,4.541900,0.590753,1,924.624610,9.781108,1809.999144,0.070273,1170.189862,2.079386,3.137724,0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.445021,0.033793
MOEAD,43,3.980800,0.590546,1,937.330556,9.790130,1810.091329,0.071030,1172.832796,2.036422,3.137724,-0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000010,-1.440336,0.036091
MOEAD,44,4.021700,0.590366,1,950.046904,9.799534,1810.184538,0.071829,1175.416058,1.990726,3.137724,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000009,-1.436257,0.031436
MOEAD,45,4.861500,0.590168,1,962.782250,9.807542,1810.278720,0.072530,1177.949227,1.950804,3.137723,-0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000001,-1.431720,0.034943
MOEAD,46,4.970800,0.589981,1,975.518469,9.816311,1810.373829,0.073304,1180.422420,1.906189,3.137724,0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000002,-1.427413,0.033193
MOEAD,47,6.972400,0.589792,1,988.264344,9.824425,1810.469888,0.074042,1182.840556,1.863880,3.137723,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000003,-1.423034,0.033752
MOEAD,48,5.767300,0.589607,1,1001.026254,9.832514,1810.566953,0.074785,1185.203703,1.820705,3.137724,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000004,-1.418727,0.033189
MOEAD,49,3.733300,0.589427,1,1013.797201,9.840224,1810.664962,0.075517,1187.511950,1.778543,3.137723,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000001,-1.414485,0.032684
MOEAD,50,4.189200,0.589223,1,1026.574340,9.847686,1810.763874,0.076235,1189.765192,1.736634,3.137724,0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000000,-1.409669,0.037119
MOEAD,51,4.288200,0.589064,1,1039.370703,9.855932,1810.863914,0.077052,1191.958511,1.689324,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.405868,0.029273
MOEAD,52,3.721300,0.588851,1,1052.167247,9.862244,1810.964723,0.077693,1194.101823,1.651841,3.137724,-0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000002,-1.400802,0.039044
MOEAD,53,3.966600,0.588705,1,1064.973515,9.870528,1811.066635,0.078550,1196.180038,1.601801,3.137724,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000006,-1.397256,0.027333
MOEAD,54,4.411000,0.588496,1,1077.790172,9.876092,1811.169344,0.079144,1198.213413,1.566852,3.137724,-0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.392187,0.039056
MOEAD,55,4.548200,0.588320,1,1090.617417,9.883933,1811.273160,0.079994,1200.181764,1.516697,3.137724,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000000,-1.387883,0.033166
MOEAD,56,4.061500,0.588163,1,1103.453633,9.890358,1811.377920,0.080718,1202.095126,1.474253,3.137723,-0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000000,-1.384013,0.029822
MOEAD,57,4.387600,0.587957,1,1116.295998,9.895969,1811.483507,0.081363,1203.958472,1.435843,3.137724,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.378946,0.039044
MOEAD,58,4.639100,0.587785,1,1129.148386,9.903124,1811.590197,0.082207,1205.756904,1.385742,3.137725,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000002,-1.374643,0.033150
MOEAD,59,4.849600,0.587632,1,1142.009759,9.908985,1811.697831,0.082926,1207.500347,1.343227,3.137724,-0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000001,-1.370775,0.029807
MOEAD,60,4.977200,0.587434,1,1154.877504,9.914086,1811.806292,0.083565,1209.193854,1.304780,3.137725,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000004,-1.365805,0.038287
MOEAD,61,5.296000,0.587293,1,1167.744757,9.920471,1811.915751,0.084391,1210.822329,1.255531,3.137725,0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000002,-1.362175,0.027988
MOEAD,62,4.579200,0.587097,1,1180.630863,9.924929,1812.026107,0.084997,1212.405628,1.219463,3.137723,-0.000013,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000012,-1.357203,0.038295
MOEAD,63,4.370100,0.586935,1,1193.519370,9.930889,1812.137472,0.085809,1213.924145,1.170052,3.137725,0.000013,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000002,-1.352990,0.032463
MOEAD,64,4.075000,0.586766,1,1206.406698,9.935709,1812.249676,0.086506,1215.387635,1.128303,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000000,-1.348610,0.033769
MOEAD,65,4.352300,0.586591,1,1219.313782,9.940532,1812.362931,0.087225,1216.796283,1.084885,3.137724,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000007,-1.344052,0.035101
MOEAD,66,4.462500,0.586444,1,1232.216362,9.945396,1812.477060,0.087972,1218.144799,1.039445,3.137724,0.000000,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000001,-1.340142,0.030140
MOEAD,67,4.643000,0.586268,1,1245.128763,9.949364,1812.592063,0.088613,1219.443282,1.000517,3.137724,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000004,-1.335501,0.035758
MOEAD,68,4.906600,0.586109,1,1258.046911,9.953903,1812.708043,0.089367,1220.681811,0.954332,3.137724,0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.331247,0.032777
MOEAD,69,5.342000,0.585936,1,1270.970298,9.957850,1812.824921,0.090058,1221.865479,0.912051,3.137725,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.326607,0.035759
MOEAD,70,4.676100,0.585779,1,1283.897120,9.961975,1812.942766,0.090817,1222.989045,0.865869,3.137724,-0.000011,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.322352,0.032790
MOEAD,71,5.204900,0.585608,1,1296.829716,9.965557,1813.061513,0.091504,1224.057623,0.823421,3.137723,-0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000002,-1.317713,0.035747
MOEAD,72,7.976600,0.585469,1,1309.767908,9.969290,1813.181239,0.092253,1225.066132,0.777088,3.137723,0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020260,0.000007,-1.313842,0.029827
MOEAD,73,4.476900,0.585300,1,1322.711490,9.972185,1813.301783,0.092872,1226.024893,0.738662,3.137724,0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000008,-1.309203,0.035742
MOEAD,74,3.891500,0.585149,1,1335.659781,9.975513,1813.423302,0.093619,1226.923541,0.692330,3.137724,0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000000,-1.304975,0.032570
MOEAD,75,3.737400,0.584983,1,1348.608320,9.978328,1813.545666,0.094296,1227.767328,0.650234,3.137725,0.000004,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000008,-1.300359,0.035575
MOEAD,76,4.281100,0.584832,1,1361.556124,9.981233,1813.668952,0.095039,1228.550910,0.604049,3.137724,-0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000005,-1.296085,0.032947
MOEAD,77,3.967500,0.584684,1,1374.515145,9.983722,1813.793194,0.095717,1229.279500,0.561311,3.137725,0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000006,-1.291851,0.032617
MOEAD,78,3.906000,0.584521,1,1387.473077,9.985983,1813.918274,0.096392,1229.953233,0.519209,3.137724,-0.000005,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000003,-1.287214,0.035732
MOEAD,79,3.999100,0.584375,1,1400.436674,9.988287,1814.044332,0.097126,1230.566990,0.472892,3.137724,0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000003,-1.282980,0.032624
MOEAD,80,5.147900,0.584215,1,1413.400230,9.990186,1814.171236,0.097797,1231.125638,0.430514,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000004,-1.278345,0.035720
MOEAD,81,4.526300,0.584086,1,1426.368242,9.992082,1814.299109,0.098529,1231.624435,0.384332,3.137723,-0.000007,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000004,-1.274495,0.029663
MOEAD,82,4.489200,0.583928,1,1439.337713,9.993463,1814.427759,0.099129,1232.073244,0.345824,3.137724,0.000008,0.003799,0.000000,-0.330853,0.000000,-0.020262,-0.000005,-1.269873,0.035613
MOEAD,83,4.170400,0.583772,1,1452.306406,9.994949,1814.557329,0.099859,1232.461947,0.299573,3.137724,-0.000001,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000002,-1.265241,0.035704
MOEAD,84,4.702100,0.583631,1,1465.279383,9.996232,1814.687870,0.100587,1232.790670,0.253295,3.137723,-0.000010,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000002,-1.261004,0.032644
MOEAD,85,4.571800,0.583491,1,1478.253851,9.997209,1814.819263,0.101242,1233.064411,0.210926,3.137724,0.000006,0.003799,0.000000,-0.330853,0.000000,-0.020262,0.000001,-1.256766,0.032658
MOEAD,86,5.261800,0.583338,1,1491.227654,9.997996,1814.951498,0.101904,1233.283168,0.168580,3.137723,-0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000001,-1.252139,0.035652
MOEAD,87,4.957900,0.583216,1,1504.207026,9.998683,1815.084712,0.102622,1233.441817,0.122216,3.137724,0.000002,0.003799,0.000000,-0.330853,0.000000,-0.020260,0.000008,-1.248290,0.029653
MOEAD,88,4.861300,0.583050,1,1517.182003,9.999040,1815.218640,0.103210,1233.550863,0.084035,3.137725,0.000010,0.003799,0.000000,-0.330853,0.000000,-0.020263,-0.000017,-1.243280,0.038611
MOEAD,89,5.927200,0.582930,1,1530.155993,9.999358,1815.353565,0.103990,1233.594666,0.033760,3.137725,-0.000003,0.003799,0.000000,-0.330853,0.000000,-0.020263,-0.000001,-1.239428,0.029690
MOEAD,90,6.387100,0.582781,1,1543.134568,9.999388,1815.489313,0.104588,1233.588238,-0.004953,3.137724,-0.000009,0.003799,0.000000,-0.330853,0.000000,-0.020261,0.000015,-1.234806,0.035612
MOEAD,91,6.345600,0.582633,1,1556.115048,9.999252,1815.625989,0.105286,1233.522084,-0.050960,3.137725,0.000012,0.003799,0.000000,-0.330853,0.000000,-0.020261,-0.000002,-1.230179,0.035637
MOEAD,92,7.669900,0.582516,1,1569.088296,9.998920,1815.763526,0.106004,1233.395805,-0.097328,3.137723,-0.000014,0.003799,0.000000,-0.330853,0.000000,-0.020260,0.000006,-1.226326,0.029698
