Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
58,392.435373,867.722621,984.103580,2.133075,0.452831,-1.304063,-0.759785,-0.483012,0.510615
59,390.376269,879.625010,983.908831,2.133116,0.452831,-1.304089,-0.759821,-0.483012,0.510608
60,388.319145,891.531083,983.713691,2.133165,0.452831,-1.304125,-0.759864,-0.483012,0.510603
61,386.157686,903.275080,983.518775,2.132862,0.452831,-1.303915,-0.759599,-0.483012,0.510573
62,383.998456,915.022820,983.323858,2.132566,0.452831,-1.303712,-0.759343,-0.483012,0.510546
63,381.641499,926.453452,983.126458,2.131586,0.452831,-1.303036,-0.758493,-0.483012,0.510468
64,379.285997,937.885412,982.928628,2.130609,0.452831,-1.302366,-0.757644,-0.483012,0.510393
65,377.315962,949.926322,982.723849,2.130951,0.452831,-1.302601,-0.757942,-0.483012,0.510419
66,375.344030,961.963792,982.519071,2.131286,0.452831,-1.302830,-0.758233,-0.483012,0.510446
67,373.103211,973.577449,982.316298,2.130699,0.452831,-1.302428,-0.757723,-0.483012,0.510405
68,370.861547,985.188932,982.113912,2.130107,0.452831,-1.302020,-0.757211,-0.483012,0.510365
69,368.704738,996.932885,981.906424,2.129809,0.452831,-1.301814,-0.756953,-0.483012,0.510349
70,366.549381,1008.679558,981.698965,2.129517,0.452831,-1.301612,-0.756699,-0.483012,0.510335
71,364.466332,1020.544361,981.489199,2.129476,0.452831,-1.301581,-0.756664,-0.483012,0.510342
72,362.381095,1032.405615,981.279041,2.129427,0.452831,-1.301550,-0.756621,-0.483012,0.510350
73,360.145258,1044.021820,981.069123,2.128846,0.452831,-1.301148,-0.756118,-0.483012,0.510320
74,357.905685,1055.631365,980.859232,2.128251,0.452831,-1.300736,-0.755602,-0.483012,0.510290
75,355.836977,1067.512602,980.644247,2.128251,0.452831,-1.300736,-0.755602,-0.483012,0.510307
76,353.769748,1079.396432,980.429261,2.128256,0.452831,-1.300738,-0.755605,-0.483012,0.510325
77,351.461903,1090.896175,980.214178,2.127423,0.452831,-1.300164,-0.754884,-0.483012,0.510282
78,349.156704,1102.399440,979.999480,2.126597,0.452831,-1.299588,-0.754169,-0.483012,0.510241
79,347.155843,1114.396893,979.776831,2.126844,0.452831,-1.299761,-0.754381,-0.483012,0.510284
80,345.155948,1126.395393,979.554540,2.127092,0.452831,-1.299932,-0.754598,-0.483012,0.510328
81,342.906171,1137.985345,979.334396,2.126460,0.452831,-1.299495,-0.754050,-0.483012,0.510307
82,340.659319,1149.579381,979.114608,2.125837,0.452831,-1.299061,-0.753511,-0.483012,0.510288
83,338.593097,1161.463297,978.889665,2.125837,0.452831,-1.299061,-0.753511,-0.483012,0.510318
84,336.526875,1173.347213,978.664723,2.125837,0.452831,-1.299061,-0.753511,-0.483012,0.510350
85,334.307450,1184.984117,978.439639,2.125302,0.452831,-1.298689,-0.753046,-0.483012,0.510343
86,332.086987,1196.618828,978.214550,2.124762,0.452831,-1.298316,-0.752578,-0.483012,0.510338
87,329.938475,1208.371378,977.984554,2.124482,0.452831,-1.298121,-0.752336,-0.483012,0.510353
88,327.786646,1220.117956,977.754556,2.124190,0.452831,-1.297918,-0.752083,-0.483012,0.510370
89,325.704302,1231.979928,977.522325,2.124142,0.452831,-1.297882,-0.752042,-0.483012,0.510407
90,323.621962,1243.841884,977.289672,2.124094,0.452831,-1.297851,-0.752000,-0.483012,0.510446
91,321.379790,1255.438139,977.057375,2.123477,0.452831,-1.297418,-0.751466,-0.483012,0.510442
92,319.137302,1267.033941,976.824715,2.122858,0.452831,-1.296988,-0.750928,-0.483012,0.510441
93,317.099235,1278.959428,976.587273,2.122948,0.452831,-1.297052,-0.751008,-0.483012,0.510495
94,315.060486,1290.883994,976.349862,2.123035,0.452831,-1.297113,-0.751084,-0.483012,0.510551
95,312.803062,1302.461729,976.112416,2.122372,0.452831,-1.296650,-0.750510,-0.483012,0.510551
96,310.544335,1314.036588,975.874967,2.121703,0.452831,-1.296183,-0.749931,-0.483012,0.510553
97,308.401402,1325.789615,975.632501,2.121424,0.452831,-1.295986,-0.749688,-0.483012,0.510586
98,306.257830,1337.541108,975.390004,2.121143,0.452831,-1.295790,-0.749445,-0.483012,0.510620
99,304.194134,1349.425358,975.145068,2.121143,0.452831,-1.295790,-0.749445,-0.483012,0.510678
100,302.130438,1361.309607,974.900131,2.121143,0.452831,-1.295790,-0.749445,-0.483012,0.510737
101,348.765851,1440.987208,974.405944,2.272789,0.452831,-1.333187,-0.789651,-0.483012,0.511850
102,414.753289,1519.999597,974.165870,2.445097,0.452831,-1.377960,-0.849311,-0.483012,0.515774
103,425.799173,1553.340461,995.342079,2.482420,0.391931,-1.396798,-0.778917,-0.435703,0.514478
104,411.365725,1588.749422,1116.172595,2.483190,0.065596,-1.741733,-0.675706,0.034959,0.607188
105,423.512024,1607.801278,1116.697901,2.501491,0.065596,-1.749259,-0.591770,0.034959,0.600815
106,438.028142,1626.973762,1117.471233,2.521929,0.065596,-1.756633,-0.509868,0.034959,0.595400
107,454.709715,1645.943289,1118.484105,2.544102,0.065596,-1.763808,-0.429658,0.034959,0.590871
108,473.402669,1664.450743,1119.726140,2.567755,0.065596,-1.770730,-0.350865,0.034959,0.587169
109,493.962733,1682.268409,1121.184175,2.592697,0.065596,-1.777356,-0.273254,0.034959,0.584244
110,507.333631,1688.596780,1083.882060,2.596158,0.168606,-1.227163,-0.180484,-0.528370,0.575865
111,513.283407,1699.990725,1130.452133,2.592835,0.050435,-2.129209,-0.077358,0.379211,0.642966
112,527.207782,1706.953040,1111.099214,2.597150,0.106678,-2.355683,0.043840,0.601511,0.682717
113,537.572327,1708.420905,1090.179436,2.591351,0.167813,-2.233534,0.174950,0.482162,0.617695
114,546.113632,1701.979458,1057.702287,2.575763,0.261188,-2.266655,0.333516,0.530102,0.597571
