x,y,z,qx,qy,qz,qw
401.015000,-1623.525000,-1682.010000,0.499000,0.570973,0.504642,0.412705
399.070000,-1611.625000,-1681.620000,0.499059,0.570921,0.504685,0.412653
397.125000,-1599.725000,-1681.230000,0.499117,0.570870,0.504727,0.412601
395.180000,-1587.827500,-1680.835000,0.499117,0.570870,0.504727,0.412601
393.235000,-1575.930000,-1680.440000,0.499117,0.570871,0.504727,0.412601
391.290000,-1564.030000,-1680.045000,0.499200,0.570798,0.504787,0.412528
389.345000,-1552.130000,-1679.650000,0.499283,0.570725,0.504847,0.412454
387.397500,-1540.230000,-1679.247500,0.499259,0.570747,0.504829,0.412476
385.450000,-1528.330000,-1678.845000,0.499234,0.570768,0.504812,0.412498
383.505000,-1516.432500,-1678.445000,0.499297,0.570713,0.504857,0.412442
381.560000,-1504.535000,-1678.045000,0.499360,0.570658,0.504902,0.412387
379.617500,-1492.635000,-1677.640000,0.499360,0.570658,0.504902,0.412387
377.675000,-1480.735000,-1677.235000,0.499360,0.570658,0.504902,0.412387
375.732500,-1468.835000,-1676.830000,0.499414,0.570611,0.504942,0.412339
373.790000,-1456.935000,-1676.425000,0.499468,0.570563,0.504981,0.412291
371.845000,-1445.037500,-1676.015000,0.499497,0.570538,0.505002,0.412265
369.900000,-1433.140000,-1675.605000,0.499526,0.570513,0.505022,0.412240
367.955000,-1421.240000,-1675.192500,0.499531,0.570509,0.505026,0.412235
366.010000,-1409.340000,-1674.780000,0.499535,0.570504,0.505029,0.412231
364.067500,-1397.442500,-1674.367500,0.499598,0.570449,0.505075,0.412176
362.125000,-1385.545000,-1673.955000,0.499661,0.570395,0.505120,0.412120
360.185000,-1373.645000,-1673.537500,0.499652,0.570402,0.505113,0.412128
358.245000,-1361.745000,-1673.120000,0.499643,0.570410,0.505107,0.412136
356.300000,-1349.845000,-1672.702500,0.499710,0.570351,0.505156,0.412076
354.355000,-1337.945000,-1672.285000,0.499778,0.570292,0.505205,0.412016
352.415000,-1326.047500,-1671.862500,0.499807,0.570266,0.505226,0.411991
350.475000,-1314.150000,-1671.440000,0.499836,0.570241,0.505247,0.411965
348.535000,-1302.250000,-1671.015000,0.499836,0.570241,0.505247,0.411965
346.595000,-1290.350000,-1670.590000,0.499836,0.570241,0.505247,0.411965
346.599706,-1290.350000,-1670.587059,0.524611,0.549972,0.477640,0.440652
346.604412,-1290.350000,-1670.584118,0.548018,0.528267,0.448786,0.468189
346.609118,-1290.350000,-1670.581176,0.569994,0.505183,0.418762,0.494505
346.613824,-1290.350000,-1670.578235,0.590483,0.480782,0.387644,0.519530
346.618529,-1290.350000,-1670.575294,0.609431,0.455125,0.355515,0.543199
346.623235,-1290.350000,-1670.572353,0.626788,0.428281,0.322458,0.565450
346.627941,-1290.350000,-1670.569412,0.642509,0.400319,0.288559,0.586226
346.632647,-1290.350000,-1670.566471,0.656554,0.371312,0.253908,0.605471
346.637353,-1290.350000,-1670.563529,0.668885,0.341336,0.218594,0.623137
346.642059,-1290.350000,-1670.560588,0.679470,0.310469,0.182709,0.639176
346.646765,-1290.350000,-1670.557647,0.688283,0.278792,0.146347,0.653547
346.651471,-1290.350000,-1670.554706,0.695299,0.246388,0.109604,0.666213
346.656176,-1290.350000,-1670.551765,0.700500,0.213340,0.072574,0.677140
346.660882,-1290.350000,-1670.548824,0.703873,0.179736,0.035355,0.686300
346.665588,-1290.350000,-1670.545882,0.705410,0.145663,-0.001956,0.693668
346.670294,-1290.350000,-1670.542941,0.705105,0.111209,-0.039262,0.699227
346.675000,-1290.350000,-1670.540000,0.702960,0.076466,-0.076466,0.702960
359.325000,-1290.350000,-1673.325000,0.703125,0.074939,-0.074939,0.703125
372.010000,-1290.350000,-1676.060000,0.703284,0.073425,-0.073425,0.703284
384.705000,-1290.350000,-1678.740000,0.703444,0.071883,-0.071883,0.703444
397.415000,-1290.350000,-1681.365000,0.703610,0.070235,-0.070235,0.703610
410.135000,-1290.350000,-1683.930000,0.703752,0.068800,-0.068800,0.703752
422.875000,-1290.350000,-1686.445000,0.703906,0.067203,-0.067203,0.703906
435.615000,-1290.350000,-1688.900000,0.704049,0.065687,-0.065687,0.704049
448.365000,-1290.350000,-1691.300000,0.704191,0.064145,-0.064145,0.704191
461.130000,-1290.350000,-1693.645000,0.704328,0.062628,-0.062628,0.704328
473.905000,-1290.350000,-1695.935000,0.704459,0.061135,-0.061135,0.704459
486.685000,-1290.350000,-1698.170000,0.704604,0.059438,-0.059438,0.704604
499.485000,-1290.350000,-1700.345000,0.704716,0.058099,-0.058099,0.704716
512.285000,-1290.350000,-1702.470000,0.704861,0.056313,-0.056313,0.704861
525.095000,-1290.350000,-1704.530000,0.704960,0.055063,-0.055063,0.704960
537.915000,-1290.350000,-1706.545000,0.705097,0.053277,-0.053277,0.705097
550.745000,-1290.350000,-1708.495000,0.705210,0.051759,-0.051759,0.705210
563.585000,-1290.350000,-1710.390000,0.705309,0.050395,-0.050395,0.705309
576.430000,-1290.350000,-1712.235000,0.705434,0.048608,-0.048608,0.705434
589.285000,-1290.350000,-1714.015000,0.705537,0.047090,-0.047090,0.705537
602.150000,-1290.350000,-1715.740000,0.705627,0.045725,-0.045725,0.705627
615.020000,-1290.350000,-1717.415000,0.705738,0.043972,-0.043972,0.705738
627.890000,-1290.350000,-1719.025000,0.705817,0.042691,-0.042691,0.705817
640.780000,-1290.350000,-1720.590000,0.705921,0.040936,-0.040936,0.705921
653.670000,-1290.350000,-1722.090000,0.706006,0.039449,-0.039449,0.706006
666.560000,-1290.350000,-1723.535000,0.706090,0.037902,-0.037902,0.706090
679.470000,-1290.350000,-1724.925000,0.706175,0.036293,-0.036293,0.706175
692.375000,-1290.350000,-1726.255000,0.706244,0.034912,-0.034912,0.706244
705.290000,-1290.350000,-1727.535000,0.706323,0.033274,-0.033274,0.706323
718.210000,-1290.350000,-1728.755000,0.706393,0.031771,-0.031771,0.706393
731.135000,-1290.350000,-1729.920000,0.706464,0.030132,-0.030132,0.706464
744.065000,-1290.350000,-1731.025000,0.706527,0.028629,-0.028629,0.706527
757.000000,-1290.350000,-1732.075000,0.706591,0.026990,-0.026990,0.706591
769.940000,-1290.350000,-1733.065000,0.706642,0.025623,-0.025623,0.706642
782.885000,-1290.350000,-1734.005000,0.706700,0.023984,-0.023984,0.706700
795.835000,-1290.350000,-1734.885000,0.706749,0.022489,-0.022489,0.706749
808.785000,-1290.350000,-1735.710000,0.706799,0.020858,-0.020858,0.706799
821.735000,-1290.350000,-1736.475000,0.706842,0.019347,-0.019347,0.706842
834.695000,-1290.350000,-1737.185000,0.706881,0.017852,-0.017852,0.706881
847.655000,-1290.350000,-1737.840000,0.706921,0.016213,-0.016213,0.706921
860.620000,-1290.350000,-1738.435000,0.706954,0.014716,-0.014716,0.706954
873.585000,-1290.350000,-1738.975000,0.706986,0.013078,-0.013078,0.706986
886.555000,-1290.350000,-1739.455000,0.707010,0.011717,-0.011717,0.707010
899.525000,-1290.350000,-1739.885000,0.707035,0.010083,-0.010083,0.707035
912.495000,-1290.350000,-1740.255000,0.707056,0.008445,-0.008445,0.707056
925.470000,-1290.350000,-1740.565000,0.707073,0.006947,-0.006947,0.707073
938.445000,-1290.350000,-1740.820000,0.707086,0.005449,-0.005449,0.707086
951.420000,-1290.350000,-1741.020000,0.707096,0.003813,-0.003813,0.707096
964.400000,-1290.350000,-1741.160000,0.707103,0.002452,-0.002452,0.707103
977.375000,-1290.350000,-1741.250000,0.707106,0.000681,-0.000681,0.707106
990.350000,-1290.350000,-1741.275000,0.707106,-0.000681,0.000681,0.707106
1003.330000,-1290.350000,-1741.250000,0.707103,-0.002315,0.002315,0.707103
1016.310000,-1290.350000,-1741.165000,0.707096,-0.003951,0.003951,0.707096
1029.285000,-1290.350000,-1741.020000,0.707087,-0.005313,0.005313,0.707087
1042.260000,-1290.350000,-1740.825000,0.707071,-0.007084,0.007084,0.707071
1055.235000,-1290.350000,-1740.565000,0.707056,-0.008445,0.008445,0.707056
1068.210000,-1290.350000,-1740.255000,0.707035,-0.010083,0.010083,0.707035
1081.180000,-1290.350000,-1739.885000,0.707010,-0.011717,0.011717,0.707010
1094.150000,-1290.350000,-1739.455000,0.706986,-0.013083,0.013083,0.706986
1107.115000,-1290.350000,-1738.975000,0.706954,-0.014710,0.014710,0.706954
1120.085000,-1290.350000,-1738.435000,0.706921,-0.016219,0.016219,0.706921
1133.045000,-1290.350000,-1737.840000,0.706885,-0.017709,0.017709,0.706885
1146.010000,-1290.350000,-1737.190000,0.706842,-0.019355,0.019355,0.706842
1158.965000,-1290.350000,-1736.480000,0.706796,-0.020978,0.020978,0.706796
1171.925000,-1290.350000,-1735.710000,0.706749,-0.022489,0.022489,0.706749
1184.875000,-1290.350000,-1734.885000,0.706700,-0.023993,0.023993,0.706700
1197.820000,-1290.350000,-1734.005000,0.706647,-0.025487,0.025487,0.706647
1210.765000,-1290.350000,-1733.070000,0.706591,-0.026990,0.026990,0.706591
1223.705000,-1290.350000,-1732.080000,0.706527,-0.028629,0.028629,0.706527
1236.640000,-1290.350000,-1731.030000,0.706459,-0.030268,0.030268,0.706459
1249.570000,-1290.350000,-1729.920000,0.706393,-0.031771,0.031771,0.706393
1262.495000,-1290.350000,-1728.755000,0.706330,-0.033139,0.033139,0.706330
1275.415000,-1290.350000,-1727.540000,0.706244,-0.034912,0.034912,0.706244
1288.330000,-1290.350000,-1726.260000,0.706175,-0.036279,0.036279,0.706175
1301.240000,-1290.350000,-1724.930000,0.706089,-0.037931,0.037931,0.706089
1314.140000,-1290.350000,-1723.540000,0.706007,-0.039419,0.039419,0.706007
1327.040000,-1290.350000,-1722.095000,0.705921,-0.040936,0.040936,0.705921
1339.930000,-1290.350000,-1720.595000,0.705815,-0.042723,0.042723,0.705815
1352.810000,-1290.350000,-1719.030000,0.705740,-0.043938,0.043938,0.705740
1365.690000,-1290.350000,-1717.420000,0.705627,-0.045725,0.045725,0.705627
1378.560000,-1290.350000,-1715.745000,0.705536,-0.047108,0.047108,0.705536
1391.420000,-1290.350000,-1714.020000,0.705434,-0.048608,0.048608,0.705434
1404.275000,-1290.350000,-1712.240000,0.705309,-0.050395,0.050395,0.705309
1417.120000,-1290.350000,-1710.395000,0.705208,-0.051779,0.051779,0.705208
1429.955000,-1290.350000,-1708.500000,0.705097,-0.053277,0.053277,0.705097
1442.785000,-1290.350000,-1706.550000,0.704961,-0.055042,0.055042,0.704961
1455.610000,-1290.350000,-1704.535000,0.704863,-0.056292,0.056292,0.704863
1468.425000,-1290.350000,-1702.475000,0.704716,-0.058099,0.058099,0.704716
1481.225000,-1290.350000,-1700.350000,0.704600,-0.059483,0.059483,0.704600
1494.015000,-1290.350000,-1698.175000,0.704463,-0.061088,0.061088,0.704463
1506.805000,-1290.350000,-1695.940000,0.704338,-0.062519,0.062519,0.704338
1519.575000,-1290.350000,-1693.655000,0.704177,-0.064303,0.064303,0.704177
1532.335000,-1290.350000,-1691.305000,0.704066,-0.065503,0.065503,0.704066
1545.095000,-1290.350000,-1688.910000,0.703906,-0.067203,0.067203,0.703906
1557.835000,-1290.350000,-1686.455000,0.703747,-0.068852,0.068852,0.703747
1570.565000,-1290.350000,-1683.940000,0.703597,-0.070368,0.070368,0.703597
1583.285000,-1290.350000,-1681.370000,0.703444,-0.071883,0.071883,0.703444
1595.995000,-1290.350000,-1678.745000,0.703301,-0.073264,0.073264,0.703301
1608.695000,-1290.350000,-1676.070000,0.703125,-0.074939,0.074939,0.703125
1621.380000,-1290.350000,-1673.335000,0.702946,-0.076598,0.076598,0.702946
1634.030000,-1290.350000,-1670.545000,0.702946,-0.076598,0.076598,0.702946
1634.037647,-1290.350000,-1670.550000,0.705092,-0.111337,0.039389,0.699213
1634.045294,-1290.350000,-1670.555000,0.705398,-0.145784,0.002077,0.693654
