axis1,axis2,has_valid_solution,solutions_count
0.0445059,-1.44513,0,0
0.0445059,-1.3823,0,0
0.0445059,-1.31947,0,0
0.0445059,-1.25664,0,0
0.0445059,-1.19381,0,0
0.0445059,-1.13097,0,0
0.0445059,-1.06814,0,0
0.0445059,-1.00531,0,0
0.0445059,-0.942478,0,0
0.0445059,-0.879646,0,0
0.0445059,-0.816814,0,0
0.0445059,-0.753982,0,0
0.0445059,-0.69115,0,0
0.0445059,-0.628319,0,0
0.0445059,-0.565487,0,0
0.0445059,-0.502655,0,0
0.0445059,-0.439823,0,0
0.0445059,-0.376991,0,0
0.0445059,-0.314159,1,1
0.0445059,-0.251327,1,1
0.0445059,-0.188496,1,1
0.0445059,-0.125664,1,2
0.0445059,-0.0628319,1,1
0.0445059,4.44089e-16,1,1
0.0445059,0.0628319,1,1
0.0445059,0.125664,1,1
0.0445059,0.188496,1,1
0.0445059,0.251327,1,1
0.0445059,0.314159,1,1
0.0445059,0.376991,1,1
0.0445059,0.439823,1,1
0.0445059,0.502655,1,1
0.0445059,0.565487,1,1
0.0445059,0.628319,1,1
0.0445059,0.69115,1,1
0.0445059,0.753982,1,1
0.0445059,0.816814,1,1
0.0445059,0.879646,1,1
0.0445059,0.942478,1,1
0.0445059,1.00531,1,1
0.0445059,1.06814,1,1
0.0445059,1.13097,1,1
0.0445059,1.19381,1,1
0.0445059,1.25664,1,1
0.0445059,1.31947,1,1
0.0445059,1.3823,1,1
0.0445059,1.44513,1,1
0.0445059,1.50796,1,1
0.0445059,1.5708,0,0
0.0445059,1.63363,0,0
0.0445059,1.69646,0,0
0.0445059,1.75929,0,0
0.0445059,1.82212,0,0
0.0445059,1.88496,0,0
0.0445059,1.94779,0,0
0.0445059,2.01062,0,0
0.0445059,2.07345,0,0
0.0445059,2.13628,0,0
0.0445059,2.19911,0,0
0.0445059,2.26195,0,0
0.0445059,2.32478,0,0
0.0445059,2.38761,0,0
0.0445059,2.45044,0,0
0.0445059,2.51327,0,0
0.0445059,2.57611,0,0
0.0445059,2.63894,0,0
0.0445059,2.70177,0,0
0.0445059,2.7646,0,0
0.0445059,2.82743,1,1
0.0445059,2.89027,1,1
0.0445059,2.9531,1,1
0.0445059,3.01593,1,2
0.0445059,3.07876,1,1
0.0445059,3.14159,0,0
0.0593412,-3.07876,1,1
0.0593412,-3.01593,1,1
0.0593412,-2.9531,1,1
0.0593412,-2.89027,1,1
0.0593412,-2.82743,1,1
0.0593412,-2.7646,1,1
0.0593412,-2.70177,1,1
0.0593412,-2.63894,1,1
0.0593412,-2.57611,1,1
0.0593412,-2.51327,1,1
0.0593412,-2.45044,1,1
0.0593412,-2.38761,1,1
0.0593412,-2.32478,1,1
0.0593412,-2.26195,1,1
0.0593412,-2.19911,1,1
0.0593412,-2.13628,1,1
0.0593412,-2.07345,1,1
0.0593412,-2.01062,1,1
0.0593412,-1.94779,1,1
0.0593412,-1.88496,1,1
0.0593412,-1.82212,1,1
0.0593412,-1.75929,1,1
0.0593412,-1.69646,1,1
0.0593412,-1.63363,1,1
0.0593412,-1.5708,1,1
0.0593412,-1.50796,0,0
0.0593412,-1.44513,0,0
0.0593412,-1.3823,0,0
0.0593412,-1.31947,0,0
0.0593412,-1.25664,0,0
0.0593412,-1.19381,0,0
0.0593412,-1.13097,0,0
0.0593412,-1.06814,0,0
0.0593412,-1.00531,0,0
0.0593412,-0.942478,0,0
0.0593412,-0.879646,0,0
0.0593412,-0.816814,0,0
0.0593412,-0.753982,0,0
0.0593412,-0.69115,0,0
0.0593412,-0.628319,0,0
0.0593412,-0.565487,0,0
0.0593412,-0.502655,0,0
0.0593412,-0.439823,0,0
0.0593412,-0.376991,0,0
0.0593412,-0.314159,1,1
0.0593412,-0.251327,1,1
0.0593412,-0.188496,1,1
0.0593412,-0.125664,1,1
0.0593412,-0.0628319,1,1
0.0593412,4.44089e-16,1,1
0.0593412,0.0628319,1,1
0.0593412,0.125664,1,1
0.0593412,0.188496,1,1
0.0593412,0.251327,1,1
0.0593412,0.314159,1,1
0.0593412,0.376991,1,1
0.0593412,0.439823,1,1
0.0593412,0.502655,1,1
0.0593412,0.565487,1,1
0.0593412,0.628319,1,1
0.0593412,0.69115,1,1
0.0593412,0.753982,1,1
0.0593412,0.816814,1,1
0.0593412,0.879646,1,1
0.0593412,0.942478,1,1
0.0593412,1.00531,1,1
0.0593412,1.06814,1,1
0.0593412,1.13097,1,1
0.0593412,1.19381,1,1
0.0593412,1.25664,1,1
0.0593412,1.31947,1,1
0.0593412,1.3823,1,1
0.0593412,1.44513,1,1
0.0593412,1.50796,1,1
0.0593412,1.5708,1,1
0.0593412,1.63363,0,0
0.0593412,1.69646,0,0
0.0593412,1.75929,0,0
0.0593412,1.82212,0,0
0.0593412,1.88496,0,0
0.0593412,1.94779,0,0
0.0593412,2.01062,0,0
0.0593412,2.07345,0,0
0.0593412,2.13628,0,0
0.0593412,2.19911,0,0
0.0593412,2.26195,0,0
0.0593412,2.32478,0,0
0.0593412,2.38761,0,0
0.0593412,2.45044,0,0
0.0593412,2.51327,0,0
0.0593412,2.57611,0,0
0.0593412,2.63894,0,0
0.0593412,2.70177,0,0
0.0593412,2.7646,0,0
0.0593412,2.82743,1,1
0.0593412,2.89027,1,1
0.0593412,2.9531,1,1
0.0593412,3.01593,1,1
0.0593412,3.07876,1,1
0.0593412,3.14159,0,0
0.0741765,-3.07876,1,1
0.0741765,-3.01593,1,1
0.0741765,-2.9531,1,1
0.0741765,-2.89027,1,1
0.0741765,-2.82743,1,1
0.0741765,-2.7646,1,1
0.0741765,-2.70177,1,1
0.0741765,-2.63894,1,1
0.0741765,-2.57611,1,1
0.0741765,-2.51327,1,1
0.0741765,-2.45044,1,1
0.0741765,-2.38761,1,1
0.0741765,-2.32478,1,1
0.0741765,-2.26195,1,1
0.0741765,-2.19911,1,1
0.0741765,-2.13628,1,1
0.0741765,-2.07345,1,1
0.0741765,-2.01062,1,1
0.0741765,-1.94779,1,1
0.0741765,-1.88496,1,1
0.0741765,-1.82212,1,1
0.0741765,-1.75929,1,1
0.0741765,-1.69646,1,1
0.0741765,-1.63363,1,1
0.0741765,-1.5708,1,1
0.0741765,-1.50796,1,1
0.0741765,-1.44513,0,0
0.0741765,-1.3823,0,0
0.0741765,-1.31947,0,0
0.0741765,-1.25664,0,0
0.0741765,-1.19381,0,0
0.0741765,-1.13097,0,0
0.0741765,-1.06814,0,0
0.0741765,-1.00531,0,0
0.0741765,-0.942478,0,0
0.0741765,-0.879646,0,0
0.0741765,-0.816814,0,0
0.0741765,-0.753982,0,0
0.0741765,-0.69115,0,0
0.0741765,-0.628319,0,0
0.0741765,-0.565487,0,0
0.0741765,-0.502655,0,0
0.0741765,-0.439823,0,0
0.0741765,-0.376991,0,0
0.0741765,-0.314159,1,1
0.0741765,-0.251327,1,1
0.0741765,-0.188496,1,1
0.0741765,-0.125664,1,1
0.0741765,-0.0628319,1,1
0.0741765,4.44089e-16,1,1
0.0741765,0.0628319,1,1
0.0741765,0.125664,1,1
0.0741765,0.188496,1,1
0.0741765,0.251327,1,1
0.0741765,0.314159,1,1
0.0741765,0.376991,1,1
0.0741765,0.439823,1,1
0.0741765,0.502655,1,1
0.0741765,0.565487,1,1
0.0741765,0.628319,1,1
0.0741765,0.69115,1,1
0.0741765,0.753982,1,1
0.0741765,0.816814,1,1
0.0741765,0.879646,1,1
0.0741765,0.942478,1,1
0.0741765,1.00531,1,1
0.0741765,1.06814,1,1
0.0741765,1.13097,1,1
0.0741765,1.19381,1,1
0.0741765,1.25664,1,1
0.0741765,1.31947,1,1
0.0741765,1.3823,1,1
0.0741765,1.44513,1,1
0.0741765,1.50796,1,1
0.0741765,1.5708,1,1
0.0741765,1.63363,1,1
0.0741765,1.69646,0,0
0.0741765,1.75929,0,0
0.0741765,1.82212,0,0
0.0741765,1.88496,0,0
0.0741765,1.94779,0,0
0.0741765,2.01062,0,0
0.0741765,2.07345,0,0
0.0741765,2.13628,0,0
0.0741765,2.19911,0,0
0.0741765,2.26195,0,0
0.0741765,2.32478,0,0
0.0741765,2.38761,0,0
0.0741765,2.45044,0,0
0.0741765,2.51327,0,0
0.0741765,2.57611,0,0
0.0741765,2.63894,0,0
0.0741765,2.70177,0,0
0.0741765,2.7646,0,0
0.0741765,2.82743,1,1
0.0741765,2.89027,1,1
0.0741765,2.9531,1,1
0.0741765,3.01593,1,1
0.0741765,3.07876,1,1
0.0741765,3.14159,0,0
0.0890118,-3.07876,1,1
0.0890118,-3.01593,1,1
0.0890118,-2.9531,1,1
0.0890118,-2.89027,1,1
0.0890118,-2.82743,1,1
0.0890118,-2.7646,1,1
0.0890118,-2.70177,1,1
0.0890118,-2.63894,1,1
0.0890118,-2.57611,1,1
0.0890118,-2.51327,1,1
0.0890118,-2.45044,1,1
0.0890118,-2.38761,1,1
0.0890118,-2.32478,1,1
0.0890118,-2.26195,1,1
0.0890118,-2.19911,1,1
0.0890118,-2.13628,1,1
0.0890118,-2.07345,1,1
0.0890118,-2.01062,1,1
0.0890118,-1.94779,1,1
0.0890118,-1.88496,1,1
0.0890118,-1.82212,1,1
0.0890118,-1.75929,1,1
0.0890118,-1.69646,1,1
0.0890118,-1.63363,1,1
0.0890118,-1.5708,1,1
0.0890118,-1.50796,1,1
0.0890118,-1.44513,1,1
0.0890118,-1.3823,0,0
0.0890118,-1.31947,0,0
0.0890118,-1.25664,0,0
0.0890118,-1.19381,0,0
0.0890118,-1.13097,0,0
0.0890118,-1.06814,0,0
0.0890118,-1.00531,0,0
0.0890118,-0.942478,0,0
0.0890118,-0.879646,0,0
0.0890118,-0.816814,0,0
0.0890118,-0.753982,0,0
0.0890118,-0.69115,0,0
0.0890118,-0.628319,0,0
0.0890118,-0.565487,0,0
0.0890118,-0.502655,0,0
0.0890118,-0.439823,0,0
0.0890118,-0.376991,0,0
0.0890118,-0.314159,1,1
0.0890118,-0.251327,1,1
0.0890118,-0.188496,1,1
0.0890118,-0.125664,1,1
0.0890118,-0.0628319,1,1
0.0890118,4.44089e-16,1,1
0.0890118,0.0628319,1,1
0.0890118,0.125664,1,1
0.0890118,0.188496,1,1
0.0890118,0.251327,1,1
0.0890118,0.314159,1,1
0.0890118,0.376991,1,1
0.0890118,0.439823,1,1
0.0890118,0.502655,1,1
0.0890118,0.565487,1,1
0.0890118,0.628319,1,1
0.0890118,0.69115,1,1
0.0890118,0.753982,1,1
0.0890118,0.816814,1,1
0.0890118,0.879646,1,1
0.0890118,0.942478,1,1
0.0890118,1.00531,1,1
0.0890118,1.06814,1,1
0.0890118,1.13097,1,1
0.0890118,1.19381,1,1
0.0890118,1.25664,1,1
0.0890118,1.31947,1,1
0.0890118,1.3823,1,1
0.0890118,1.44513,1,1
0.0890118,1.50796,1,1
0.0890118,1.5708,1,1
0.0890118,1.63363,1,1
0.0890118,1.69646,1,1
0.0890118,1.75929,0,0
0.0890118,1.82212,0,0
0.0890118,1.88496,0,0
0.0890118,1.94779,0,0
0.0890118,2.01062,0,0
0.0890118,2.07345,0,0
0.0890118,2.13628,0,0
0.0890118,2.19911,0,0
0.0890118,2.26195,0,0
0.0890118,2.32478,0,0
0.0890118,2.38761,0,0
0.0890118,2.45044,0,0
0.0890118,2.51327,0,0
0.0890118,2.57611,0,0
0.0890118,2.63894,0,0
0.0890118,2.70177,0,0
0.0890118,2.7646,0,0
0.0890118,2.82743,1,1
0.0890118,2.89027,1,1
0.0890118,2.9531,1,1
0.0890118,3.01593,1,1
0.0890118,3.07876,1,1
0.0890118,3.14159,0,0
0.103847,-3.07876,1,1
0.103847,-3.01593,1,1
0.103847,-2.9531,1,1
0.103847,-2.89027,1,1
0.103847,-2.82743,1,1
0.103847,-2.7646,1,1
0.103847,-2.70177,1,1
0.103847,-2.63894,1,1
0.103847,-2.57611,1,1
0.103847,-2.51327,1,1
0.103847,-2.45044,1,1
0.103847,-2.38761,1,1
0.103847,-2.32478,1,1
0.103847,-2.26195,1,1
0.103847,-2.19911,1,1
0.103847,-2.13628,1,1
0.103847,-2.07345,1,1
0.103847,-2.01062,1,1
0.103847,-1.94779,1,1
0.103847,-1.88496,1,1
0.103847,-1.82212,1,1
0.103847,-1.75929,1,1
0.103847,-1.69646,1,1
0.103847,-1.63363,1,1
0.103847,-1.5708,1,1
0.103847,-1.50796,1,1
0.103847,-1.44513,1,1
0.103847,-1.3823,0,0
0.103847,-1.31947,0,0
0.103847,-1.25664,0,0
0.103847,-1.19381,0,0
0.103847,-1.13097,0,0
0.103847,-1.06814,0,0
0.103847,-1.00531,0,0
0.103847,-0.942478,0,0
0.103847,-0.879646,0,0
0.103847,-0.816814,0,0
0.103847,-0.753982,0,0
0.103847,-0.69115,0,0
0.103847,-0.628319,0,0
0.103847,-0.565487,0,0
0.103847,-0.502655,0,0
0.103847,-0.439823,0,0
0.103847,-0.376991,0,0
0.103847,-0.314159,1,1
0.103847,-0.251327,1,1
0.103847,-0.188496,1,1
0.103847,-0.125664,1,1
0.103847,-0.0628319,1,1
0.103847,4.44089e-16,1,1
0.103847,0.0628319,1,1
0.103847,0.125664,1,1
0.103847,0.188496,1,1
0.103847,0.251327,1,1
0.103847,0.314159,1,1
0.103847,0.376991,1,1
0.103847,0.439823,1,1
0.103847,0.502655,1,1
0.103847,0.565487,1,1
0.103847,0.628319,1,1
0.103847,0.69115,1,1
0.103847,0.753982,1,1
0.103847,0.816814,1,1
0.103847,0.879646,1,1
0.103847,0.942478,1,1
0.103847,1.00531,1,1
0.103847,1.06814,1,1
0.103847,1.13097,1,1
0.103847,1.19381,1,1
0.103847,1.25664,1,1
0.103847,1.31947,1,1
0.103847,1.3823,1,1
0.103847,1.44513,1,1
0.103847,1.50796,1,1
0.103847,1.5708,1,1
0.103847,1.63363,1,1
0.103847,1.69646,1,1
0.103847,1.75929,0,0
0.103847,1.82212,0,0
0.103847,1.88496,0,0
0.103847,1.94779,0,0
0.103847,2.01062,0,0
0.103847,2.07345,0,0
0.103847,2.13628,0,0
0.103847,2.19911,0,0
0.103847,2.26195,0,0
0.103847,2.32478,0,0
0.103847,2.38761,0,0
0.103847,2.45044,0,0
0.103847,2.51327,0,0
0.103847,2.57611,0,0
0.103847,2.63894,0,0
0.103847,2.70177,0,0
0.103847,2.7646,0,0
0.103847,2.82743,1,1
0.103847,2.89027,1,1
0.103847,2.9531,1,1
0.103847,3.01593,1,1
0.103847,3.07876,1,1
0.103847,3.14159,0,0
0.118682,-3.07876,1,1
0.118682,-3.01593,1,1
0.118682,-2.9531,1,1
0.118682,-2.89027,1,1
0.118682,-2.82743,1,1
0.118682,-2.7646,1,1
0.118682,-2.70177,1,1
0.118682,-2.63894,1,1
0.118682,-2.57611,1,1
0.118682,-2.51327,1,1
0.118682,-2.45044,1,1
0.118682,-2.38761,1,1
0.118682,-2.32478,1,1
0.118682,-2.26195,1,1
0.118682,-2.19911,1,1
0.118682,-2.13628,1,1
0.118682,-2.07345,1,1
0.118682,-2.01062,1,1
0.118682,-1.94779,1,1
0.118682,-1.88496,1,1
0.118682,-1.82212,1,1
0.118682,-1.75929,1,1
0.118682,-1.69646,1,1
0.118682,-1.63363,1,1
0.118682,-1.5708,1,1
0.118682,-1.50796,1,1
0.118682,-1.44513,1,1
0.118682,-1.3823,1,1
0.118682,-1.31947,0,0
0.118682,-1.25664,0,0
0.118682,-1.19381,0,0
0.118682,-1.13097,0,0
0.118682,-1.06814,0,0
0.118682,-1.00531,0,0
0.118682,-0.942478,0,0
0.118682,-0.879646,0,0
0.118682,-0.816814,0,0
0.118682,-0.753982,0,0
0.118682,-0.69115,0,0
0.118682,-0.628319,0,0
0.118682,-0.565487,0,0
0.118682,-0.502655,0,0
0.118682,-0.439823,0,0
0.118682,-0.376991,0,0
0.118682,-0.314159,1,1
0.118682,-0.251327,1,1
0.118682,-0.188496,1,1
0.118682,-0.125664,1,1
0.118682,-0.0628319,1,1
0.118682,4.44089e-16,1,1
0.118682,0.0628319,1,1
0.118682,0.125664,1,1
0.118682,0.188496,1,1
0.118682,0.251327,1,1
0.118682,0.314159,1,1
0.118682,0.376991,1,1
0.118682,0.439823,1,1
0.118682,0.502655,1,1
0.118682,0.565487,1,1
0.118682,0.628319,1,1
0.118682,0.69115,1,1
0.118682,0.753982,1,1
0.118682,0.816814,1,1
0.118682,0.879646,1,1
0.118682,0.942478,1,1
0.118682,1.00531,1,1
0.118682,1.06814,1,1
0.118682,1.13097,1,1
0.118682,1.19381,1,1
0.118682,1.25664,1,1
0.118682,1.31947,1,1
0.118682,1.3823,1,1
0.118682,1.44513,1,1
0.118682,1.50796,1,1
0.118682,1.5708,1,1
0.118682,1.63363,1,1
0.118682,1.69646,1,1
0.118682,1.75929,1,1
0.118682,1.82212,0,0
0.118682,1.88496,0,0
0.118682,1.94779,0,0
0.118682,2.01062,0,0
0.118682,2.07345,0,0
0.118682,2.13628,0,0
0.118682,2.19911,0,0
0.118682,2.26195,0,0
0.118682,2.32478,0,0
0.118682,2.38761,0,0
0.118682,2.45044,0,0
0.118682,2.51327,0,0
0.118682,2.57611,0,0
0.118682,2.63894,0,0
0.118682,2.70177,0,0
0.118682,2.7646,0,0
0.118682,2.82743,1,1
0.118682,2.89027,1,1
0.118682,2.9531,1,1
0.118682,3.01593,1,1
0.118682,3.07876,1,1
0.118682,3.14159,0,0
0.133518,-3.07876,1,1
0.133518,-3.01593,1,1
0.133518,-2.9531,1,1
0.133518,-2.89027,1,1
0.133518,-2.82743,1,1
0.133518,-2.7646,1,1
0.133518,-2.70177,1,1
0.133518,-2.63894,1,1
0.133518,-2.57611,1,1
0.133518,-2.51327,1,1
0.133518,-2.45044,1,1
0.133518,-2.38761,1,1
0.133518,-2.32478,1,1
0.133518,-2.26195,1,1
0.133518,-2.19911,1,1
0.133518,-2.13628,1,1
0.133518,-2.07345,1,1
0.133518,-2.01062,1,1
0.133518,-1.94779,1,1
0.133518,-1.88496,1,1
0.133518,-1.82212,1,1
0.133518,-1.75929,1,1
0.133518,-1.69646,1,1
0.133518,-1.63363,1,1
0.133518,-1.5708,1,1
0.133518,-1.50796,1,1
0.133518,-1.44513,1,1
0.133518,-1.3823,1,1
0.133518,-1.31947,1,1
0.133518,-1.25664,0,0
0.133518,-1.19381,0,0
0.133518,-1.13097,0,0
0.133518,-1.06814,0,0
0.133518,-1.00531,0,0
0.133518,-0.942478,0,0
0.133518,-0.879646,0,0
0.133518,-0.816814,0,0
0.133518,-0.753982,0,0
0.133518,-0.69115,0,0
0.133518,-0.628319,0,0
0.133518,-0.565487,0,0
0.133518,-0.502655,0,0
0.133518,-0.439823,0,0
0.133518,-0.376991,0,0
0.133518,-0.314159,1,1
0.133518,-0.251327,1,1
0.133518,-0.188496,1,1
0.133518,-0.125664,1,1
0.133518,-0.0628319,1,1
0.133518,4.44089e-16,1,1
0.133518,0.0628319,1,1
0.133518,0.125664,1,1
0.133518,0.188496,1,1
0.133518,0.251327,1,1
0.133518,0.314159,1,1
0.133518,0.376991,1,1
0.133518,0.439823,1,1
0.133518,0.502655,1,1
0.133518,0.565487,1,1
0.133518,0.628319,1,1
0.133518,0.69115,1,1
0.133518,0.753982,1,1
0.133518,0.816814,1,1
0.133518,0.879646,1,1
0.133518,0.942478,1,1
0.133518,1.00531,1,1
0.133518,1.06814,1,1
0.133518,1.13097,1,1
0.133518,1.19381,1,1
0.133518,1.25664,1,1
0.133518,1.31947,1,1
0.133518,1.3823,1,1
0.133518,1.44513,1,1
0.133518,1.50796,1,1
0.133518,1.5708,1,1
0.133518,1.63363,1,1
0.133518,1.69646,1,1
0.133518,1.75929,1,1
0.133518,1.82212,1,1
0.133518,1.88496,0,0
0.133518,1.94779,0,0
0.133518,2.01062,0,0
0.133518,2.07345,0,0
0.133518,2.13628,0,0
0.133518,2.19911,0,0
0.133518,2.26195,0,0
0.133518,2.32478,0,0
0.133518,2.38761,0,0
0.133518,2.45044,0,0
0.133518,2.51327,0,0
0.133518,2.57611,0,0
0.133518,2.63894,0,0
0.133518,2.70177,0,0
0.133518,2.7646,0,0
0.133518,2.82743,1,1
0.133518,2.89027,1,1
0.133518,2.9531,1,1
0.133518,3.01593,1,1
0.133518,3.07876,1,1
0.133518,3.14159,0,0
0.148353,-3.07876,1,1
0.148353,-3.01593,1,1
0.148353,-2.9531,1,1
0.148353,-2.89027,1,1
0.148353,-2.82743,1,1
0.148353,-2.7646,1,1
0.148353,-2.70177,1,1
0.148353,-2.63894,1,1
0.148353,-2.57611,1,1
0.148353,-2.51327,1,1
0.148353,-2.45044,1,1
0.148353,-2.38761,1,1
0.148353,-2.32478,1,1
0.148353,-2.26195,1,1
0.148353,-2.19911,1,1
0.148353,-2.13628,1,1
0.148353,-2.07345,1,1
