Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1857.7,301.364,558.6,4.76071,-0.0933862,-1.47642,1.36627,-0.0851903
5,1834.05,297.373,549.769,4.76087,-0.0933862,-1.4764,1.3661,-0.0851903
6,1786.58,285.852,560.668,4.76734,-0.0933862,-1.47567,1.35969,-0.0851903
7,1762.94,281.962,577.418,4.76734,-0.0933862,-1.47567,1.35969,-0.0851903
8,1739.3,278.072,596.58,4.76734,-0.0933862,-1.47567,1.35969,-0.0851903
9,1715.51,271.596,613.309,4.77181,-0.0933862,-1.47516,1.35526,-0.0851903
10,1668.08,261.359,624.078,4.77607,-0.0933862,-1.47467,1.35104,-0.0851903
11,1644.36,256.249,615.171,4.77819,-0.0933862,-1.47443,1.34894,-0.0851903
12,1620.72,252.364,598.647,4.77819,-0.0933862,-1.47443,1.34894,-0.0851903
13,1596.91,246.032,578.394,4.78242,-0.0933862,-1.47394,1.34474,-0.0851903
14,1549.45,235.757,545.617,4.78676,-0.0933862,-1.47344,1.34045,-0.0851903
15,1525.82,231.958,540.791,4.78662,-0.0933862,-1.47346,1.34059,-0.0851903
16,1502.08,226.774,545.751,4.78886,-0.0933862,-1.47319,1.33836,-0.0851903
17,1478.25,220.498,559.113,4.79301,-0.0933862,-1.47271,1.33425,-0.0851903
18,1430.87,211.538,596.067,4.79509,-0.0933862,-1.47247,1.33219,-0.0851903
19,1407.13,206.467,610.279,4.79715,-0.0933862,-1.47223,1.33015,-0.0851903
20,1383.38,201.302,616.42,4.79938,-0.0933862,-1.47196,1.32794,-0.0851903
21,1359.65,196.341,612.813,4.80126,-0.0933862,-1.47174,1.32608,-0.0851903
22,1312.14,186.133,581.418,4.80551,-0.0933862,-1.47124,1.32186,-0.0851903
23,1288.39,181.091,560.964,4.80754,-0.0933862,-1.471,1.31986,-0.0851903
24,1264.75,177.216,543.643,4.80754,-0.0933862,-1.471,1.31986,-0.0851903
25,1240.89,171.041,533.526,4.81153,-0.0933862,-1.47053,1.31591,-0.0851903
26,1193.36,160.914,541.75,4.81566,-0.0933862,-1.47003,1.31181,-0.0851903
27,1169.71,156.945,557.718,4.81582,-0.0933862,-1.47001,1.31165,-0.0851903
28,1145.96,151.948,576.724,4.81778,-0.0933862,-1.46978,1.30971,-0.0851903
29,1122.2,146.923,593.925,4.81978,-0.0933862,-1.46954,1.30773,-0.0851903
30,1074.79,138.036,606.847,4.82177,-0.0933862,-1.4693,1.30575,-0.0851903
31,1050.89,131.8,599.042,4.82588,-0.0933862,-1.4688,1.30168,-0.0851903
32,1026.99,125.749,583.221,4.82968,-0.0933862,-1.46834,1.29792,-0.0851903
33,1003.48,122.93,563.071,4.82786,-0.0933862,-1.46856,1.29973,-0.0851903
34,955.793,111.812,528.676,4.83374,-0.0933862,-1.46784,1.2939,-0.0851903
35,932.153,107.947,522.461,4.83374,-0.0933862,-1.46784,1.2939,-0.0851903
36,908.234,101.838,526.036,4.83765,-0.0933862,-1.46736,1.29003,-0.0851903
37,884.584,97.8854,538.322,4.8378,-0.0933862,-1.46735,1.28988,-0.0851903
38,837.018,87.9296,574.88,4.84168,-0.0933862,-1.46687,1.28604,-0.0851903
39,813.086,81.8619,589.808,4.84553,-0.0933862,-1.46639,1.28223,-0.0851903
40,789.446,78.0019,597.045,4.84553,-0.0933862,-1.46639,1.28223,-0.0851903
41,765.806,74.1419,594.628,4.84553,-0.0933862,-1.46639,1.28223,-0.0851903
42,717.984,62.4798,564.651,4.8524,-0.0933862,-1.46554,1.27542,-0.0851903
43,686.829,57.3848,543.755,4.8524,-0.0933862,-1.46554,1.27542,-0.0851903
