Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1827.06,275.31,690.863,4.86828,-0.323247,-1.39413,1.29239,-0.334174
5,1799.38,268.765,679.387,4.86837,-0.323247,-1.39409,1.2923,-0.334174
6,1746.27,249.742,676.117,4.87195,-0.323247,-1.39279,1.28896,-0.334174
7,1721.65,240.02,684.812,4.87195,-0.323247,-1.39279,1.28896,-0.334174
8,1698.36,230.171,697.903,4.87195,-0.323247,-1.39279,1.28896,-0.334174
9,1676.16,219.357,712.03,4.87442,-0.323247,-1.39188,1.28665,-0.334174
10,1635.2,202.292,729.547,4.87678,-0.323247,-1.39101,1.28445,-0.334174
11,1615.75,196.039,728.339,4.87795,-0.323247,-1.39058,1.28336,-0.334174
12,1596.59,192.204,720.082,4.87795,-0.323247,-1.39058,1.28336,-0.334174
13,1577.01,188.834,706.644,4.8803,-0.323247,-1.38972,1.28117,-0.334174
14,1535.93,187.864,677.222,4.88271,-0.323247,-1.38883,1.27893,-0.334174
15,1513.89,189.616,668.116,4.88263,-0.323247,-1.38886,1.279,-0.334174
16,1490.41,191.007,665.9,4.88388,-0.323247,-1.3884,1.27784,-0.334174
17,1465.49,191.663,670.947,4.88618,-0.323247,-1.38755,1.27569,-0.334174
18,1412.47,192.4,695.776,4.88733,-0.323247,-1.38712,1.27461,-0.334174
19,1384.65,190.396,709.147,4.88848,-0.323247,-1.38669,1.27355,-0.334174
20,1356.45,186.626,718.517,4.88972,-0.323247,-1.38624,1.27239,-0.334174
21,1328.28,181.18,721.421,4.89076,-0.323247,-1.38585,1.27142,-0.334174
22,1273.53,165.281,706.098,4.89313,-0.323247,-1.38497,1.26921,-0.334174
23,1247.61,155.55,691.271,4.89426,-0.323247,-1.38455,1.26816,-0.334174
24,1223.07,145.821,675.951,4.89426,-0.323247,-1.38455,1.26816,-0.334174
25,1199.63,134.77,663.718,4.89648,-0.323247,-1.38372,1.26609,-0.334174
26,1156.71,115.653,658.314,4.89878,-0.323247,-1.38286,1.26395,-0.334174
27,1136.82,108.478,666.108,4.89887,-0.323247,-1.38283,1.26386,-0.334174
28,1117.39,102.384,678.677,4.89996,-0.323247,-1.38242,1.26284,-0.334174
29,1098.11,98.0484,692.758,4.90108,-0.323247,-1.382,1.2618,-0.334174
30,1058.6,95.1046,711.443,4.90219,-0.323247,-1.38158,1.26077,-0.334174
31,1037.41,94.7444,711.11,4.90449,-0.323247,-1.38072,1.25863,-0.334174
32,1015.06,95.3343,703.601,4.90661,-0.323247,-1.37992,1.25666,-0.334174
33,991.737,97.9978,690.566,4.90559,-0.323247,-1.38031,1.25761,-0.334174
34,940.611,99.3216,660.565,4.90888,-0.323247,-1.37907,1.25454,-0.334174
35,913.589,99.3817,650.553,4.90888,-0.323247,-1.37907,1.25454,-0.334174
36,885.609,96.7319,647.246,4.91107,-0.323247,-1.37824,1.25251,-0.334174
37,857.507,93.514,651.252,4.91115,-0.323247,-1.37821,1.25243,-0.334174
38,801.607,80.7214,675.007,4.91333,-0.323247,-1.37739,1.2504,-0.334174
39,774.549,71.4572,688.546,4.91548,-0.323247,-1.37658,1.2484,-0.334174
40,748.81,62.3151,698.498,4.91548,-0.323247,-1.37658,1.2484,-0.334174
41,724.336,52.5819,702.234,4.91548,-0.323247,-1.37658,1.2484,-0.334174
42,678.918,31.3303,688.377,4.91934,-0.323247,-1.37511,1.24481,-0.334174
43,650.695,21.7133,673.502,4.91934,-0.323247,-1.37511,1.24481,-0.334174
