Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,543.858,398.78,572.663,1.63141,-0.0797092,-0.98566,0.182734,-0.589557
5,535.956,412.743,562.941,1.62252,-0.0797092,-0.985661,0.182736,-0.589557
6,532.264,423.047,580.487,1.61449,-0.0797092,-0.985661,0.182734,-0.589557
7,533.808,432.32,614.314,1.60567,-0.0797092,-0.985662,0.182735,-0.589557
8,539.935,445.217,638.232,1.59692,-0.0797092,-0.98566,0.182734,-0.589557
9,548.369,464.675,634.947,1.58846,-0.0797092,-0.985661,0.182735,-0.589557
10,556.011,490.649,611.972,1.57942,-0.0797092,-0.985662,0.182734,-0.589557
11,560.134,522.467,594.686,1.57138,-0.0797092,-0.985661,0.182734,-0.589557
12,559.17,555.306,603.041,1.56269,-0.0797092,-0.985661,0.182737,-0.589557
13,553.415,585.77,633.185,1.5543,-0.0797092,-0.985661,0.182735,-0.589557
14,544.824,610.237,661.017,1.54565,-0.0797092,-0.98566,0.182734,-0.589557
15,536.378,627.681,664.349,1.5369,-0.0797092,-0.98566,0.182734,-0.589557
16,531.015,639.749,643.295,1.52856,-0.0797092,-0.98566,0.182735,-0.589557
17,530.629,648.901,620.177,1.51951,-0.0797092,-0.985661,0.182733,-0.589557
18,535.371,660.333,618.989,1.51121,-0.0797092,-0.985661,0.182736,-0.589557
19,543.646,676.755,643.352,1.50256,-0.0797092,-0.98566,0.182733,-0.589557
20,552.629,700.139,673.164,1.4939,-0.0797092,-0.985661,0.182734,-0.589557
21,559.269,729.766,683.114,1.48526,-0.0797092,-0.985662,0.182736,-0.589557
22,561.339,763.002,665.91,1.47698,-0.0797092,-0.98566,0.182736,-0.589557
23,558.267,795.243,639.02,1.46833,-0.0797092,-0.98566,0.182734,-0.589557
24,551.278,822.716,628.601,1.45932,-0.0797092,-0.985661,0.182735,-0.589557
25,542.922,844.022,645.431,1.45105,-0.0797092,-0.985661,0.182734,-0.589557
26,536.358,858.455,675.031,1.44242,-0.0797092,-0.98566,0.182734,-0.589557
27,534.06,868.751,690.958,1.43379,-0.0797092,-0.985661,0.182736,-0.589557
28,537.053,878.8,679.116,1.42516,-0.0797092,-0.985662,0.182735,-0.589557
29,544.532,892.576,650.724,1.41653,-0.0797092,-0.985661,0.182735,-0.589557
30,554.146,912.78,631.995,1.4079,-0.0797092,-0.985661,0.182735,-0.589557
31,562.813,939.848,640.038,1.39927,-0.0797092,-0.98566,0.182736,-0.589557
32,567.768,972.083,667.128,1.39099,-0.0797092,-0.985661,0.182736,-0.589557
33,567.696,1005.04,687.812,1.38201,-0.0797092,-0.985661,0.182733,-0.589557
34,562.862,1035.39,682.299,1.37336,-0.0797092,-0.985662,0.182734,-0.589557
35,555.25,1060.33,654.667,1.36546,-0.0797092,-0.985662,0.182733,-0.589557
36,548.096,1077.47,629.12,1.35644,-0.0797092,-0.98566,0.182733,-0.589557
37,544.174,1089.05,627.711,1.34742,-0.0797092,-0.985661,0.182736,-0.589557
38,545.128,1099.2,650.086,1.33948,-0.0797092,-0.985661,0.182735,-0.589557
39,551.317,1110.53,673.816,1.33052,-0.0797092,-0.985661,0.182734,-0.589557
40,560.863,1127.44,674.987,1.32183,-0.0797092,-0.98566,0.182737,-0.589557
41,570.875,1151.58,650.225,1.31353,-0.0797092,-0.985661,0.182735,-0.589557
42,578.452,1181.51,619.766,1.30484,-0.0797092,-0.985661,0.182734,-0.589557
43,581.401,1214.52,608.876,1.2961,-0.0797092,-0.985661,0.182734,-0.589557
44,579.133,1246.86,624.601,1.2878,-0.0797092,-0.985661,0.182737,-0.589557
45,573.19,1273.92,649.307,1.2787,-0.0797092,-0.985661,0.182736,-0.589557
46,565.959,1294.66,656.878,1.27031,-0.0797092,-0.985661,0.182733,-0.589557
47,560.721,1308.65,636.74,1.26162,-0.0797092,-0.985662,0.182733,-0.589557
48,559.85,1318.64,603.579,1.25293,-0.0797092,-0.985661,0.182734,-0.589557
49,564.222,1328.76,583.823,1.24447,-0.0797092,-0.985661,0.182735,-0.589557
50,573.044,1342.58,591.38,1.23572,-0.0797092,-0.985661,0.182735,-0.589557
51,583.756,1363.11,614.81,1.22733,-0.0797092,-0.985661,0.182733,-0.589557
52,593.361,1390.38,627.874,1.21887,-0.0797092,-0.985661,0.182734,-0.589557
53,599.315,1421.92,613.652,1.20977,-0.0797092,-0.98566,0.182736,-0.589557
54,598.843,1458.17,580.074,1.20603,-0.0797092,-0.985661,0.182734,-0.589557
