Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1781.56,444.051,454.73,4.67943,0.258774,-1.53341,1.42498,0.276922
5,1770.47,428.207,452.138,4.67987,0.258774,-1.53352,1.42456,0.276922
6,1760.06,368.427,447.088,4.69806,0.258774,-1.53807,1.40699,0.276922
7,1752.23,338.292,444.658,4.69806,0.258774,-1.53807,1.40699,0.276922
8,1737.73,307.587,442.324,4.69806,0.258774,-1.53807,1.40699,0.276922
9,1714.56,270.584,440.102,4.71236,0.258774,-1.54166,1.39317,0.276922
10,1643.46,218.042,436.035,4.7279,0.258774,-1.54556,1.37815,0.276922
11,1600.92,201.46,434.222,4.73664,0.258774,-1.54776,1.3697,0.276922
12,1559.28,197.801,432.572,4.73664,0.258774,-1.54776,1.3697,0.276922
13,1522.09,190.367,431.101,4.75727,0.258774,-1.55295,1.34977,0.276922
14,1472.15,201.584,428.703,4.78829,0.258774,-1.56079,1.31979,0.276922
15,1460.48,223.633,427.787,4.78692,0.258774,-1.56044,1.32111,0.276922
16,1404.47,26.5428,555.609,5.18203,-0.0815678,-1.42148,0.948202,-0.125214
17,1399.21,47.6333,555.087,5.1843,-0.0815678,-1.42105,0.945964,-0.125214
18,1377.74,80.3935,554.615,5.18544,-0.0815678,-1.42084,0.944846,-0.125214
19,1355.03,87.2221,554.66,5.18656,-0.0815678,-1.42063,0.943732,-0.125214
20,1323.4,86.2845,554.881,5.18779,-0.0815678,-1.42039,0.942529,-0.125214
21,1284.64,77.4115,555.271,5.18882,-0.0815678,-1.4202,0.941513,-0.125214
22,1199.84,37.6852,556.511,5.19115,-0.0815678,-1.41975,0.939211,-0.125214
23,1162.17,9.68202,557.331,5.19227,-0.0815678,-1.41954,0.938112,-0.125214
24,1169.11,112.377,628.974,4.95224,-0.270344,-1.38207,1.20381,-0.290111
25,1148.09,80.565,630.011,4.95435,-0.270344,-1.38136,1.20181,-0.290111
26,1128.83,26.1559,632.304,4.95654,-0.270344,-1.38062,1.19974,-0.290111
27,1124.19,7.60973,633.521,4.95663,-0.270344,-1.38059,1.19966,-0.290111
28,1118.45,8.24869,640.175,4.93585,-0.285104,-1.38225,1.22206,-0.301375
29,1128.03,218.759,536.061,4.55971,-0.00471319,-1.49774,1.55917,0.0260237
30,1027.09,239.24,352.421,4.53861,0.50481,-1.50249,1.54346,0.536016
31,1039.23,85.3883,532.051,4.84918,0.0151776,-1.49907,1.26903,0.0254134
32,960.461,8.40238,639.763,5.03084,-0.267932,-1.35566,1.12909,-0.301764
33,918.506,31.8601,640.73,5.03,-0.267932,-1.35597,1.12989,-0.301764
34,814.379,8.23228,670.499,5.16055,-0.345511,-1.25905,1.02972,-0.422658
35,792.835,22.0305,671.09,5.16055,-0.345511,-1.25905,1.02972,-0.422658
36,779.483,28.4236,671.529,5.16179,-0.345511,-1.25841,1.02861,-0.422658
37,772.516,27.6572,671.795,5.16184,-0.345511,-1.25839,1.02857,-0.422658
38,760.991,1.8929,671.786,5.16307,-0.345511,-1.25776,1.02747,-0.422658
39,783.403,40.6794,643.324,5.03823,-0.267932,-1.35298,1.12214,-0.301764
40,762.626,13.0499,642.827,5.03823,-0.267932,-1.35298,1.12214,-0.301764
41,774.195,115.039,541.33,4.79743,-0.000167549,-1.49543,1.32176,0.0155626
42,694.39,50.3989,539.326,4.80704,-0.000167549,-1.49524,1.31219,0.0155626
43,644.591,24.9546,537.75,4.80704,-0.000167549,-1.49524,1.31219,0.0155626
