Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,491.591,351.235,580.589,1.4399,-0.147189,-1.12837,0.38192,-0.464251
5,522.25,341.902,582.495,1.43101,-0.147189,-1.12837,0.381922,-0.464251
6,557.37,313.712,584.392,1.42298,-0.147189,-1.12838,0.381919,-0.464251
7,567.426,282.774,586.446,1.41416,-0.147189,-1.12838,0.381921,-0.464251
8,544.225,267.813,588.779,1.40541,-0.147189,-1.12837,0.38192,-0.464251
9,508.012,281.526,591.496,1.39695,-0.147189,-1.12837,0.381921,-0.464251
10,490.24,325.917,594.694,1.38791,-0.147189,-1.12838,0.38192,-0.464251
11,506.529,393.899,598.416,1.37987,-0.147189,-1.12837,0.381919,-0.464251
12,543.68,468.072,602.702,1.37117,-0.147189,-1.12838,0.381923,-0.464251
13,570.578,530.632,607.544,1.36279,-0.147189,-1.12837,0.381921,-0.464251
14,565.007,566.796,612.901,1.35414,-0.147189,-1.12837,0.38192,-0.464251
15,532.448,571.496,618.711,1.34539,-0.147189,-1.12837,0.381919,-0.464251
16,501.412,550.875,624.876,1.33705,-0.147189,-1.12837,0.38192,-0.464251
17,499.304,518.883,631.283,1.328,-0.147189,-1.12837,0.381919,-0.464251
18,528.668,495.119,637.79,1.3197,-0.147189,-1.12838,0.381922,-0.464251
19,565.481,494.668,644.254,1.31105,-0.147189,-1.12837,0.381918,-0.464251
20,579.27,525.45,650.505,1.30239,-0.147189,-1.12838,0.38192,-0.464251
21,559.289,584.224,656.401,1.29375,-0.147189,-1.12838,0.381923,-0.464251
22,523.589,658.237,661.772,1.28547,-0.147189,-1.12837,0.381921,-0.464251
23,503.79,728.723,666.481,1.27682,-0.147189,-1.12837,0.381919,-0.464251
24,517.937,778.621,670.411,1.26781,-0.147189,-1.12838,0.381921,-0.464251
25,555.026,798.751,673.444,1.25954,-0.147189,-1.12837,0.38192,-0.464251
26,584.797,788.921,675.506,1.25091,-0.147189,-1.12837,0.38192,-0.464251
27,583.078,760.414,676.554,1.24228,-0.147189,-1.12837,0.381922,-0.464251
28,552.666,730.759,676.564,1.23365,-0.147189,-1.12838,0.381921,-0.464251
29,520.876,717.888,675.552,1.22502,-0.147189,-1.12838,0.381921,-0.464251
30,516.243,733.899,673.561,1.21639,-0.147189,-1.12837,0.381921,-0.464251
31,544.182,780.784,670.666,1.20776,-0.147189,-1.12837,0.381922,-0.464251
32,582.296,850.009,666.969,1.19948,-0.147189,-1.12837,0.381922,-0.464251
33,599.79,924.337,662.598,1.1905,-0.147189,-1.12837,0.381919,-0.464251
34,583.183,986.056,657.689,1.18185,-0.147189,-1.12838,0.38192,-0.464251
35,548.182,1021.48,652.389,1.17394,-0.147189,-1.12838,0.381919,-0.464251
36,526.614,1024.75,646.873,1.16493,-0.147189,-1.12837,0.381918,-0.464251
37,538.429,1003,641.288,1.15591,-0.147189,-1.12837,0.381923,-0.464251
38,575.133,972.084,635.782,1.14797,-0.147189,-1.12837,0.38192,-0.464251
39,607.604,949.151,630.506,1.13901,-0.147189,-1.12838,0.38192,-0.464251
40,609.76,950.628,625.566,1.13032,-0.147189,-1.12837,0.381923,-0.464251
41,581.638,983.677,621.07,1.12202,-0.147189,-1.12837,0.381921,-0.464251
42,549.305,1043.91,617.082,1.11333,-0.147189,-1.12837,0.38192,-0.464251
43,542.252,1118.12,613.647,1.10459,-0.147189,-1.12837,0.38192,-0.464251
44,568.415,1188.28,610.767,1.09629,-0.147189,-1.12838,0.381923,-0.464251
45,607.825,1236.75,608.427,1.08719,-0.147189,-1.12838,0.381923,-0.464251
46,628.665,1255.09,606.566,1.0788,-0.147189,-1.12838,0.381918,-0.464251
47,615.556,1243.87,605.106,1.07011,-0.147189,-1.12838,0.381919,-0.464251
48,581.805,1214.79,603.945,1.06142,-0.147189,-1.12837,0.381919,-0.464251
49,558.392,1185.75,602.938,1.05296,-0.147189,-1.12837,0.381921,-0.464251
50,567.689,1174.15,601.956,1.04421,-0.147189,-1.12837,0.381921,-0.464251
51,603.922,1192.03,600.834,1.03582,-0.147189,-1.12837,0.381918,-0.464251
52,638.626,1240.48,599.416,1.02736,-0.147189,-1.12837,0.381919,-0.464251
53,644.751,1309.82,597.556,1.01826,-0.147189,-1.12837,0.381922,-0.464251
54,617.632,1387.15,595.087,1.01452,-0.147189,-1.12837,0.381919,-0.464251
