Type,SourceX,SourceY,SourceZ,SegmentID
P,628.56,-1259.1,432.3,16
P,626.95,-1249.24,432.65,16
P,625.34,-1239.38,432.99,16
P,623.73,-1229.51,433.33,16
P,622.12,-1219.65,433.68,16
P,620.51,-1209.79,434.02,16
P,618.9,-1199.92,434.37,16
P,617.29,-1190.06,434.72,16
P,615.68,-1180.2,435.06,16
P,614.07,-1170.33,435.41,16
P,612.46,-1160.47,435.76,16
P,610.85,-1150.61,436.11,16
