a [mm],alpha [°],d [mm],theta [°]
2.19427091786044e-18,1.5707963267949,0,1.5707963267949
0,1.57270753402523,0.143063108511162,-1.57072602869635
0.0569367747910241,1.57166134352032,-0.0263327593131573,1.5707963267949
-0.164558689072927,-0.00210676367094014,295.534275596918,0.00144422225368481
196.876142668122,1.57093295998269,2.15161630078246,1.58584155414402
-2.97188115705624,1.55999750233898,384.41141567127,3.12135169013487
-0.599666077739751,1.56355704289102,-0.20293655391127,3.14702581499123
-0.233107593337109,1.55882372571287,161.084650173953,3.14159265358979
