Algorithm,AT(ms),SR150(%),JointLimitCost,VelocitySmoothness,SuccessPoints,TotalPoints,SuccessRate(%),TotalLimitApproaches,TotalVelocityViolations,M1,AvgVel1,MaxVel1,VelVar1,VelJerk1,TCL1,VelViolation1,M2,AvgVel2,MaxVel2,VelVar2,VelJerk2,TCL2,VelViolation2,M3,AvgVel3,MaxVel3,VelVar3,VelJerk3,TCL3,VelViolation3,M4,AvgVel4,MaxVel4,VelVar4,VelJerk4,TCL4,VelViolation4,M5,AvgVel5,MaxVel5,VelVar5,VelJerk5,TCL5,VelViolation5,M6,AvgVel6,MaxVel6,VelVar6,VelJerk6,TCL6,VelViolation6,M7,AvgVel7,MaxVel7,VelVar7,VelJerk7,TCL7,VelViolation7,M8,AvgVel8,MaxVel8,VelVar8,VelJerk8,TCL8,VelViolation8
GA,1.667922,100.000000,0.546243,12.278860,51,51,100.000000,1,0,22.669739,2.029586,7.637916,2.576354,1.565792,0,0,39.089564,7.187350,9.946054,3.213329,1.857275,1,0,26.453441,5.651527,9.404507,6.486693,4.657883,0,0,0.059112,0.033006,0.205468,0.000778,0.016801,0,0,0.010475,0.006092,0.246770,0.001188,0.011799,0,0,0.026965,0.007591,0.224359,0.001164,0.009579,0,0,0.017750,0.003542,0.068542,0.000166,0.005853,0,0,0.013741,0.008454,0.325794,0.002087,0.016433,0,0
