Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
159,1413.620662,1814.112659,1233.056580,3.115780,0.000040,-2.357563,0.021755,0.752059,0.775113
160,1426.454966,1814.237895,1233.505313,3.115548,0.000040,-2.347804,0.021970,0.746920,0.772886
161,1439.902550,1814.379758,1233.893999,3.116373,0.000040,-2.374667,0.021393,0.778423,0.784472
162,1452.513968,1814.500920,1234.222849,3.115749,0.000040,-2.357563,0.021756,0.765550,0.779340
163,1465.308896,1814.627647,1234.496597,3.115440,0.000040,-2.347804,0.021971,0.760027,0.776991
164,1478.319549,1814.760910,1234.715285,3.115503,0.000040,-2.347804,0.021970,0.764654,0.778443
165,1491.252212,1814.892818,1234.874022,3.115423,0.000040,-2.347804,0.021969,0.768502,0.779656
166,1502.080749,1814.966804,1234.995135,3.111729,0.000008,-2.240096,0.024777,0.665778,0.741316
167,1508.933491,1814.886482,1235.039019,3.101186,0.000008,-2.044118,0.033728,0.473569,0.677932
168,1521.892681,1815.021243,1235.032766,3.101152,0.000008,-2.044118,0.033727,0.478189,0.679019
169,1534.873515,1815.158138,1234.966443,3.101154,0.000008,-2.044118,0.033724,0.482818,0.680117
170,1547.825287,1815.294717,1234.840214,3.101115,0.000008,-2.044118,0.033724,0.486670,0.681043
171,1560.821909,1815.433981,1234.664030,3.101153,0.000008,-2.044118,0.033724,0.491679,0.682250
172,1573.785502,1815.572801,1234.422953,3.101134,0.000008,-2.044118,0.033725,0.495529,0.683191
173,1586.713814,1815.710932,1234.131925,3.101054,0.000008,-2.044118,0.033728,0.500161,0.684326
174,1599.740863,1815.854341,1233.780572,3.101153,0.000008,-2.044118,0.033725,0.504784,0.685469
175,1612.672595,1815.994559,1233.369609,3.101087,0.000008,-2.044118,0.033728,0.508647,0.686436
176,1625.673145,1816.138639,1232.908362,3.101149,0.000008,-2.044118,0.033727,0.513254,0.687592
177,1638.583344,1816.279705,1232.387289,3.101046,0.000008,-2.044118,0.033728,0.517519,0.688673
178,1651.567003,1816.425000,1231.810943,3.101086,0.000008,-2.044118,0.033725,0.521735,0.689749
179,1664.569975,1816.571842,1231.179842,3.101151,0.000008,-2.044118,0.033726,0.526394,0.690944
180,1677.524190,1816.717676,1230.488834,3.101150,0.000008,-2.044118,0.033728,0.530985,0.692131
181,1690.475254,1816.864372,1229.737538,3.101134,0.000008,-2.044118,0.033725,0.535264,0.693247
182,1703.414486,1817.011650,1228.931444,3.101115,0.000008,-2.044118,0.033726,0.539517,0.694364
183,1716.361778,1817.160256,1228.070316,3.101118,0.000008,-2.044118,0.033727,0.543745,0.695482
184,1729.325990,1817.310259,1227.154231,3.101150,0.000008,-2.044118,0.033728,0.547998,0.696614
185,1742.266129,1817.460575,1226.183127,3.101150,0.000008,-2.044118,0.033728,0.552640,0.697855
186,1755.202289,1817.611514,1225.151944,3.101151,0.000008,-2.044118,0.033728,0.557278,0.699103
187,1768.118014,1817.762911,1224.060783,3.101125,0.000008,-2.044118,0.033727,0.561534,0.700258
188,1781.058080,1817.916080,1222.914710,3.101149,0.000008,-2.044118,0.033728,0.565404,0.701318
189,1793.981031,1818.069749,1221.718283,3.101153,0.000008,-2.044118,0.033724,0.570430,0.702693
190,1806.841266,1818.221758,1220.457312,3.101057,0.000008,-2.044118,0.033726,0.574300,0.703766
191,1819.780098,1818.378016,1219.146173,3.101105,0.000008,-2.044118,0.033727,0.578979,0.705064
192,1832.707628,1818.535062,1217.775043,3.101150,0.000008,-2.044118,0.033727,0.583194,0.706243
193,1845.610287,1818.691904,1216.348767,3.101153,0.000008,-2.044118,0.033725,0.587492,0.707451
194,1858.464604,1818.847792,1214.867703,3.101090,0.000008,-2.044118,0.033726,0.592554,0.708876
195,1871.383095,1819.007755,1213.321403,3.101153,0.000008,-2.044118,0.033724,0.595998,0.709863
196,1884.257750,1819.166531,1211.730399,3.101142,0.000008,-2.044118,0.033726,0.601064,0.711304
197,1897.134748,1819.326811,1210.074198,3.101152,0.000008,-2.044118,0.033726,0.604985,0.712434
198,1909.944556,1819.485211,1208.368227,3.101063,0.000008,-2.044118,0.033729,0.609235,0.713662
199,1922.852113,1819.648603,1206.607036,3.101150,0.000008,-2.044118,0.033729,0.614300,0.715125
200,1935.651579,1819.809122,1204.780826,3.101069,0.000008,-2.044118,0.033728,0.618226,0.716273
201,1948.537192,1819.974201,1202.904365,3.101153,0.000008,-2.044118,0.033723,0.622477,0.717520
202,1961.368239,1820.137959,1200.973298,3.101152,0.000008,-2.044118,0.033725,0.627484,0.718987
203,1974.194335,1820.302631,1198.977109,3.101151,0.000008,-2.044118,0.033725,0.631029,0.720043
204,1987.010629,1820.467957,1196.935991,3.101150,0.000008,-2.044118,0.033727,0.636157,0.721558
205,1999.814104,1820.634181,1194.829642,3.101152,0.000008,-2.044118,0.033724,0.640087,0.722735
206,2012.606625,1820.801063,1192.673351,3.101153,0.000008,-2.044118,0.033723,0.644643,0.724098
207,2025.386672,1820.968230,1190.457338,3.101132,0.000008,-2.044118,0.033726,0.648704,0.725322
208,2038.169442,1821.136819,1188.191224,3.101150,0.000008,-2.044118,0.033728,0.653768,0.726844
209,2050.932376,1821.306114,1185.859930,3.101151,0.000008,-2.044118,0.033728,0.657177,0.727888
210,2063.693026,1821.475953,1183.483782,3.101148,0.000008,-2.044118,0.033729,0.662009,0.729352
211,2076.415284,1821.645809,1181.047306,3.101113,0.000008,-2.044118,0.033725,0.666694,0.730780
212,2089.159190,1821.817718,1178.551111,3.101133,0.000008,-2.044118,0.033726,0.671002,0.732101
213,2101.892984,1821.990385,1175.999749,3.101152,0.000008,-2.044118,0.033725,0.675311,0.733427
214,2114.572980,1822.161905,1173.393619,3.101096,0.000008,-2.044118,0.033727,0.679237,0.734644
215,2127.306799,1822.336597,1170.737407,3.101149,0.000008,-2.044118,0.033729,0.683998,0.736113
216,2139.996816,1822.511227,1168.020825,3.101153,0.000008,-2.044118,0.033724,0.688721,0.737576
217,2152.649708,1822.686052,1165.249478,3.101153,0.000008,-2.044118,0.033724,0.688721,0.737627
218,2217.726452,1821.835739,1153.289396,3.190937,0.024971,-2.054193,0.045800,0.696960,0.728795
219,2227.026537,1819.343240,1133.725140,3.184925,0.070066,-1.881168,0.154339,0.525616,0.650089
220,2239.689907,1813.947608,1109.059827,3.185242,0.128985,-1.903478,0.261707,0.555776,0.633886
221,2336.777155,1799.464690,1106.824407,3.333307,0.128985,-1.903478,0.211359,0.545261,0.630629
222,2429.952802,1771.679133,1104.708552,3.479542,0.128985,-1.903478,0.163304,0.532364,0.627697
223,2517.301692,1731.657008,1102.734385,3.623608,0.128985,-1.903478,0.118002,0.517316,0.625120
224,2597.125267,1680.806178,1100.922542,3.765041,0.128985,-1.903478,0.075931,0.500403,0.622939
225,2668.063220,1620.802775,1099.292049,3.903365,0.128985,-1.903478,0.037584,0.481941,0.621195
226,2672.991662,1609.166818,1074.816433,3.900869,0.190256,-1.981538,0.152136,0.562207,0.619450
227,2683.098442,1593.688997,1065.776866,3.909847,0.211205,-1.858642,0.242055,0.441008,0.576569
228,2686.241087,1582.146472,1054.797119,3.905842,0.238095,-1.805955,0.347241,0.395411,0.556870
229,2690.179435,1569.240917,1048.216970,3.905253,0.253856,-1.752945,0.447193,0.349296,0.544081
230,2694.366821,1555.967309,1046.327096,3.906423,0.257596,-1.697568,0.544332,0.298874,0.537552
231,2695.595336,1537.497708,1028.692680,3.911420,0.305065,-1.717178,0.643915,0.337478,0.534080
232,2692.148538,1510.316877,992.531827,3.922948,0.406331,-1.785871,0.747009,0.449085,0.535915
233,2680.444367,1502.995656,983.825861,3.900116,0.432050,-1.739877,0.865861,0.435790,0.534800
