Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
202,2002.545454,1820.292377,1194.724319,3.172043,0.016410,-0.911224,-0.051844,-0.505202,0.627823
203,2015.218420,1820.461737,1192.728130,3.171779,0.016410,-0.907678,-0.051608,-0.505202,0.627769
204,2027.768377,1820.635091,1190.687012,3.171319,0.016410,-0.902550,-0.051273,-0.505202,0.627671
205,2040.380905,1820.806863,1188.580663,3.170992,0.016410,-0.898621,-0.051018,-0.505202,0.627608
206,2040.380905,1820.806863,1188.580663,3.170992,0.016410,-0.898621,-0.051018,-0.505202,0.627608
207,2065.593742,1821.152190,1184.208359,3.170353,0.016410,-0.890002,-0.050475,-0.505202,0.627464
208,2065.593742,1821.152190,1184.208359,3.170353,0.016410,-0.890002,-0.050475,-0.505202,0.627464
209,2090.787788,1821.499326,1179.610951,3.169766,0.016410,-0.881526,-0.049955,-0.505202,0.627329
210,2103.326771,1821.675476,1177.234803,3.169382,0.016410,-0.876694,-0.049666,-0.505202,0.627247
211,2115.822557,1821.852957,1174.798327,3.168957,0.016410,-0.872010,-0.049386,-0.505202,0.627170
212,2128.354112,1822.029870,1172.302133,3.168611,0.016410,-0.867702,-0.049135,-0.505202,0.627104
213,2140.860740,1822.207886,1169.750770,3.168239,0.016410,-0.863395,-0.048886,-0.505202,0.627040
214,2153.447078,1822.384074,1167.144641,3.168021,0.016410,-0.859466,-0.048665,-0.505202,0.626987
215,2153.447078,1822.384074,1167.144641,3.168021,0.016410,-0.859466,-0.048665,-0.505202,0.626987
216,2178.399266,1822.743481,1161.771846,3.167266,0.016410,-0.849983,-0.048135,-0.505202,0.626841
217,2191.052158,1822.918306,1159.000499,3.167266,0.016410,-0.849983,-0.048135,-0.505202,0.626894
218,2249.660487,1819.442477,1156.550455,3.246070,0.016410,-0.852758,-0.019364,-0.505202,0.627267
219,2307.883017,1811.021975,1154.146666,3.325053,0.016410,-0.857021,0.009064,-0.505202,0.627932
220,2365.371348,1797.672728,1151.815187,3.404345,0.016410,-0.862748,0.037003,-0.505202,0.628886
221,2373.865215,1792.337128,1118.206200,3.398566,0.098916,-1.861829,0.140409,0.495451,0.629071
222,2471.960369,1756.467911,1116.090344,3.556759,0.098916,-1.875594,0.081017,0.495451,0.630914
223,2560.142479,1708.394785,1114.116178,3.707872,0.098916,-1.891239,0.029060,0.495451,0.633826
224,2637.192802,1650.936786,1112.304334,3.851430,0.098916,-1.908353,-0.015008,0.495451,0.637561
225,2672.619974,1616.777274,1101.373205,3.913875,0.123479,-1.835880,0.025989,0.412986,0.605153
226,2672.619974,1616.777274,1101.373205,3.913875,0.123479,-1.835880,0.025989,0.412986,0.605153
227,2683.853625,1593.717816,1068.366035,3.910760,0.204260,-1.832582,0.239311,0.413980,0.572369
228,2689.368805,1581.017689,1060.587609,3.911159,0.222485,-1.767578,0.338840,0.353372,0.553257
229,2659.307651,1594.489579,1041.827796,3.835080,0.271221,-1.744458,0.516963,0.360274,0.541346
230,2659.307651,1594.489579,1041.827796,3.835080,0.271221,-1.744458,0.516963,0.360274,0.541346
