Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1758.28,23.7622,600.967,5.29006,-0.229811,-1.2742,0.876449,-0.340544
5,1740.01,16.8676,583.573,5.2901,-0.229811,-1.27418,0.876409,-0.340544
6,1699.55,2.7878,519.873,5.29178,-0.229811,-1.2734,0.874846,-0.340544
7,1746.1,196.269,573.803,4.91662,-0.347099,-1.36837,1.25204,-0.367038
8,1721.99,191.094,610.242,4.91662,-0.347099,-1.36837,1.25204,-0.367038
9,1695.89,185.587,637.925,4.91879,-0.347099,-1.36749,1.25004,-0.367038
10,1639.65,178.457,594.857,4.92087,-0.347099,-1.36665,1.24813,-0.367038
11,1610.17,176.058,562.526,4.9219,-0.347099,-1.36624,1.24718,-0.367038
12,1580.55,174.774,562.946,4.9219,-0.347099,-1.36624,1.24718,-0.367038
13,1550.97,172.681,595.133,4.92396,-0.347099,-1.3654,1.24528,-0.367038
14,1494.86,169.504,632.563,4.92608,-0.347099,-1.36454,1.24333,-0.367038
15,1469.11,167.976,602.171,4.92601,-0.347099,-1.36457,1.2434,-0.367038
16,1444.97,165.144,565.037,4.92711,-0.347099,-1.36412,1.24238,-0.367038
17,1422.49,161,554.676,4.92914,-0.347099,-1.3633,1.24051,-0.367038
18,1382.59,151.72,617.069,4.93016,-0.347099,-1.36289,1.23958,-0.367038
19,1364.26,145.567,631.195,4.93117,-0.347099,-1.36247,1.23865,-0.367038
20,1346.41,138.725,608.736,4.93226,-0.347099,-1.36203,1.23764,-0.367038
21,1328.55,131.546,569.697,4.93319,-0.347099,-1.36165,1.23679,-0.367038
22,1290.66,116.769,565.696,4.93528,-0.347099,-1.3608,1.23487,-0.367038
23,1269.78,109.793,603.102,4.93627,-0.347099,-1.36039,1.23395,-0.367038
24,1247.35,103.93,626.492,4.93627,-0.347099,-1.36039,1.23395,-0.367038
25,1222.89,97.747,613.7,4.93824,-0.347099,-1.35959,1.23215,-0.367038
26,1169.21,89.026,546.993,4.94027,-0.347099,-1.35875,1.23028,-0.367038
27,1140.55,86.4673,553.057,4.94036,-0.347099,-1.35872,1.2302,-0.367038
28,1111.04,84.1579,587.752,4.94132,-0.347099,-1.35832,1.22931,-0.367038
29,1081.29,82.3747,618.489,4.94231,-0.347099,-1.35792,1.2284,-0.367038
30,1023.38,80.0036,582.54,4.9433,-0.347099,-1.35751,1.2275,-0.367038
31,995.88,77.7793,547.517,4.94533,-0.347099,-1.35667,1.22563,-0.367038
32,969.972,75.1748,542.738,4.94721,-0.347099,-1.3559,1.2239,-0.367038
33,946.177,73.4071,571.889,4.94631,-0.347099,-1.35627,1.22473,-0.367038
34,903.168,64.7936,616.033,4.94923,-0.347099,-1.35507,1.22205,-0.367038
35,884.036,59.9578,588.996,4.94923,-0.347099,-1.35507,1.22205,-0.367038
36,865.608,53.2776,550.491,4.95117,-0.347099,-1.35426,1.22027,-0.367038
37,847.895,46.9742,535.184,4.95124,-0.347099,-1.35423,1.2202,-0.367038
38,811.527,32.3971,593.933,4.95318,-0.347099,-1.35343,1.21842,-0.367038
39,791.866,24.6103,612.496,4.95509,-0.347099,-1.35264,1.21666,-0.367038
40,771.024,18.2181,594.288,4.95509,-0.347099,-1.35264,1.21666,-0.367038
41,748.496,12.4082,555.307,4.95509,-0.347099,-1.35264,1.21666,-0.367038
42,697.681,1.30864,542.191,4.95853,-0.347099,-1.35121,1.21351,-0.367038
43,698.215,110.916,396.945,4.75031,0.13631,-1.52478,1.36052,0.159113
