Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,595.101,562.275,465.735,1.96983,0.0549592,-1.39836,-0.189095,-0.179605
5,602.576,577.4,416.688,1.96093,0.0549592,-1.39836,-0.189088,-0.179605
6,604.848,594.45,409.63,1.9529,0.0549592,-1.39836,-0.189099,-0.179605
7,600.005,613.87,480.361,1.94408,0.0549592,-1.39836,-0.189096,-0.179605
8,589.201,636.862,443.693,1.93533,0.0549592,-1.39836,-0.189095,-0.179605
9,575.532,662.947,417.962,1.92687,0.0549592,-1.39836,-0.189092,-0.179605
10,562.886,689.905,489.864,1.91784,0.0549592,-1.39836,-0.1891,-0.179605
11,555.319,716.771,468.893,1.9098,0.0549592,-1.39836,-0.189097,-0.179605
12,554.487,740.602,426.922,1.90109,0.0549592,-1.39836,-0.18909,-0.179605
13,560.242,761.218,494.631,1.89271,0.0549592,-1.39836,-0.189093,-0.179605
14,569.842,778.54,491.388,1.88406,0.0549592,-1.39836,-0.189095,-0.179605
15,579.36,794.113,436.849,1.87531,0.0549592,-1.39836,-0.189096,-0.179605
16,584.966,810.311,495.279,1.86697,0.0549592,-1.39836,-0.189093,-0.179605
17,583.941,828.253,510.312,1.85793,0.0549592,-1.39836,-0.189099,-0.179605
18,576.328,850.096,447.819,1.84962,0.0549592,-1.39836,-0.189092,-0.179605
19,564.073,875.01,492.578,1.84097,0.0549592,-1.39836,-0.189099,-0.179605
20,551.002,902.046,524.917,1.83231,0.0549592,-1.39836,-0.189097,-0.179605
21,541.185,929.265,459.673,1.82367,0.0549592,-1.39836,-0.189093,-0.179605
22,537.622,954.921,487.385,1.81539,0.0549592,-1.39836,-0.18909,-0.179605
23,541.003,977.115,534.639,1.80674,0.0549592,-1.39836,-0.189097,-0.179605
24,549.713,995.616,471.998,1.79773,0.0549592,-1.39836,-0.189095,-0.179605
25,560.419,1012.18,480.603,1.78947,0.0549592,-1.39836,-0.189095,-0.179605
26,568.84,1027.81,539.132,1.78083,0.0549592,-1.39836,-0.189094,-0.179605
27,571.7,1044.84,484.184,1.7722,0.0549592,-1.39836,-0.189092,-0.179605
28,567.633,1064.82,473.083,1.76357,0.0549592,-1.39836,-0.189096,-0.179605
29,557.712,1088.28,538.29,1.75494,0.0549592,-1.39836,-0.189096,-0.179605
30,545.072,1114.54,495.459,1.74631,0.0549592,-1.39836,-0.189094,-0.179605
31,533.821,1141.92,465.559,1.73768,0.0549592,-1.39836,-0.189089,-0.179605
32,527.629,1168.63,532.256,1.7294,0.0549592,-1.39836,-0.189092,-0.179605
33,528.305,1192.14,504.95,1.72042,0.0549592,-1.39836,-0.189099,-0.179605
34,535.44,1212.41,458.61,1.71177,0.0549592,-1.39836,-0.189097,-0.179605
35,546.332,1230.14,521.435,1.70387,0.0549592,-1.39836,-0.189101,-0.179605
36,556.847,1245.44,511.763,1.69485,0.0549592,-1.39836,-0.189099,-0.179605
37,563.19,1261.16,452.588,1.68583,0.0549592,-1.39836,-0.189089,-0.179605
38,563.016,1279.98,506.436,1.67789,0.0549592,-1.39836,-0.189095,-0.179605
39,556.13,1301.42,515.045,1.66893,0.0549592,-1.39836,-0.189096,-0.179605
40,544.858,1326.3,447.602,1.66024,0.0549592,-1.39836,-0.189087,-0.179605
41,533.019,1353.46,488.026,1.65194,0.0549592,-1.39836,-0.189093,-0.179605
42,524.625,1380.36,514.045,1.64325,0.0549592,-1.39836,-0.189096,-0.179605
43,522.539,1405.26,443.516,1.63451,0.0549592,-1.39836,-0.189096,-0.179605
44,527.435,1427.22,467.073,1.62621,0.0549592,-1.39836,-0.189088,-0.179605
45,537.547,1445.15,508.2,1.61711,0.0549592,-1.39836,-0.189091,-0.179605
46,549.331,1461.17,439.943,1.60873,0.0549592,-1.39836,-0.189101,-0.179605
47,558.66,1476.39,444.486,1.60003,0.0549592,-1.39836,-0.189101,-0.179605
48,562.292,1493.06,497.157,1.59134,0.0549592,-1.39836,-0.189097,-0.179605
49,558.989,1512.9,436.299,1.58288,0.0549592,-1.39836,-0.189093,-0.179605
50,549.966,1535.96,421.139,1.57413,0.0549592,-1.39836,-0.189093,-0.179605
51,538.434,1561.99,480.797,1.56575,0.0549592,-1.39836,-0.189101,-0.179605
52,528.519,1588.93,431.822,1.55728,0.0549592,-1.39836,-0.189098,-0.179605
53,523.822,1614.33,397.782,1.54818,0.0549592,-1.39836,-0.189088,-0.179605
54,525.824,1640.9,459.278,1.54445,0.0549592,-1.39836,-0.189097,-0.179605
