Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,551.79,232.865,615.405,1.34302,-0.261176,-1.03255,0.519559,-0.592251
5,533.144,297.637,645.878,1.33413,-0.261176,-1.03255,0.519561,-0.592251
6,525.409,338.454,662.032,1.32609,-0.261176,-1.03255,0.519559,-0.592251
7,531.745,347.407,633.924,1.31727,-0.261176,-1.03255,0.519561,-0.592251
8,550.19,329.328,656.308,1.30852,-0.261176,-1.03255,0.519559,-0.592251
9,574.625,298.061,680.268,1.30007,-0.261176,-1.03255,0.51956,-0.592251
10,596.982,271.4,651.76,1.29103,-0.261176,-1.03255,0.519559,-0.592251
11,609.649,267.114,664.668,1.28299,-0.261176,-1.03255,0.519559,-0.592251
12,608.797,293.143,694.909,1.27429,-0.261176,-1.03255,0.519562,-0.592251
13,595.015,348.545,668.637,1.2659,-0.261176,-1.03255,0.51956,-0.592251
14,573.628,421.119,671.402,1.25725,-0.261176,-1.03255,0.519559,-0.592251
15,552.544,493.14,705.843,1.24851,-0.261176,-1.03255,0.519559,-0.592251
16,539.528,547.295,684.208,1.24017,-0.261176,-1.03255,0.51956,-0.592251
17,539.79,571.507,676.899,1.23112,-0.261176,-1.03255,0.519558,-0.592251
18,553.528,565.784,713.067,1.22282,-0.261176,-1.03255,0.519561,-0.592251
19,576.642,539.004,698.054,1.21416,-0.261176,-1.03255,0.519558,-0.592251
20,601.548,508.354,681.48,1.2055,-0.261176,-1.03255,0.519559,-0.592251
21,620.109,492.128,716.717,1.19686,-0.261176,-1.03255,0.519562,-0.592251
22,626.355,503.842,709.712,1.18859,-0.261176,-1.03255,0.51956,-0.592251
23,618.831,546.587,685.38,1.17993,-0.261176,-1.03255,0.519559,-0.592251
24,600.788,613.076,717.037,1.17092,-0.261176,-1.03255,0.51956,-0.592251
25,578.956,688.385,718.745,1.16266,-0.261176,-1.03255,0.519559,-0.592251
26,561.831,753.159,688.716,1.15402,-0.261176,-1.03255,0.519559,-0.592251
27,555.987,792.693,714.371,1.14539,-0.261176,-1.03255,0.519561,-0.592251
28,564.157,800.832,724.741,1.13676,-0.261176,-1.03255,0.519561,-0.592251
29,584.195,782.394,691.475,1.12813,-0.261176,-1.03255,0.51956,-0.592251
30,609.827,751.508,709.132,1.1195,-0.261176,-1.03255,0.51956,-0.592251
31,632.842,726.64,727.363,1.11087,-0.261176,-1.03255,0.519561,-0.592251
32,645.869,724.398,693.512,1.10259,-0.261176,-1.03255,0.519561,-0.592251
33,645.379,752.633,701.76,1.09361,-0.261176,-1.03255,0.519559,-0.592251
34,632.102,809.799,726.376,1.08496,-0.261176,-1.03255,0.51956,-0.592251
35,611.367,883.884,694.591,1.07706,-0.261176,-1.03255,0.519559,-0.592251
36,591.693,955.663,692.706,1.06804,-0.261176,-1.03255,0.519557,-0.592251
37,580.536,1008.41,721.66,1.05902,-0.261176,-1.03255,0.519562,-0.592251
38,582.376,1032.02,694.372,1.05108,-0.261176,-1.03255,0.51956,-0.592251
39,597.993,1024.75,682.381,1.04212,-0.261176,-1.03255,0.51956,-0.592251
40,622.487,997.627,713.219,1.03343,-0.261176,-1.03255,0.519561,-0.592251
41,648.179,967.892,692.445,1.02514,-0.261176,-1.03255,0.51956,-0.592251
42,667.233,953.215,671.117,1.01644,-0.261176,-1.03255,0.519559,-0.592251
43,673.843,966.651,701.193,1.0077,-0.261176,-1.03255,0.519559,-0.592251
44,666.516,1011.5,688.363,0.999405,-0.261176,-1.03255,0.519562,-0.592251
45,649.164,1079.1,659.171,0.990305,-0.261176,-1.03255,0.519562,-0.592251
46,628.4,1154.39,685.827,0.981917,-0.261176,-1.03255,0.519558,-0.592251
47,612.804,1218.19,681.694,0.97322,-0.261176,-1.03255,0.519559,-0.592251
48,608.758,1256.09,646.672,0.96453,-0.261176,-1.03255,0.519559,-0.592251
49,618.649,1262.69,667.476,0.956074,-0.261176,-1.03255,0.51956,-0.592251
50,640.25,1243.08,672.041,0.947325,-0.261176,-1.03255,0.51956,-0.592251
51,666.876,1212.18,633.621,0.938935,-0.261176,-1.03255,0.519558,-0.592251
52,690.447,1188.25,646.551,0.930471,-0.261176,-1.03255,0.519559,-0.592251
53,704.029,1187.02,659.067,0.921378,-0.261176,-1.03255,0.519561,-0.592251
54,701.796,1220.14,619.91,0.917638,-0.261176,-1.03255,0.519559,-0.592251
