Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
0,1804.06,259.071,674.804,4.89415,-0.348941,-1.37678,1.27312,-0.365205
1,1769.65,279.352,680.256,4.89423,-0.348941,-1.37675,1.27304,-0.365205
2,1707.34,302.842,711.624,4.8975,-0.348941,-1.37544,1.27002,-0.365205
3,1681.08,304.843,707.555,4.8975,-0.348941,-1.37544,1.27002,-0.365205
4,1658.38,298.825,689.192,4.8975,-0.348941,-1.37544,1.27002,-0.365205
5,1638.94,283.736,672.838,4.89977,-0.348941,-1.37454,1.26794,-0.365205
6,1608.86,235.552,688.821,4.90193,-0.348941,-1.37368,1.26594,-0.365205
7,1596.56,205.314,705.287,4.903,-0.348941,-1.37325,1.26495,-0.365205
8,1584.88,174.531,706.601,4.903,-0.348941,-1.37325,1.26495,-0.365205
9,1572.4,143.838,690.959,4.90516,-0.348941,-1.37239,1.26297,-0.365205
10,1542.04,96.2457,666.822,4.90736,-0.348941,-1.3715,1.26094,-0.365205
11,1522.65,82.8685,679.296,4.90729,-0.348941,-1.37153,1.26101,-0.365205
12,1499.63,76.6798,697.472,4.90843,-0.348941,-1.37107,1.25995,-0.365205
13,1472.94,77.975,704.013,4.91055,-0.348941,-1.37022,1.25801,-0.365205
14,1410.54,103.397,672.426,4.91161,-0.348941,-1.36979,1.25703,-0.365205
15,1375.94,123.356,662.075,4.91266,-0.348941,-1.36937,1.25606,-0.365205
16,1340.32,145.516,670.1,4.91379,-0.348941,-1.36891,1.25502,-0.365205
17,1304.78,167.64,688.479,4.91476,-0.348941,-1.36852,1.25413,-0.365205
18,1237.97,202.089,692.729,4.91693,-0.348941,-1.36765,1.25213,-0.365205
19,1208.44,210.638,673.382,4.91796,-0.348941,-1.36723,1.25118,-0.365205
20,1182.38,212.212,658.756,4.91796,-0.348941,-1.36723,1.25118,-0.365205
21,1159.65,204.643,661.637,4.92001,-0.348941,-1.3664,1.2493,-0.365205
22,1124.39,168.119,693.59,4.92213,-0.348941,-1.36554,1.24735,-0.365205
23,1110.78,141.621,691.934,4.92221,-0.348941,-1.36551,1.24727,-0.365205
24,1098.54,111.314,674.577,4.92321,-0.348941,-1.3651,1.24635,-0.365205
25,1086.73,79.992,656.789,4.92424,-0.348941,-1.36468,1.2454,-0.365205
26,1060.35,24.3951,668.561,4.92526,-0.348941,-1.36426,1.24446,-0.365205
27,1043.65,3.18884,685.911,4.92738,-0.348941,-1.3634,1.24252,-0.365205
28,1049.7,114.854,646.678,4.70259,-0.231255,-1.46338,1.43736,-0.211467
29,1026.59,110.807,632.626,4.70076,-0.231255,-1.46383,1.43913,-0.211467
30,970.041,120.636,605.183,4.70666,-0.231255,-1.46239,1.43342,-0.211467
31,911.242,12.5333,658.519,4.93143,-0.348941,-1.36175,1.2388,-0.365205
32,876.424,32.1723,676.88,4.93344,-0.348941,-1.36092,1.23694,-0.365205
33,840.9,54.9815,685.589,4.93352,-0.348941,-1.36089,1.23687,-0.365205
34,771.035,96.4251,656.003,4.93552,-0.348941,-1.36007,1.23503,-0.365205
35,738.68,110.537,643.429,4.93751,-0.348941,-1.35925,1.2332,-0.365205
36,709.444,119.269,648.998,4.93751,-0.348941,-1.35925,1.2332,-0.365205
37,683.579,120.415,666.844,4.93751,-0.348941,-1.35925,1.2332,-0.365205
38,641.994,96.9413,675.2,4.94108,-0.348941,-1.35779,1.22993,-0.365205
39,618.657,74.255,656.235,4.94108,-0.348941,-1.35779,1.22993,-0.365205
