SourceX,SourceY,SourceZ,qx,qy,qz,qw
0.518341819,-1.228889192,1.506218651,0.480701,0.552624,0.524998,0.433486
0.538667823,-1.194484301,1.500766576,0.480705,0.552621,0.525002,0.433481
0.563953518,-1.132508437,1.469398342,0.480877,0.552471,0.525137,0.433318
0.565954549,-1.106250201,1.473467446,0.480877,0.552471,0.525137,0.433318
0.559936287,-1.083556095,1.4918309,0.480877,0.552471,0.525137,0.433318
0.546088843,-1.064341625,1.508184647,0.480997,0.552367,0.525231,0.433204
0.499089189,-1.034494805,1.492201468,0.481112,0.552267,0.525321,0.433095
0.469440801,-1.0223052,1.475735825,0.481169,0.552217,0.525366,0.43304
0.438657888,-1.010619828,1.474421463,0.481169,0.552217,0.525366,0.43304
0.40914316,-0.998370818,1.490064004,0.481284,0.552116,0.525456,0.432931
0.36275818,-0.968253031,1.514200579,0.481403,0.552013,0.525549,0.432818
0.349342289,-0.948851205,1.501726353,0.481399,0.552016,0.525546,0.432822
0.343780185,-0.925956584,1.483550632,0.481461,0.551962,0.525594,0.432763
0.346231679,-0.899502587,1.477009682,0.481575,0.551862,0.525684,0.432654
0.372233301,-0.837217422,1.508596587,0.481633,0.551812,0.525729,0.432599
0.392767605,-0.80272662,1.518947354,0.48169,0.551762,0.525774,0.432544
0.415548251,-0.767237444,1.510922242,0.481752,0.551708,0.525823,0.432485
0.438198723,-0.731808345,1.49254308,0.481805,0.551662,0.525864,0.432435
0.473835108,-0.665243285,1.488293619,0.481924,0.551558,0.525958,0.432321
0.482949998,-0.635830001,1.507640796,0.481981,0.551508,0.526003,0.432267
0.484523901,-0.609768266,1.522266549,0.481981,0.551508,0.526003,0.432267
0.478070083,-0.587274408,1.519385589,0.482094,0.551409,0.526091,0.432159
0.442702231,-0.552261231,1.48743226,0.482212,0.551306,0.526183,0.432047
0.416250664,-0.538660261,1.489089146,0.482216,0.551302,0.526187,0.432042
0.386490898,-0.526531823,1.506445493,0.482272,0.551253,0.526231,0.431989
0.35573059,-0.514843071,1.524233906,0.48233,0.551203,0.526276,0.431934
0.300691278,-0.488584988,1.512461498,0.482387,0.551153,0.526321,0.431879
0.280637382,-0.47213783,1.495111655,0.482506,0.551049,0.526414,0.431766
0.267660739,-0.452547449,1.491404925,0.482616,0.550952,0.5265,0.43166
0.262565267,-0.429452104,1.505457191,0.482563,0.550999,0.526459,0.431711
0.275766477,-0.372869343,1.532899413,0.482735,0.550848,0.526593,0.431547
0.292188437,-0.340212917,1.522503373,0.482735,0.550848,0.526593,0.431547
0.312924139,-0.305639272,1.504142268,0.48285,0.550748,0.526683,0.431437
0.335776074,-0.270125078,1.495433535,0.482854,0.550744,0.526687,0.431433
0.378311616,-0.200507059,1.525019558,0.482969,0.550643,0.526776,0.431323
0.393505598,-0.168398623,1.537593287,0.483083,0.550543,0.526866,0.431214
0.40223761,-0.139162173,1.532025129,0.483083,0.550543,0.526866,0.431214
0.403382845,-0.113297624,1.514178327,0.483083,0.550543,0.526866,0.431214
0.381847215,-0.072160127,1.505822585,0.483289,0.550362,0.527027,0.431017
0.359160906,-0.048823486,1.524787475,0.483289,0.550362,0.527027,0.431017
