Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,549.947,179.061,548.607,1.29332,-0.138892,-1.27458,0.51453,-0.325589
5,531.568,204.304,588.719,1.28443,-0.138892,-1.27458,0.514534,-0.325589
6,524.072,227.763,650.274,1.27639,-0.138892,-1.27458,0.51453,-0.325589
7,530.673,247.582,548.15,1.26757,-0.138892,-1.27459,0.514533,-0.325589
8,549.379,264.797,637.784,1.25883,-0.138892,-1.27458,0.514531,-0.325589
9,574.067,280.919,639.642,1.25037,-0.138892,-1.27458,0.514533,-0.325589
10,596.695,297.187,563.712,1.24133,-0.138892,-1.27459,0.514531,-0.325589
11,609.602,316.37,676.464,1.23329,-0.138892,-1.27458,0.51453,-0.325589
12,609.011,338.209,619.562,1.22459,-0.138892,-1.27458,0.514536,-0.325589
13,595.48,363.23,594.983,1.2162,-0.138892,-1.27458,0.514533,-0.325589
14,574.351,389.842,697.026,1.20755,-0.138892,-1.27458,0.51453,-0.325589
15,553.528,416.379,600.431,1.19881,-0.138892,-1.27458,0.51453,-0.325589
16,540.762,441.418,636.104,1.19047,-0.138892,-1.27458,0.514531,-0.325589
17,541.294,463.06,696.719,1.18142,-0.138892,-1.27458,0.514529,-0.325589
18,555.281,482.21,591.672,1.17312,-0.138892,-1.27458,0.514534,-0.325589
19,578.653,499.068,677.467,1.16446,-0.138892,-1.27458,0.514529,-0.325589
20,603.818,515.576,678.646,1.1558,-0.138892,-1.27458,0.514531,-0.325589
21,622.636,533.565,598.816,1.14716,-0.138892,-1.27459,0.514535,-0.325589
22,629.129,554.606,708.713,1.13889,-0.138892,-1.27458,0.514532,-0.325589
23,621.862,578.538,650.801,1.13024,-0.138892,-1.27458,0.514529,-0.325589
24,604.088,604.656,621.748,1.12122,-0.138892,-1.27458,0.514533,-0.325589
25,582.501,632.146,721.991,1.11296,-0.138892,-1.27458,0.514531,-0.325589
26,565.633,658.371,623.558,1.10432,-0.138892,-1.27458,0.51453,-0.325589
27,560.045,682.101,654.762,1.09569,-0.138892,-1.27458,0.514533,-0.325589
28,568.471,702.715,714.382,1.08706,-0.138892,-1.27459,0.514533,-0.325589
29,588.764,720.684,606.428,1.07843,-0.138892,-1.27458,0.514532,-0.325589
30,614.652,737.435,688.332,1.0698,-0.138892,-1.27458,0.514532,-0.325589
31,637.921,754.804,688.817,1.06117,-0.138892,-1.27458,0.514534,-0.325589
32,651.192,774.66,605.088,1.0529,-0.138892,-1.27458,0.514533,-0.325589
33,650.966,797.155,712.081,1.04392,-0.138892,-1.27458,0.51453,-0.325589
34,637.944,822.757,653.173,1.03526,-0.138892,-1.27458,0.514532,-0.325589
35,617.44,850.499,619.629,1.02736,-0.138892,-1.27459,0.514531,-0.325589
36,598.03,877.369,718.038,1.01835,-0.138892,-1.27458,0.514528,-0.325589
37,587.137,902.341,617.797,1.00932,-0.138892,-1.27458,0.514535,-0.325589
38,589.208,925.033,644.507,1.00138,-0.138892,-1.27458,0.514532,-0.325589
39,605.085,944.051,703.115,0.992427,-0.138892,-1.27458,0.514532,-0.325589
40,629.832,961.245,592.281,0.983735,-0.138892,-1.27458,0.514534,-0.325589
41,655.764,978.406,670.273,0.975439,-0.138892,-1.27458,0.514532,-0.325589
42,675.07,996.846,670.066,0.966747,-0.138892,-1.27458,0.514531,-0.325589
43,681.932,1018.07,582.478,0.958007,-0.138892,-1.27458,0.514531,-0.325589
44,674.845,1042.68,686.533,0.949706,-0.138892,-1.27458,0.514536,-0.325589
45,657.754,1069.12,626.653,0.940606,-0.138892,-1.27458,0.514535,-0.325589
46,637.229,1096.72,588.654,0.932221,-0.138892,-1.27458,0.514529,-0.325589
47,621.881,1122.98,685.201,0.923523,-0.138892,-1.27458,0.51453,-0.325589
48,618.082,1146.65,583.198,0.914834,-0.138892,-1.27458,0.51453,-0.325589
49,628.214,1167.32,605.43,0.906376,-0.138892,-1.27458,0.514533,-0.325589
50,650.062,1185.19,663.022,0.897627,-0.138892,-1.27458,0.514533,-0.325589
51,676.925,1202.12,549.368,0.889239,-0.138892,-1.27458,0.514528,-0.325589
52,700.734,1219.68,623.443,0.880775,-0.138892,-1.27458,0.51453,-0.325589
53,714.572,1239.17,622.576,0.87168,-0.138892,-1.27458,0.514533,-0.325589
54,712.443,1264.94,531.177,0.867941,-0.138892,-1.27458,0.51453,-0.325589
