Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1828.32,407.531,574.505,4.58823,-0.134611,-1.49299,1.54055,-0.111572
5,1793.93,405.939,671.699,4.58844,-0.134611,-1.49296,1.54034,-0.111572
6,1732.51,396.868,562.003,4.59645,-0.134611,-1.49186,1.53242,-0.111572
7,1706.25,393.567,662.297,4.59645,-0.134611,-1.49186,1.53242,-0.111572
8,1683.56,389.464,622.613,4.59645,-0.134611,-1.49186,1.53242,-0.111572
9,1664.7,381.411,553.563,4.60197,-0.134611,-1.4911,1.52696,-0.111572
10,1635.18,366.704,636.797,4.60721,-0.134611,-1.49038,1.52179,-0.111572
11,1623.15,358.749,549.702,4.60982,-0.134611,-1.49002,1.51922,-0.111572
12,1611.46,352.174,632.475,4.60982,-0.134611,-1.49002,1.51922,-0.111572
13,1599.51,342.748,648.829,4.615,-0.134611,-1.4893,1.5141,-0.111572
14,1569.68,328.073,614.125,4.62029,-0.134611,-1.48857,1.50887,-0.111572
15,1550.27,323.338,657.592,4.62012,-0.134611,-1.48859,1.50904,-0.111572
16,1527.52,317.709,555.968,4.62286,-0.134611,-1.48821,1.50634,-0.111572
17,1501.32,311.563,595.165,4.6279,-0.134611,-1.4875,1.50136,-0.111572
18,1439.16,305.727,565.272,4.63042,-0.134611,-1.48715,1.49887,-0.111572
19,1404.78,302.851,576.944,4.63292,-0.134611,-1.4868,1.4964,-0.111572
20,1369.41,300.087,662.224,4.63561,-0.134611,-1.48642,1.49374,-0.111572
21,1334.08,297.555,577.591,4.63789,-0.134611,-1.4861,1.4915,-0.111572
22,1267.73,291.188,657.394,4.64301,-0.134611,-1.48538,1.48644,-0.111572
23,1238.41,287.21,591.777,4.64544,-0.134611,-1.48504,1.48404,-0.111572
24,1212.35,283.88,547.716,4.64544,-0.134611,-1.48504,1.48404,-0.111572
25,1190.04,276.987,647.957,4.65023,-0.134611,-1.48436,1.47931,-0.111572
26,1155.19,263.628,538.695,4.65518,-0.134611,-1.48365,1.47443,-0.111572
27,1141.6,257.382,634.489,4.65537,-0.134611,-1.48362,1.47423,-0.111572
28,1129.55,249.576,620.49,4.65771,-0.134611,-1.48329,1.47193,-0.111572
29,1117.93,241.636,534.233,4.6601,-0.134611,-1.48295,1.46956,-0.111572
30,1091.74,227.797,632.378,4.66248,-0.134611,-1.48261,1.46722,-0.111572
31,1075.43,219.488,534.509,4.66737,-0.134611,-1.48191,1.4624,-0.111572
32,1055.95,212.11,599.318,4.67188,-0.134611,-1.48126,1.45794,-0.111572
33,1032.8,209.367,641.066,4.66971,-0.134611,-1.48157,1.46008,-0.111572
34,976.378,199.704,580.044,4.67669,-0.134611,-1.48056,1.4532,-0.111572
35,943.722,197.867,645.678,4.67669,-0.134611,-1.48056,1.4532,-0.111572
36,909.237,193.798,548.091,4.6813,-0.134611,-1.47989,1.44864,-0.111572
37,873.726,192.503,561.431,4.68148,-0.134611,-1.47987,1.44846,-0.111572
38,804.184,187.16,559.941,4.68606,-0.134611,-1.4792,1.44395,-0.111572
39,772.138,182.595,544.771,4.69058,-0.134611,-1.47854,1.43949,-0.111572
40,742.902,179.994,640.811,4.69058,-0.134611,-1.47854,1.43949,-0.111572
41,717.037,176.635,573.735,4.69058,-0.134611,-1.47854,1.43949,-0.111572
42,675.982,162.878,631.34,4.69865,-0.134611,-1.47736,1.43152,-0.111572
43,652.646,156.024,587.909,4.69865,-0.134611,-1.47736,1.43152,-0.111572
