5.611970,-5.714485,13.411056,0.256192,0.476811,-0.020658
6.443589,-6.877080,11.976967,0.321697,0.516655,-0.021201
6.325504,-8.614771,9.886144,0.422014,0.505383,-0.022694
4.950325,-10.345936,7.288360,0.524602,0.423758,-0.025029
2.292572,-11.335494,4.429053,0.586930,0.276179,-0.027871
-1.188116,-10.965792,1.558456,0.572216,0.086797,-0.030079
-4.688729,-8.914561,-1.032466,0.461228,-0.099140,-0.031048
-7.182631,-5.337752,-3.072902,0.261945,-0.228943,-0.030129
-7.841794,-0.926842,-4.356986,0.010788,-0.258956,-0.027385
