SourceX,SourceY,SourceZ,qx,qy,qz,qw
0.440424811,-1.282067336,1.525300532,0.480701,0.552624,0.524998,0.433486
0.444329863,-1.250017563,1.547638259,0.480705,0.552621,0.525002,0.433481
0.464328535,-1.212302631,1.552942846,0.480877,0.552471,0.525137,0.433318
0.477935768,-1.20447567,1.534923329,0.480877,0.552471,0.525137,0.433318
0.491922126,-1.199739246,1.5081122,0.480877,0.552471,0.525137,0.433318
0.504690766,-1.19382096,1.479228006,0.480997,0.552367,0.525231,0.433204
0.520869329,-1.163589998,1.442908193,0.481112,0.552267,0.525321,0.433095
0.52213955,-1.135424067,1.444674544,0.481169,0.552217,0.525366,0.43304
0.518103786,-1.099240637,1.46053258,0.481169,0.552217,0.525366,0.43304
0.508775505,-1.05787465,1.48675507,0.481284,0.552116,0.525456,0.432931
0.476615649,-0.975885874,1.544269196,0.481403,0.552013,0.525549,0.432818
0.455967748,-0.943107621,1.561804999,0.481399,0.552016,0.525546,0.432822
0.434185061,-0.919062938,1.565561495,0.481461,0.551962,0.525594,0.432763
0.412876335,-0.903843288,1.554789227,0.481575,0.551862,0.525684,0.432654
0.377712233,-0.890702316,1.503750933,0.481633,0.551812,0.525729,0.432599
0.366304783,-0.885065227,1.476313733,0.48169,0.551762,0.525774,0.432544
0.360043482,-0.874565478,1.456873254,0.481752,0.551708,0.525823,0.432485
0.359146044,-0.85623324,1.450360588,0.481805,0.551662,0.525864,0.432435
0.371903921,-0.793314207,1.479585625,0.481924,0.551558,0.525958,0.432321
0.383731881,-0.752261992,1.508520686,0.481981,0.551508,0.526003,0.432267
0.397417675,-0.709647597,1.538435022,0.481981,0.551508,0.526003,0.432267
0.411392649,-0.669759428,1.562177066,0.482094,0.551409,0.526091,0.432159
0.433953799,-0.61139465,1.571513703,0.482212,0.551306,0.526183,0.432047
0.439827816,-0.595436054,1.55518227,0.482216,0.551302,0.526187,0.432042
0.44082352,-0.586644001,1.529298049,0.482272,0.551253,0.526231,0.431989
0.436501271,-0.581658836,1.500385801,0.48233,0.551203,0.526276,0.431934
0.412535939,-0.566350812,1.46149615,0.482387,0.551153,0.526321,0.431879
0.394342216,-0.548801963,1.46140244,0.482506,0.551049,0.526414,0.431766
0.373604794,-0.522246166,1.475650765,0.482616,0.550952,0.5265,0.43166
0.351820838,-0.487342419,1.500941163,0.482563,0.550999,0.526459,0.431711
0.31148922,-0.403985328,1.559382392,0.482735,0.550848,0.526593,0.431547
0.295848762,-0.363685772,1.578616715,0.482735,0.550848,0.526593,0.431547
0.284731043,-0.329503006,1.584439788,0.48285,0.550748,0.526683,0.431437
0.278783925,-0.303819803,1.575629338,0.482854,0.550744,0.526687,0.431433
0.282671963,-0.277773867,1.526508921,0.482969,0.550643,0.526776,0.431323
0.29146976,-0.27261202,1.498619529,0.483083,0.550543,0.526866,0.431214
0.303456107,-0.267436156,1.477896776,0.483083,0.550543,0.526866,0.431214
0.317215497,-0.258073193,1.469605078,0.483083,0.550543,0.526866,0.431214
0.343745063,-0.215554554,1.495663548,0.483289,0.550362,0.527027,0.431017
0.352216275,-0.173807761,1.524308895,0.483289,0.550362,0.527027,0.431017
