Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,1.5707963,0
1,0,300,500,0,0,-1.5707963,1.5707963,0
2,400,0,500,0,0,-1.5707963,1.5707963,0
3,0,0,800,0,0,-1.5707963,1.5707963,0
4,923.877,783.964,354.397,2.70362,0.386297,-1.31502,-0.965305,-0.459246
5,911.145,827.668,329.133,2.69473,0.386297,-1.31502,-0.965302,-0.459246
6,931.851,884.761,358.649,2.6867,0.386297,-1.31502,-0.965308,-0.459246
7,963.839,943.028,420.955,2.67788,0.386297,-1.31502,-0.965309,-0.459246
8,976.313,990.748,463.674,2.66913,0.386297,-1.31502,-0.965305,-0.459246
9,954.853,1019.64,452.23,2.66067,0.386297,-1.31502,-0.965305,-0.459246
10,913.566,1027.6,401.636,2.65164,0.386297,-1.31502,-0.96531,-0.459246
11,884.503,1020.76,362.663,2.64359,0.386297,-1.31502,-0.965307,-0.459246
12,888.098,1009.22,375.203,2.6349,0.386297,-1.31502,-0.965305,-0.459246
13,918.002,1005.74,431.557,2.62651,0.386297,-1.31502,-0.965305,-0.459246
14,944.809,1019.64,483.524,2.61785,0.386297,-1.31502,-0.965304,-0.459246
15,942.044,1054.44,486.73,2.60911,0.386297,-1.31502,-0.965304,-0.459246
16,908.602,1106.51,441.402,2.60077,0.386297,-1.31502,-0.965303,-0.459246
17,868.95,1165.52,392.181,2.59172,0.386297,-1.31502,-0.965307,-0.459246
18,853.843,1219.76,387.059,2.58342,0.386297,-1.31502,-0.965306,-0.459246
19,872.19,1258.12,433.275,2.57476,0.386297,-1.31502,-0.965306,-0.459246
20,904.958,1275.68,490.635,2.56611,0.386297,-1.31502,-0.965307,-0.459246
21,920.679,1274.59,508.5,2.55747,0.386297,-1.31502,-0.965308,-0.459246
22,902.605,1263.68,472.301,2.54919,0.386297,-1.31502,-0.965301,-0.459246
23,862.495,1254.76,416.97,2.54054,0.386297,-1.31502,-0.965305,-0.459246
24,831.132,1259.22,394.813,2.53153,0.386297,-1.31502,-0.965307,-0.459246
25,832.224,1284.24,427.399,2.52326,0.386297,-1.31502,-0.965305,-0.459246
26,861.099,1328.85,485.763,2.51462,0.386297,-1.31502,-0.965303,-0.459246
27,889.962,1385.91,517.017,2.506,0.386297,-1.31502,-0.965305,-0.459246
28,890.884,1443.73,492.974,2.49737,0.386297,-1.31502,-0.965309,-0.459246
29,859.797,1490.32,436.069,2.48874,0.386297,-1.31502,-0.965308,-0.459246
30,819.974,1517.64,398.731,2.48011,0.386297,-1.31502,-0.965305,-0.459246
31,802.168,1524.36,415.178,2.47147,0.386297,-1.31502,-0.965302,-0.459246
32,818.535,1516.49,469.958,2.4632,0.386297,-1.31502,-0.965305,-0.459246
33,851.639,1504.5,512.16,2.45422,0.386297,-1.31502,-0.965307,-0.459246
34,870.44,1501.22,502.21,2.44557,0.386297,-1.31502,-0.965308,-0.459246
35,855.979,1516.15,448.264,2.43767,0.386297,-1.31502,-0.965311,-0.459246
36,817.017,1551.39,398.721,2.42865,0.386297,-1.31502,-0.965305,-0.459246
37,784.1,1603.27,397.694,2.41963,0.386297,-1.31502,-0.965304,-0.459246
38,782.61,1662.26,444.478,2.41169,0.386297,-1.31502,-0.965306,-0.459246
39,810.26,1714.89,494.204,2.40273,0.386297,-1.31502,-0.965307,-0.459246
40,840.943,1751.46,499.055,2.39404,0.386297,-1.31502,-0.9653,-0.459246
41,845.632,1767.31,452.275,2.38574,0.386297,-1.31502,-0.965304,-0.459246
42,817.273,1764.6,394.344,2.37705,0.386297,-1.31502,-0.965307,-0.459246
43,777.353,1752.47,375.784,2.36831,0.386297,-1.31502,-0.965306,-0.459246
44,757.284,1743.4,410.693,2.36001,0.386297,-1.31502,-0.965304,-0.459246
45,771.077,1747.94,463.801,2.35091,0.386297,-1.31502,-0.965306,-0.459246
46,804.663,1773.2,482.878,2.34252,0.386297,-1.31502,-0.965309,-0.459246
47,826.415,1817.79,446.772,2.33383,0.386297,-1.31502,-0.96531,-0.459246
48,815.228,1874.22,384.85,2.32514,0.386297,-1.31502,-0.965306,-0.459246
49,778.097,1930.79,349.982,2.31668,0.386297,-1.31502,-0.965305,-0.459246
50,743.986,1975.35,369.971,2.30793,0.386297,-1.31502,-0.965305,-0.459246
51,669.824,1310.79,597.443,0.982795,-0.0839587,-1.31987,0.410122,-0.26344
52,702.211,1314.88,628.921,0.97433,-0.0839587,-1.31987,0.410124,-0.26344
53,798.379,1995.2,430.556,2.28198,0.386297,-1.31502,-0.965301,-0.459246
54,808.146,1985.2,369.22,2.27824,0.386297,-1.31502,-0.965306,-0.459246
