Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,500,0,0,-1.5707963,0,0
1,0,300,500,0,0,-1.5707963,0,0
2,400,0,500,0,0,-1.5707963,0,0
3,0,0,800,0,0,-1.5707963,0,0
4,1808.37,354.14,649.85,4.68288,-0.207852,-1.47085,1.45407,-0.192944
5,1789.93,353.432,646.27,4.68304,-0.207852,-1.47082,1.45391,-0.192944
6,1761.27,344.874,639.313,4.68933,-0.207852,-1.46945,1.44779,-0.192944
7,1749.29,340.082,635.982,4.68933,-0.207852,-1.46945,1.44779,-0.192944
8,1737.57,333.853,632.796,4.68933,-0.207852,-1.46945,1.44779,-0.192944
9,1725.09,324.081,629.779,4.69366,-0.207852,-1.4685,1.44358,-0.192944
10,1693.81,306.178,624.32,4.69776,-0.207852,-1.4676,1.43959,-0.192944
11,1673.63,297.982,621.926,4.6998,-0.207852,-1.46715,1.4376,-0.192944
12,1649.89,292.149,619.779,4.6998,-0.207852,-1.46715,1.4376,-0.192944
13,1622.64,285.492,617.899,4.70387,-0.207852,-1.46625,1.43365,-0.192944
14,1559.12,278.994,614.967,4.70802,-0.207852,-1.46534,1.42961,-0.192944
15,1524.3,278.709,613.93,4.70788,-0.207852,-1.46537,1.42974,-0.192944
16,1488.73,277.554,613.193,4.71003,-0.207852,-1.46489,1.42765,-0.192944
17,1453.47,275.186,612.75,4.71398,-0.207852,-1.46402,1.42381,-0.192944
18,1387.92,271.032,612.731,4.71596,-0.207852,-1.46358,1.42188,-0.192944
19,1359.26,266.245,613.146,4.71791,-0.207852,-1.46314,1.41998,-0.192944
20,1334.02,259.808,613.829,4.72003,-0.207852,-1.46267,1.41792,-0.192944
21,1312.36,252.215,614.765,4.72181,-0.207852,-1.46228,1.41619,-0.192944
22,1278.73,234.567,617.336,4.72582,-0.207852,-1.46138,1.41228,-0.192944
23,1265.54,225.902,618.926,4.72773,-0.207852,-1.46096,1.41043,-0.192944
24,1253.61,219.189,620.69,4.72773,-0.207852,-1.46096,1.41043,-0.192944
25,1241.83,211.633,622.609,4.73149,-0.207852,-1.46011,1.40678,-0.192944
26,1214.7,203.247,626.783,4.73537,-0.207852,-1.45924,1.403,-0.192944
27,1197.56,202.146,628.982,4.73552,-0.207852,-1.45921,1.40285,-0.192944
28,1177.14,200.937,631.223,4.73735,-0.207852,-1.4588,1.40107,-0.192944
29,1153.17,199.963,633.471,4.73923,-0.207852,-1.45837,1.39925,-0.192944
30,1095.05,197.433,637.866,4.74109,-0.207852,-1.45795,1.39743,-0.192944
31,1061.79,192.682,639.964,4.74493,-0.207852,-1.45709,1.39371,-0.192944
32,1026.83,186.542,641.946,4.74847,-0.207852,-1.45628,1.39027,-0.192944
33,991.285,181.871,643.785,4.74677,-0.207852,-1.45667,1.39192,-0.192944
34,922.154,164.201,646.963,4.75224,-0.207852,-1.45543,1.3866,-0.192944
35,890.664,156.38,648.244,4.75224,-0.207852,-1.45543,1.3866,-0.192944
36,862.103,146.94,649.298,4.75586,-0.207852,-1.4546,1.38308,-0.192944
37,837.071,140.5,650.098,4.756,-0.207852,-1.45457,1.38294,-0.192944
38,797.439,130.106,650.888,4.7596,-0.207852,-1.45375,1.37945,-0.192944
39,782.139,126.194,650.856,4.76315,-0.207852,-1.45294,1.376,-0.192944
40,769.063,125.498,650.521,4.76315,-0.207852,-1.45294,1.376,-0.192944
41,757.169,125.488,649.888,4.76315,-0.207852,-1.45294,1.376,-0.192944
42,732.523,121.464,647.709,4.76949,-0.207852,-1.45148,1.36984,-0.192944
43,710.412,118.678,645.898,4.76949,-0.207852,-1.45148,1.36984,-0.192944
