a [mm],alpha [°],d [mm],theta [°]
0,1.5707963267949,0,1.5707963267949
1.40528649280192,1.5736189808357,-1.69012383308418,-1.56987350978853
-2.15784822536603,1.57220503485698,-1.37454382243061,1.5707963267949
-1.77182289677613,-0.00259760817520234,293.92579477741,-0.00822429738088754
200.396562147788,1.57199088435872,0.42348158734017,1.58205291682436
-0.927362770595563,1.57099205340202,380.272581630563,3.12306993161113
-0.0903417840128704,1.56769384297773,0.121119291728892,3.14812867585694
-0.0291212467920962,1.56520385657649,161.801102631173,3.14159265358979
