Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
2,1674.98247,2000,386.134901,4.983559,0.897443,1.286547,1.32591,-0.874485
3,1701.143699,1989.320338,417.83578,4.979372,0.737506,1.240169,1.374669,-0.718972
4,1711.291228,1980.266415,443.117221,4.980077,0.618696,1.205849,1.420542,-0.608276
5,1696.699202,1980.99137,435.693601,4.974198,0.610554,1.193846,1.424566,-0.601857
6,1639.544266,1989.237136,376.10368,4.974813,0.780418,1.206928,1.367769,-0.765464
7,1618.940758,1988.546019,362.195757,4.972678,0.795092,1.196199,1.364063,-0.781139
8,1636.267184,1975.065823,392.735322,4.974932,0.653066,1.156577,1.424048,-0.651428
9,1619.897567,1973.557658,382.778225,4.970513,0.653066,1.144593,1.425449,-0.653409
10,1597.245615,1974.465792,364.13881,4.963637,0.682113,1.137942,1.412769,-0.681298
11,1570.106354,1971.847545,341.835958,4.964918,0.724674,1.128748,1.399372,-0.724147
12,1586.093085,1956.74794,376.866828,4.967794,0.576276,1.094292,1.471648,-0.594876
13,1565.917873,1951.61313,361.691705,4.968648,0.592868,1.080907,1.46963,-0.614582
14,1544.146113,1949.749064,343.09326,4.963233,0.620721,1.07178,1.45717,-0.641739
15,1533.022531,1942.586181,340.973134,4.961779,0.595976,1.055518,1.472705,-0.624185
16,1517.284146,1937.205905,331.552408,4.958342,0.594687,1.04243,1.475507,-0.6267
17,1515.161896,1926.543326,345.057874,4.957581,0.522551,1.023465,1.516913,-0.569798
18,1502.662786,1934.585451,335.298132,4.926535,0.522551,1.023465,1.499374,-0.561668
19,1489.836894,1942.624621,325.577498,4.894793,0.522551,1.023465,1.481418,-0.553112
20,1494.827716,1929.024541,359.471476,4.896203,0.394916,1.002776,1.556433,-0.451771
21,1357.144259,1940.542018,191.273159,4.900148,0.928822,1.055789,1.28261,-0.919796
22,1329.392895,1918.993816,174.921354,4.932875,0.959116,1.023278,1.283323,-0.960004
23,1377.706997,1892.193419,224.251868,4.937145,0.726421,0.959719,1.41425,-0.766203
24,1380.595478,1874.28281,238.659857,4.94274,0.645406,0.931852,1.467862,-0.708388
25,1369.320841,1859.411186,235.814785,4.947784,0.624007,0.911479,1.487219,-0.700422
26,1324.54432,1854.727004,189.446942,4.94786,0.749759,0.907161,1.41234,-0.806838
27,1323.192245,1840.873923,195.771004,4.944639,0.695168,0.886426,1.446346,-0.768549
28,1311.330589,1842.113745,186.566227,4.915769,0.695168,0.886426,1.431351,-0.76113
29,1285.448004,1827.380083,165.33296,4.923748,0.737292,0.869806,1.410964,-0.804462
30,1275.129138,1837.253951,156.133757,4.874341,0.737828,0.881936,1.384198,-0.787619
31,1261.907239,1856.999082,143.824962,4.804334,0.749759,0.907161,1.338514,-0.770311
32,1239.360575,1840.315286,126.565411,4.810696,0.780267,0.891686,1.324969,-0.803719
33,1226.486307,1839.655929,117.783265,4.780377,0.780267,0.891686,1.309845,-0.795636
34,1213.386561,1838.940229,109.098229,4.749309,0.780267,0.891686,1.294477,-0.787165
35,1264.396774,1818.116086,188.191245,4.754307,0.493086,0.831747,1.489125,-0.576561
36,1251.404728,1823.570993,179.713614,4.713889,0.493086,0.831747,1.468553,-0.562346
37,1237.718109,1829.388786,171.346438,4.671996,0.493086,0.831747,1.447356,-0.547224
38,1223.238732,1835.604592,163.094329,4.628493,0.493086,0.831747,1.425475,-0.531103
39,1207.852547,1842.255423,154.961985,4.583223,0.493086,0.831747,1.402836,-0.513872
40,1191.42597,1849.380776,146.954189,4.535998,0.493086,0.831747,1.379353,-0.495401
41,1173.800808,1857.023637,139.075813,4.486597,0.493086,0.831747,1.354914,-0.475528
42,1154.787023,1865.232188,131.331813,4.434743,0.493086,0.831747,1.32938,-0.454058
43,1134.151952,1874.062775,123.727232,4.380094,0.493086,0.831747,1.30257,-0.430736
44,1111.60343,1883.58515,116.267195,4.3222,0.493086,0.831747,1.274238,-0.405233
45,1086.761729,1893.892169,108.956911,4.260459,0.493086,0.831747,1.244043,-0.377099
46,1059.109216,1905.118715,101.801666,4.194009,0.493086,0.831747,1.211482,-0.345686
47,1010.046934,1950.078118,103.660249,4.052973,0.466888,0.837314,1.148281,-0.244348
48,1030.465606,1954.985286,249.421259,4.050333,0.049631,0.741276,1.458135,0.049672
49,1011.956596,1944.026692,242.763542,4.027409,0.049631,0.729842,1.459856,0.049672
50,993.218782,1932.857306,236.282671,4.003719,0.049631,0.718466,1.461525,0.049672
51,974.226641,1921.473094,229.98423,3.979231,0.049631,0.707167,1.463142,0.049672
52,929.860899,1935.134007,230.049718,3.892576,0.033407,0.691608,1.437982,0.107569
53,855.857709,1964.965626,226.684389,3.7485,0.026708,0.668113,1.371727,0.205376
54,792.548045,1975.45353,218.415576,3.638044,0.033407,0.645712,1.318985,0.270133
55,722.638202,1980.91764,212.903099,3.520902,0.033407,0.617897,1.270456,0.346569
56,635.349741,1979.792502,174.330398,3.378595,0.121021,0.599987,1.138596,0.394814
57,634.501987,1954.14348,169.244561,3.390717,0.121021,0.599987,1.16675,0.360195
58,636.023172,1927.580993,164.380317,3.406496,0.121021,0.599987,1.197058,0.321592
59,640.851899,1899.738594,159.743074,3.427661,0.121021,0.599987,1.230464,0.27754
60,650.844007,1869.818538,155.338138,3.457684,0.121021,0.599987,1.268872,0.225132
61,670.896908,1835.500824,151.170685,3.505889,0.121021,0.599987,1.317427,0.156605
62,658.908988,1812.558895,147.310674,3.494543,0.120849,0.593068,1.332784,0.137769
63,567.105404,1811.044074,140.293267,3.339381,0.129685,0.573171,1.262558,0.236371
64,579.376096,1781.607619,136.867688,3.370119,0.129685,0.573171,1.301379,0.17864
65,609.070457,1746.610652,133.698545,3.431713,0.129685,0.573171,1.356734,0.093844
66,553.484356,1736.186246,162.282269,3.33925,0.046681,0.553485,1.400185,0.18505
67,507.025332,1716.866152,159.746086,3.264991,0.046398,0.54348,1.384558,0.21487
68,504.744948,1688.718134,135.781939,3.267478,0.103227,0.547817,1.360186,0.147076
69,503.753309,1663.840899,162.124947,3.270739,0.028382,0.539605,1.448925,0.147076
70,476.109341,1639.920784,160.294935,3.227539,0.028382,0.535022,1.449938,0.147076
71,469.386186,1613.668329,162.966621,3.219864,0.017291,0.532997,1.478777,0.121272
72,427.449471,1588.668596,165.281362,3.150825,0.007872,0.527631,1.475251,0.147076
73,399.65042,1561.447966,164.288729,3.105483,0.007872,0.525085,1.475771,0.147076
74,372.046824,1532.961221,163.578658,3.059686,0.007872,0.523255,1.476144,0.147076
75,344.767382,1503.201294,163.152195,3.013554,0.007872,0.522152,1.476368,0.147076
76,317.944334,1472.177146,163.00997,2.967213,0.007872,0.521783,1.476443,0.147076
77,291.71038,1439.914249,163.152194,2.920791,0.007872,0.522152,1.476368,0.147076
78,266.195522,1406.454421,163.578657,2.874418,0.007872,0.523255,1.476144,0.147076
79,241.523993,1371.855028,164.288727,2.828219,0.007872,0.525085,1.475771,0.147076
80,217.811457,1336.187592,165.281359,2.782315,0.007872,0.527631,1.475251,0.147076
81,195.162611,1299.535894,166.555099,2.73682,0.007872,0.530877,1.474586,0.147076
82,173.669304,1261.99372,168.108095,2.691841,0.007872,0.534802,1.473778,0.147076
83,153.409232,1223.662368,169.938106,2.647472,0.007872,0.539382,1.472831,0.147076
84,134.44524,1184.648081,172.042524,2.603797,0.007872,0.544591,1.471746,0.147076
85,116.825177,1145.059541,174.418383,2.560888,0.007872,0.5504,1.470528,0.147076
86,93.841991,1096.634694,134.064897,2.500892,0.121021,0.564944,1.363836,0.101518
87,39.858444,1020.779765,136.973423,2.368197,0.121021,0.564944,1.313762,0.179407
88,3.308085,950.160096,140.142565,2.262894,0.121021,0.564944,1.277171,0.234758
89,-24.127927,881.280667,143.568143,2.169341,0.121021,0.564944,1.245796,0.280859
90,-44.921204,813.492662,147.24573,2.083182,0.121021,0.564944,1.217341,0.321421
91,-60.283082,746.697117,151.170675,2.00249,0.121021,0.564944,1.190798,0.358085
92,-70.970765,680.959389,155.338127,1.926219,0.121021,0.564944,1.165629,0.391742
93,-77.53458,616.39496,159.743063,1.853723,0.121021,0.564944,1.141511,0.422935
94,-80.414666,553.126658,164.380304,1.784563,0.121021,0.564944,1.118237,0.452028
95,-79.984381,491.26699,169.244549,1.718418,0.121021,0.564944,1.095667,0.479281
96,-76.571616,430.910996,174.330385,1.65504,0.121021,0.564944,1.0737,0.504889
97,-70.469991,372.134019,179.63232,1.594226,0.121021,0.564944,1.052265,0.529008
98,-59.923267,353.467369,170.397441,1.602473,0.160116,0.601309,1.035036,0.462546
99,-51.281835,294.489651,176.114856,1.540111,0.160116,0.601309,1.011135,0.488855
100,-20.882502,274.060914,103.551199,1.54308,0.374082,0.721156,0.855645,0.288705
101,-32.966353,248.269318,188.141982,1.538228,0.160116,0.642261,1.031594,0.427017
102,-25.264096,222.831471,208.680736,1.532501,0.122362,0.647479,1.069206,0.428696
103,-4.902941,206.175953,161.270941,1.540706,0.266651,0.725191,0.974316,0.285105
104,-5.328387,183.221624,222.326366,1.538504,0.121021,0.687252,1.095818,0.369021
105,7.126172,160.203041,215.661809,1.53489,0.156784,0.716878,1.077649,0.31986
106,15.805297,144.41696,236.657366,1.543389,0.11968,0.724349,1.122729,0.315201
107,27.570618,107.319121,243.812611,1.514231,0.11968,0.734969,1.114883,0.315201
108,40.075812,70.873313,251.122895,1.485493,0.11968,0.74557,1.106874,0.315201
109,49.898389,57.499017,270.857482,1.496251,0.087289,0.755027,1.148952,0.308432
110,67.623174,38.711583,237.280213,1.496007,0.19653,0.809312,1.082998,0.201044
111,73.378265,17.564873,294.395713,1.492596,0.06573,0.781198,1.183992,0.285792
112,85.68181,7.39153,295.102309,1.506547,0.084607,0.805512,1.191941,0.241221
113,96.328979,32.840573,313.99913,1.581315,0.055956,0.825902,1.277693,0.191114
114,115.950123,20.366942,269.042727,1.590126,0.19653,0.876777,1.204437,0.056194
115,132.704107,58.408414,277.294836,1.686396,0.19653,0.890129,1.291495,-0.023019
116,142.071073,43.802152,310.453536,1.689074,0.130568,0.888472,1.349238,0.013488
117,155.297566,31.012723,324.113836,1.694859,0.11686,0.897745,1.376115,0.006928
118,168.812422,12.458914,331.123372,1.690026,0.121021,0.909596,1.383548,-0.00656
119,191.124623,38.551645,326.115825,1.763186,0.157312,0.921785,1.433105,-0.092823
120,203.138677,12.591678,334.897971,1.74364,0.157312,0.932875,1.432127,-0.092823
121,224.86846,41.634068,356.451518,1.82004,0.123703,0.933124,1.527386,-0.121841
122,236.919374,17.951246,365.415088,1.802787,0.123703,0.943798,1.52806,-0.121841
123,258.416566,10.302384,342.768297,1.81558,0.208074,0.95414,1.5039,-0.207788
124,287.101611,26.376261,329.126935,1.871448,0.269593,0.952282,1.527858,-0.299044
125,299.338843,4.771226,338.331712,1.854951,0.269593,0.962394,1.530329,-0.299044
126,339.883389,29.714256,310.410551,1.932123,0.372529,0.947086,1.54644,-0.434232
127,357.205005,23.398628,319.75627,1.942575,0.372529,0.947086,1.570291,-0.448377
128,384.999137,12.692257,303.087136,1.951831,0.447178,0.947086,1.549568,-0.522146
129,401.598888,4.541101,312.558444,1.957097,0.447178,0.947086,1.569414,-0.532904
130,437.495871,5.785715,295.511362,1.99177,0.526112,0.932601,1.563587,-0.622473
131,466.743965,1.132848,288.751408,2.01153,0.576469,0.922795,1.562798,-0.680414
132,514.749991,2.285891,265.490925,2.058451,0.683355,0.895795,1.542858,-0.795381
133,548.65187,3.155286,262.372591,2.09361,0.727473,0.871562,1.551093,-0.85358
134,590.864901,1.115347,252.230654,2.133531,0.799657,0.842013,1.540823,-0.933927
135,662.052799,30.211934,241.785291,2.270918,0.879075,0.736454,1.564785,-1.061553
136,685.892165,14.19931,242.648344,2.267037,0.916692,0.733325,1.549318,-1.091542
137,703.3212,2.748138,249.760324,2.260598,0.928497,0.731761,1.551773,-1.102899
138,751.785651,10.481962,249.386133,2.3364,0.974768,0.663631,1.558055,-1.172546
139,765.668665,1.545389,259.267543,2.32684,0.974768,0.663631,1.567839,-1.174447
140,810.350795,2.540973,259.423599,2.387055,1.022004,0.605007,1.561885,-1.234701
141,875.67321,3.214137,254.323716,2.49307,1.103039,0.505059,1.532267,-1.326908
142,917.860462,12.52032,262.710457,2.570792,1.112145,0.426461,1.550995,-1.367519
143,931.15988,6.048286,272.659101,2.559187,1.112145,0.426461,1.559835,-1.368336
144,944.542671,0.020719,282.616198,2.547585,1.112145,0.426461,1.568584,-1.369123
145,1020.544804,11.90699,285.19372,2.710797,1.158076,0.268079,1.559283,-1.454763
146,1033.613544,7.372673,295.157814,2.698391,1.158076,0.268079,1.567739,-1.455181
147,1071.482081,7.513147,302.452945,2.755519,1.175894,0.204137,1.565184,-1.486309
148,1100.535077,4.884989,310.295038,2.786931,1.190589,0.163366,1.562045,-1.505661
149,1113.559813,2.113937,320.245039,2.774071,1.190589,0.163366,1.570212,-1.505873
150,1186.56242,8.743118,326.84481,2.939413,1.214949,-0.002848,1.559237,-1.571859
151,1199.354411,7.571154,336.769151,2.925966,1.214949,-0.002848,1.567228,-1.571856
152,1216.647359,5.279777,345.756297,2.92466,1.221942,-0.014258,1.568111,-1.575987
153,1296.089279,6.952476,353.282721,3.114329,1.240535,-0.205415,1.550141,-1.641109
154,1315.053206,2.475664,361.227688,3.119443,1.256416,-0.223559,1.54111,-1.643475
155,1327.74557,4.052329,371.061993,3.105328,1.256416,-0.223559,1.548814,-1.643282
156,1340.419424,6.052635,380.865767,3.091186,1.256416,-0.223559,1.556445,-1.643096
157,1353.068193,8.475719,390.635812,3.077011,1.256416,-0.223559,1.564003,-1.642918
158,1391.64235,4.650876,397.968827,3.144625,1.277471,-0.301417,1.544819,-1.660926
159,1404.269889,8.286458,407.661851,3.130225,1.277471,-0.301417,1.552245,-1.660718
160,1416.848441,12.342473,417.311591,3.115777,1.277471,-0.301417,1.5596,-1.660518
161,1429.371526,16.817431,426.914874,3.101275,1.277471,-0.301417,1.566886,-1.660325
162,1479.869202,5.799616,432.10974,3.213033,1.320052,-0.422753,1.522343,-1.676811
163,1492.454078,11.667371,441.6106,3.198282,1.320052,-0.422753,1.529504,-1.676599
164,1504.957487,17.953411,451.055506,3.183462,1.320052,-0.422753,1.536598,-1.676396
165,1517.372975,24.655669,460.441298,3.168567,1.320052,-0.422753,1.543624,-1.6762
166,1529.694105,31.771896,469.764823,3.153593,1.320052,-0.422753,1.550584,-1.676012
167,1541.914457,39.299661,479.02293,3.138533,1.320052,-0.422753,1.557478,-1.675831
168,1554.027629,47.236349,488.212474,3.123383,1.320052,-0.422753,1.564307,-1.675657
169,1591.971051,44.870412,494.817593,3.19826,1.34818,-0.51027,1.536471,-1.681721
170,1603.999807,54.016289,503.86058,3.18287,1.34818,-0.51027,1.543174,-1.681552
171,1615.897347,63.566985,512.825579,3.167374,1.34818,-0.51027,1.549812,-1.681389
172,1627.657243,73.519238,521.709454,3.151767,1.34818,-0.51027,1.556385,-1.681234
173,1639.273083,83.869603,530.509073,3.136044,1.34818,-0.51027,1.562893,-1.681085
174,1650.738473,94.61444,539.221302,3.1202,1.34818,-0.51027,1.569336,-1.680942
175,1673.418456,80.848467,543.040122,3.14452,1.415263,-0.550576,1.514024,-1.653403
176,1685.00899,92.557472,551.568183,3.128596,1.415263,-0.550576,1.520318,-1.653306
177,1696.429674,104.658393,559.999468,3.112534,1.415263,-0.550576,1.526547,-1.653212
178,1707.6741,117.146971,568.330848,3.096329,1.415263,-0.550576,1.532709,-1.653124
179,1718.735879,130.018755,576.559198,3.079976,1.415263,-0.550576,1.538804,-1.653039
180,1729.608637,143.269089,584.68139,3.063472,1.415263,-0.550576,1.544831,-1.652958
181,1740.286024,156.893119,592.694298,3.046812,1.415263,-0.550576,1.550788,-1.652882
182,1750.761712,170.885782,600.594795,3.029992,1.415263,-0.550576,1.556675,-1.652809
183,1761.029404,185.241807,608.379753,3.013007,1.415263,-0.550576,1.562491,-1.65274
184,1771.082831,199.955708,616.046046,2.995853,1.415263,-0.550576,1.568234,-1.652675
185,1786.395966,198.637047,621.311129,2.989882,1.460394,-0.562205,1.534784,-1.630056
186,1738.564878,189.077813,628.028777,2.709349,1.478613,-0.301417,1.535068,-1.598338
187,1750.538553,203.226233,635.190978,2.697552,1.482377,-0.306998,1.536826,-1.597672
188,1758.700738,219.159362,642.480651,2.6744,1.478613,-0.301417,1.545988,-1.598303
189,1768.437281,234.703244,649.506691,2.656641,1.478613,-0.301417,1.551327,-1.598286
190,1777.94533,250.574194,656.395299,2.638689,1.478613,-0.301417,1.556582,-1.598271
191,1787.219277,266.765708,663.143349,2.62054,1.478613,-0.301417,1.561752,-1.598257
192,1796.253568,283.271075,669.74772,2.602192,1.478613,-0.301417,1.566833,-1.598244
193,1856.856449,327.905843,676.545259,2.832184,1.469381,-0.548814,1.570288,-1.623837
194,1918.083683,359.662726,683.074039,3.043077,1.463801,-0.777333,1.564879,-1.646021
195,1925.487526,379.033878,689.228695,3.023891,1.463801,-0.777333,1.569692,-1.645993
196,1943.526629,392.706161,694.522045,3.047439,1.482818,-0.820113,1.558147,-1.635259
197,1961.980105,415.66407,700.521757,3.078021,1.478152,-0.869975,1.562469,-1.641728
198,1968.505388,436.320692,706.198863,3.058252,1.478152,-0.869975,1.566972,-1.641707
199,2040.521398,457.904294,712.007339,3.3169,1.470085,-1.147128,1.552942,-1.662738
200,2046.327457,480.413907,717.350807,3.296639,1.470085,-1.147128,1.557229,-1.662716
201,2051.762379,503.180628,722.522938,3.276182,1.470085,-1.147128,1.5614,-1.662696
202,2056.819984,526.193116,727.520759,3.25553,1.470085,-1.147128,1.56545,-1.662678
203,2061.494337,549.439645,732.341332,3.234684,1.470085,-1.147128,1.569375,-1.662662
204,2091.22433,569.687739,736.981757,3.321326,1.470085,-1.254249,1.563085,-1.666561
205,2095.174684,593.906852,741.439181,3.300089,1.470085,-1.254249,1.566751,-1.666548
206,2098.714698,618.328276,745.7108,3.278671,1.470085,-1.254249,1.570282,-1.666537
207,2143.888402,638.394805,750.225063,3.432479,1.459394,-1.428603,1.558034,-1.681115
208,2146.670832,664.099271,754.116902,3.410663,1.459394,-1.428603,1.561286,-1.681105
209,2149.009871,689.972473,757.814902,3.388682,1.459394,-1.428603,1.564388,-1.681097
210,2150.901244,715.999158,761.316532,3.366543,1.459394,-1.428603,1.567339,-1.68109
211,2152.341164,742.163717,764.619349,3.344253,1.459394,-1.428603,1.570134,-1.681085
212,2171.584934,760.198869,767.289809,3.403493,1.470085,-1.509848,1.563086,-1.67133
213,2172.299854,787.003861,770.188054,3.380947,1.470085,-1.509848,1.565554,-1.671327
214,2172.546387,813.904746,772.880753,3.358272,1.470085,-1.509848,1.567856,-1.671324
215,2172.322623,840.884447,775.365891,3.335477,1.470085,-1.509848,1.569987,-1.671323
216,2179.410678,862.063191,777.232363,3.349618,1.481401,-1.546737,1.567951,-1.660166
