Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
584.000000,0.000000,0.000000,-21.288440,0.000000,0.000000,0.000000,491.213013,76.823997,1053.911987,2.437918,1.270687,-1.050145,-1.274717,-1.322841,0.000000,0.000000,-0.339826,0.000000,0.000000,0.000000,-103.192393,-1045.819522,-1772.482590
592.000000,0.000000,0.000000,-21.288440,0.000000,0.000000,0.000000,491.213013,76.823997,1053.911987,2.437918,1.270687,-1.050145,-1.274717,-1.322841,0.000000,0.000000,-0.339826,0.000000,0.000000,0.000000,-91.449903,-1043.991951,-1772.408761
601.000000,0.000000,0.000000,-21.422492,0.000000,0.000000,0.000000,491.213013,76.823997,1053.911987,2.437918,1.270687,-1.050145,-1.274717,-1.322841,0.000000,0.000000,-0.392810,0.000000,0.000000,0.000000,-79.767451,-1041.781371,-1772.271697
609.000000,0.000000,0.000000,-21.422492,0.000000,0.000000,0.000000,491.213013,76.823997,1053.911987,2.437918,1.270687,-1.050145,-1.274717,-1.322841,0.000000,0.000000,-0.392810,0.000000,0.000000,0.000000,-68.022499,-1039.951302,-1772.200407
4850.000000,0.000000,0.000000,-16.058896,0.000000,0.000000,0.000000,412.169983,101.792999,1079.066040,2.304992,1.090588,-0.975370,-1.141452,-1.183860,0.000000,0.000000,1.002465,0.000000,0.000000,0.000000,-56.124327,-1039.098688,-1772.290494
4857.000000,0.000000,0.000000,-16.058896,0.000000,0.000000,0.000000,412.169983,101.792999,1079.066040,2.304992,1.090588,-0.975370,-1.141452,-1.183860,0.000000,0.000000,1.002465,0.000000,0.000000,0.000000,-44.381780,-1037.271135,-1772.214165
5923.000000,0.000000,0.000000,-17.426871,0.000000,0.000000,0.000000,407.820007,125.103996,1078.961060,2.304403,1.090019,-0.975054,-1.141042,-1.183440,0.000000,0.000000,0.695766,0.000000,0.000000,0.000000,-32.532891,-1036.121991,-1772.249842
5930.000000,0.000000,0.000000,-17.426871,0.000000,0.000000,0.000000,407.820007,125.103996,1078.961060,2.304403,1.090019,-0.975054,-1.141042,-1.183440,0.000000,0.000000,0.695766,0.000000,0.000000,0.000000,-20.787844,-1034.294458,-1772.173571
6194.000000,0.000000,0.000000,-16.702766,0.000000,0.000000,0.000000,406.938019,136.859009,1079.050049,2.304403,1.090019,-0.975054,-1.141042,-1.183236,0.000000,0.000000,0.921867,0.000000,0.000000,0.000000,-8.901897,-1033.365793,-1772.245702
6201.000000,0.000000,0.000000,-16.702766,0.000000,0.000000,0.000000,406.938019,136.859009,1079.050049,2.304403,1.090019,-0.975054,-1.141042,-1.183236,0.000000,0.000000,0.921867,0.000000,0.000000,0.000000,2.840707,-1031.538259,-1772.166874
