Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
638.000000,0.000000,0.000000,-14.694053,0.000000,0.000000,0.000000,481.013977,349.733002,1071.270996,2.701040,0.914017,-1.420356,-1.288536,-0.927178,0.000000,0.000000,2.668818,0.000000,0.000000,0.000000,28.340310,-1041.578568,-1729.977573
645.000000,0.000000,0.000000,-14.694053,0.000000,0.000000,0.000000,481.013977,349.733002,1071.270996,2.701040,0.914017,-1.420356,-1.288536,-0.927178,0.000000,0.000000,2.668818,0.000000,0.000000,0.000000,40.023080,-1039.531901,-1729.840160
655.000000,0.000000,0.000000,-15.122799,0.000000,0.000000,0.000000,481.013977,349.733002,1071.270996,2.701040,0.914017,-1.420356,-1.288536,-0.927178,0.000000,0.000000,2.771982,0.000000,0.000000,0.000000,52.193169,-1040.177163,-1730.129532
663.000000,0.000000,0.000000,-15.122799,0.000000,0.000000,0.000000,481.013977,349.733002,1071.270996,2.701040,0.914017,-1.420356,-1.288536,-0.927178,0.000000,0.000000,2.771982,0.000000,0.000000,0.000000,63.875914,-1038.135491,-1729.997125
4051.000000,0.000000,0.000000,-33.538064,0.000000,0.000000,0.000000,535.696960,347.447021,1048.932007,2.808956,1.020792,-1.485225,-1.357791,-1.030844,0.000000,0.000000,-1.875746,0.000000,0.000000,0.000000,75.240680,-1034.258748,-1729.566089
4058.000000,0.000000,0.000000,-33.538064,0.000000,0.000000,0.000000,535.696960,347.447021,1048.932007,2.808956,1.020792,-1.485225,-1.357791,-1.030844,0.000000,0.000000,-1.875746,0.000000,0.000000,0.000000,86.928425,-1032.217024,-1729.433759
5701.000000,0.000000,0.000000,-26.684628,0.000000,0.000000,0.000000,531.082031,382.572021,1048.350952,2.809943,1.022192,-1.485715,-1.358357,-1.032340,0.000000,0.000000,-0.111845,0.000000,0.000000,0.000000,98.596958,-1030.056489,-1729.274204
5708.000000,0.000000,0.000000,-26.684628,0.000000,0.000000,0.000000,531.082031,382.572021,1048.350952,2.809943,1.022192,-1.485715,-1.358357,-1.032340,0.000000,0.000000,-0.111845,0.000000,0.000000,0.000000,110.279857,-1028.014827,-1729.131799
6763.000000,0.000000,0.000000,-22.711949,0.000000,0.000000,0.000000,524.804016,417.246002,1047.922974,2.809943,1.022192,-1.485715,-1.358357,-1.031696,0.000000,0.000000,0.986239,0.000000,0.000000,0.000000,122.142494,-1026.922635,-1729.141327
6771.000000,0.000000,0.000000,-22.711949,0.000000,0.000000,0.000000,524.804016,417.246002,1047.922974,2.809943,1.022192,-1.485715,-1.358357,-1.031696,0.000000,0.000000,0.986239,0.000000,0.000000,0.000000,133.825394,-1024.880973,-1728.998922
