Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
646.000000,0.000000,0.000000,-14.259285,0.000000,0.000000,0.000000,415.752991,282.635986,1151.717041,2.544819,0.739704,-1.359015,-1.158663,-0.760875,0.000000,0.000000,2.764628,0.000000,0.000000,0.000000,-49.140638,-1043.055871,-1763.085858
654.000000,0.000000,0.000000,-14.259285,0.000000,0.000000,0.000000,415.752991,282.635986,1151.717041,2.544819,0.739704,-1.359015,-1.158663,-0.760875,0.000000,0.000000,2.764628,0.000000,0.000000,0.000000,-37.435102,-1041.008987,-1762.931294
663.000000,0.000000,0.000000,-14.419966,0.000000,0.000000,0.000000,415.752991,282.635986,1151.717041,2.544819,0.739704,-1.359015,-1.158663,-0.760875,0.000000,0.000000,2.770009,0.000000,0.000000,0.000000,-25.252535,-1041.657225,-1763.202995
671.000000,0.000000,0.000000,-14.419966,0.000000,0.000000,0.000000,415.752991,282.635986,1151.717041,2.544819,0.739704,-1.359015,-1.158663,-0.760875,0.000000,0.000000,2.770009,0.000000,0.000000,0.000000,-13.544499,-1039.610315,-1763.048469
5059.000000,0.000000,0.000000,-23.457870,0.000000,0.000000,0.000000,516.317017,305.493011,1115.976074,2.747065,0.878904,-1.467831,-1.312414,-0.886447,0.000000,0.000000,0.456112,0.000000,0.000000,0.000000,-1.757916,-1038.007186,-1762.964133
5067.000000,0.000000,0.000000,-23.457870,0.000000,0.000000,0.000000,516.317017,305.493011,1115.976074,2.747065,0.878904,-1.467831,-1.312414,-0.886447,0.000000,0.000000,0.456112,0.000000,0.000000,0.000000,9.947658,-1035.960305,-1762.807069
6097.000000,0.000000,0.000000,-28.578805,0.000000,0.000000,0.000000,515.200012,329.638000,1116.003052,2.747457,0.879176,-1.467998,-1.312596,-0.886488,0.000000,0.000000,-0.948683,0.000000,0.000000,0.000000,21.489856,-1032.990387,-1762.504016
6104.000000,0.000000,0.000000,-28.578805,0.000000,0.000000,0.000000,515.200012,329.638000,1116.003052,2.747457,0.879176,-1.467998,-1.312596,-0.886488,0.000000,0.000000,-0.948683,0.000000,0.000000,0.000000,33.195366,-1030.941003,-1762.349449
6366.000000,0.000000,0.000000,-34.756875,0.000000,0.000000,0.000000,513.635010,341.138000,1115.919067,2.747457,0.879176,-1.467998,-1.312596,-0.886409,0.000000,0.000000,-2.702088,0.000000,0.000000,0.000000,44.435540,-1026.262581,-1761.779068
6374.000000,0.000000,0.000000,-34.756875,0.000000,0.000000,0.000000,513.635010,341.138000,1115.919067,2.747457,0.879176,-1.467998,-1.312596,-0.886409,0.000000,0.000000,-2.702088,0.000000,0.000000,0.000000,56.143652,-1024.215676,-1761.619543
