Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
542.000000,0.000000,0.000000,-81.318426,0.000000,0.000000,0.000000,462.783020,23.080002,1040.178955,2.123605,1.358639,-0.727951,-1.282911,-1.431212,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-63.046807,-1032.685744,-1761.271090
549.000000,0.000000,0.000000,-81.318426,0.000000,0.000000,0.000000,462.783020,23.080002,1040.178955,2.123605,1.358639,-0.727951,-1.282911,-1.431212,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-51.338875,-1030.636329,-1761.121561
557.000000,0.000000,0.000000,-81.425833,0.000000,0.000000,0.000000,462.783020,23.080002,1040.178955,2.123605,1.358639,-0.727951,-1.282911,-1.431212,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-39.633340,-1028.589445,-1760.966997
563.000000,0.000000,0.000000,-81.425833,0.000000,0.000000,0.000000,462.783020,23.080002,1040.178955,2.123605,1.358639,-0.727951,-1.282911,-1.431212,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-27.927804,-1026.542561,-1760.812433
3334.000000,0.000000,0.000000,-27.491093,0.000000,0.000000,0.000000,428.092987,38.441010,1043.727051,2.098752,1.298399,-0.715671,-1.234834,-1.392390,0.000000,0.000000,-3.247773,0.000000,0.000000,0.000000,-16.219769,-1024.495651,-1760.657907
3341.000000,0.000000,0.000000,-27.491093,0.000000,0.000000,0.000000,428.092987,38.441010,1043.727051,2.098752,1.298399,-0.715671,-1.234834,-1.392390,0.000000,0.000000,-3.247773,0.000000,0.000000,0.000000,-4.511734,-1022.448741,-1760.503381
4987.000000,0.000000,0.000000,-44.724423,0.000000,0.000000,0.000000,419.985992,84.722992,1043.116943,2.098752,1.298399,-0.715671,-1.234834,-1.392185,0.000000,0.000000,-7.556106,0.000000,0.000000,0.000000,7.193840,-1020.401860,-1760.346317
4994.000000,0.000000,0.000000,-44.724423,0.000000,0.000000,0.000000,419.985992,84.722992,1043.116943,2.098752,1.298399,-0.715671,-1.234834,-1.392185,0.000000,0.000000,-7.556106,0.000000,0.000000,0.000000,18.899414,-1018.354978,-1760.189253
5013.000000,0.000000,0.000000,-44.724423,0.000000,0.000000,0.000000,419.985992,84.722992,1043.116943,2.098752,1.298399,-0.715671,-1.234834,-1.392185,0.000000,0.000000,-7.556106,0.000000,0.000000,0.000000,30.604924,-1016.305594,-1760.034686
5019.000000,0.000000,0.000000,-44.724423,0.000000,0.000000,0.000000,419.985992,84.722992,1043.116943,2.098752,1.298399,-0.715671,-1.234834,-1.392185,0.000000,0.000000,-7.556106,0.000000,0.000000,0.000000,42.310433,-1014.256210,-1759.880119
6236.000000,0.000000,0.000000,-40.755047,0.000000,0.000000,0.000000,415.850983,108.587997,1042.794067,2.098752,1.298399,-0.715671,-1.234834,-1.392392,0.000000,0.000000,-6.563762,0.000000,0.000000,0.000000,54.018545,-1012.209305,-1759.720594
6245.000000,0.000000,0.000000,-40.755047,0.000000,0.000000,0.000000,415.850983,108.587997,1042.794067,2.098752,1.298399,-0.715671,-1.234834,-1.392392,0.000000,0.000000,-6.563762,0.000000,0.000000,0.000000,65.726658,-1010.162400,-1759.561069
7009.000000,0.000000,0.000000,-45.453720,0.000000,0.000000,0.000000,409.743011,143.531998,1042.328003,2.098752,1.298399,-0.715671,-1.234834,-1.391860,0.000000,0.000000,-7.738430,0.000000,0.000000,0.000000,77.432308,-1008.115524,-1759.399005
7016.000000,0.000000,0.000000,-45.453720,0.000000,0.000000,0.000000,409.743011,143.531998,1042.328003,2.098752,1.298399,-0.715671,-1.234834,-1.391860,0.000000,0.000000,-7.738430,0.000000,0.000000,0.000000,89.137959,-1006.068647,-1759.236942
8057.000000,0.000000,0.000000,-40.768849,0.000000,0.000000,0.000000,403.662994,178.063004,1041.854980,2.098752,1.298399,-0.715671,-1.234834,-1.392176,0.000000,0.000000,-6.567212,0.000000,0.000000,0.000000,100.843533,-1004.021766,-1759.079878
8064.000000,0.000000,0.000000,-40.768849,0.000000,0.000000,0.000000,403.662994,178.063004,1041.854980,2.098752,1.298399,-0.715671,-1.234834,-1.392176,0.000000,0.000000,-6.567212,0.000000,0.000000,0.000000,112.549107,-1001.974884,-1758.922814
8084.000000,0.000000,0.000000,-40.768849,0.000000,0.000000,0.000000,403.662994,178.063004,1041.854980,2.098752,1.298399,-0.715671,-1.234834,-1.392176,0.000000,0.000000,-6.567212,0.000000,0.000000,0.000000,124.254797,-999.928010,-1758.758251
8091.000000,0.000000,0.000000,-40.768849,0.000000,0.000000,0.000000,403.662994,178.063004,1041.854980,2.098752,1.298399,-0.715671,-1.234834,-1.392176,0.000000,0.000000,-6.567212,0.000000,0.000000,0.000000,135.960486,-997.881136,-1758.593688
10047.000000,0.000000,0.000000,-45.373562,0.000000,0.000000,0.000000,395.427002,225.145004,1041.208008,2.098752,1.298399,-0.715671,-1.234834,-1.391938,0.000000,0.000000,-7.718391,0.000000,0.000000,0.000000,147.666125,-995.836757,-1758.434127
10054.000000,0.000000,0.000000,-45.373562,0.000000,0.000000,0.000000,395.427002,225.145004,1041.208008,2.098752,1.298399,-0.715671,-1.234834,-1.391938,0.000000,0.000000,-7.718391,0.000000,0.000000,0.000000,159.371763,-993.792378,-1758.274567
