Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
575.000000,0.000000,0.000000,-21.077996,0.000000,0.000000,0.000000,407.770996,110.209999,1060.250000,2.223729,1.162648,-0.883894,-1.170151,-1.257991,0.000000,0.000000,1.083804,0.000000,0.000000,0.000000,-37.724562,-1039.373603,-1762.672639
583.000000,0.000000,0.000000,-21.077996,0.000000,0.000000,0.000000,407.770996,110.209999,1060.250000,2.223729,1.162648,-0.883894,-1.170151,-1.257991,0.000000,0.000000,1.083804,0.000000,0.000000,0.000000,-26.019027,-1037.326719,-1762.518074
591.000000,0.000000,0.000000,-21.479891,0.000000,0.000000,0.000000,407.770996,110.209999,1060.250000,2.223729,1.162648,-0.883894,-1.170151,-1.257991,0.000000,0.000000,0.956215,0.000000,0.000000,0.000000,-14.146319,-1036.210173,-1762.510697
598.000000,0.000000,0.000000,-21.479891,0.000000,0.000000,0.000000,407.770996,110.209999,1060.250000,2.223729,1.162648,-0.883894,-1.170151,-1.257991,0.000000,0.000000,0.956215,0.000000,0.000000,0.000000,-2.438284,-1034.163263,-1762.356171
2052.000000,0.000000,0.000000,-26.710355,0.000000,0.000000,0.000000,421.907013,106.345993,1055.265991,2.237435,1.199877,-0.885854,-1.197306,-1.286856,0.000000,0.000000,-0.450299,0.000000,0.000000,0.000000,9.189743,-1031.678256,-1762.129812
2058.000000,0.000000,0.000000,-26.710355,0.000000,0.000000,0.000000,421.907013,106.345993,1055.265991,2.237435,1.199877,-0.885854,-1.197306,-1.286856,0.000000,0.000000,-0.450299,0.000000,0.000000,0.000000,20.895317,-1029.631374,-1761.972748
5622.000000,0.000000,0.000000,-28.740832,0.000000,0.000000,0.000000,454.833984,98.814003,1040.587036,2.227140,1.330876,-0.839819,-1.278319,-1.395190,0.000000,0.000000,-1.084242,0.000000,0.000000,0.000000,32.414106,-1026.527060,-1761.651332
5629.000000,0.000000,0.000000,-28.740832,0.000000,0.000000,0.000000,454.833984,98.814003,1040.587036,2.227140,1.330876,-0.839819,-1.278319,-1.395190,0.000000,0.000000,-1.084242,0.000000,0.000000,0.000000,44.119615,-1024.477677,-1761.496764
6387.000000,0.000000,0.000000,-22.735820,0.000000,0.000000,0.000000,448.372009,133.221008,1040.053955,2.227140,1.330876,-0.839819,-1.278319,-1.395316,0.000000,0.000000,0.373889,0.000000,0.000000,0.000000,55.892116,-1022.794553,-1761.394775
6394.000000,0.000000,0.000000,-22.735820,0.000000,0.000000,0.000000,448.372009,133.221008,1040.053955,2.227140,1.330876,-0.839819,-1.278319,-1.395316,0.000000,0.000000,0.373889,0.000000,0.000000,0.000000,67.600228,-1020.747647,-1761.235250
7134.000000,0.000000,0.000000,-22.466168,0.000000,0.000000,0.000000,441.546997,168.015991,1039.480957,2.227140,1.330876,-0.839819,-1.278319,-1.394782,0.000000,0.000000,0.402103,0.000000,0.000000,0.000000,79.375126,-1019.092003,-1761.135065
7141.000000,0.000000,0.000000,-22.466168,0.000000,0.000000,0.000000,441.546997,168.015991,1039.480957,2.227140,1.330876,-0.839819,-1.278319,-1.394782,0.000000,0.000000,0.402103,0.000000,0.000000,0.000000,91.080777,-1017.045127,-1760.973002
7160.000000,0.000000,0.000000,-23.997609,0.000000,0.000000,0.000000,441.546997,168.015991,1039.480957,2.227140,1.330876,-0.839819,-1.278319,-1.394782,0.000000,0.000000,-0.040818,0.000000,0.000000,0.000000,102.779322,-1014.958531,-1760.809656
7167.000000,0.000000,0.000000,-23.997609,0.000000,0.000000,0.000000,441.546997,168.015991,1039.480957,2.227140,1.330876,-0.839819,-1.278319,-1.394782,0.000000,0.000000,-0.040818,0.000000,0.000000,0.000000,114.484896,-1012.911650,-1760.652593
7717.000000,0.000000,0.000000,-22.631819,0.000000,0.000000,0.000000,437.792999,191.889008,1039.216064,2.227140,1.330876,-0.839819,-1.278319,-1.394921,0.000000,0.000000,0.259649,0.000000,0.000000,0.000000,126.235300,-1011.117405,-1760.527986
7726.000000,0.000000,0.000000,-22.631819,0.000000,0.000000,0.000000,437.792999,191.889008,1039.216064,2.227140,1.330876,-0.839819,-1.278319,-1.394921,0.000000,0.000000,0.259649,0.000000,0.000000,0.000000,137.940990,-1009.070531,-1760.363423
8184.000000,0.000000,0.000000,-24.341477,0.000000,0.000000,0.000000,433.783997,214.712006,1038.897949,2.227140,1.330876,-0.839819,-1.278319,-1.394757,0.000000,0.000000,-0.232048,0.000000,0.000000,0.000000,149.606666,-1006.800377,-1760.168153
8192.000000,0.000000,0.000000,-24.341477,0.000000,0.000000,0.000000,433.783997,214.712006,1038.897949,2.227140,1.330876,-0.839819,-1.278319,-1.394757,0.000000,0.000000,-0.232048,0.000000,0.000000,0.000000,161.312305,-1004.755998,-1760.008592
