Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
556.000000,0.000000,0.000000,-10.944385,0.000000,0.000000,0.000000,295.317017,209.121994,1083.746094,2.163240,0.860864,-0.957344,-0.965755,-1.002135,0.000000,0.000000,1.992443,0.000000,0.000000,0.000000,28.223829,-1040.920481,-1729.873472
566.000000,0.000000,0.000000,-10.944385,0.000000,0.000000,0.000000,295.317017,209.121994,1083.746094,2.163240,0.860864,-0.957344,-0.965755,-1.002135,0.000000,0.000000,1.992443,0.000000,0.000000,0.000000,39.906599,-1038.873814,-1729.736060
575.000000,0.000000,0.000000,-10.864007,0.000000,0.000000,0.000000,295.317017,209.121994,1083.746094,2.163240,0.860864,-0.957344,-0.965755,-1.002135,0.000000,0.000000,2.139515,0.000000,0.000000,0.000000,51.967769,-1038.903709,-1729.928088
582.000000,0.000000,0.000000,-10.864007,0.000000,0.000000,0.000000,295.317017,209.121994,1083.746094,2.163240,0.860864,-0.957344,-0.965755,-1.002135,0.000000,0.000000,2.139515,0.000000,0.000000,0.000000,63.650514,-1036.862037,-1729.795681
5527.000000,0.000000,0.000000,-27.155339,0.000000,0.000000,0.000000,417.559021,254.763000,1037.094971,2.421688,1.083951,-1.110061,-1.197442,-1.141589,0.000000,0.000000,-2.030982,0.000000,0.000000,0.000000,74.988547,-1032.834256,-1729.340752
5535.000000,0.000000,0.000000,-27.155339,0.000000,0.000000,0.000000,417.559021,254.763000,1037.094971,2.421688,1.083951,-1.110061,-1.197442,-1.141589,0.000000,0.000000,-2.030982,0.000000,0.000000,0.000000,86.676291,-1030.792531,-1729.208422
7365.000000,0.000000,0.000000,-17.191487,0.000000,0.000000,0.000000,410.124023,301.431000,1036.349976,2.422683,1.085035,-1.110539,-1.198216,-1.141904,0.000000,0.000000,0.499809,0.000000,0.000000,0.000000,98.450159,-1029.227113,-1729.143008
7374.000000,0.000000,0.000000,-17.191487,0.000000,0.000000,0.000000,410.124023,301.431000,1036.349976,2.422683,1.085035,-1.110539,-1.198216,-1.141904,0.000000,0.000000,0.499809,0.000000,0.000000,0.000000,110.133059,-1027.185451,-1729.000602
7395.000000,0.000000,0.000000,-16.676226,0.000000,0.000000,0.000000,410.124023,301.431000,1036.349976,2.422683,1.085035,-1.110539,-1.198216,-1.141904,0.000000,0.000000,0.675338,0.000000,0.000000,0.000000,121.942154,-1025.790762,-1728.962280
7404.000000,0.000000,0.000000,-16.676226,0.000000,0.000000,0.000000,410.124023,301.431000,1036.349976,2.422683,1.085035,-1.110539,-1.198216,-1.141904,0.000000,0.000000,0.675338,0.000000,0.000000,0.000000,133.625053,-1023.749100,-1728.819874
8610.000000,0.000000,0.000000,-26.434483,0.000000,0.000000,0.000000,406.401001,325.875000,1036.135010,2.422683,1.085035,-1.110539,-1.198216,-1.141866,0.000000,0.000000,-1.851923,0.000000,0.000000,0.000000,144.994026,-1019.905536,-1728.392516
8618.000000,0.000000,0.000000,-26.434483,0.000000,0.000000,0.000000,406.401001,325.875000,1036.135010,2.422683,1.085035,-1.110539,-1.198216,-1.141866,0.000000,0.000000,-1.851923,0.000000,0.000000,0.000000,156.686820,-1017.853771,-1728.250252
9118.000000,0.000000,0.000000,-26.302475,0.000000,0.000000,0.000000,403.002991,349.000977,1035.940063,2.422683,1.085035,-1.110539,-1.198216,-1.141773,0.000000,0.000000,-1.904363,0.000000,0.000000,0.000000,168.041916,-1013.959246,-1727.804747
9126.000000,0.000000,0.000000,-26.302475,0.000000,0.000000,0.000000,403.002991,349.000977,1035.940063,2.422683,1.085035,-1.110539,-1.198216,-1.141773,0.000000,0.000000,-1.904363,0.000000,0.000000,0.000000,179.729711,-1011.907532,-1727.662407
9648.000000,0.000000,0.000000,-15.166171,0.000000,0.000000,0.000000,397.183990,371.639008,1035.385986,2.422683,1.085035,-1.110539,-1.198216,-1.141009,0.000000,0.000000,0.947822,0.000000,0.000000,0.000000,191.580990,-1010.788022,-1727.655958
9655.000000,0.000000,0.000000,-15.166171,0.000000,0.000000,0.000000,397.183990,371.639008,1035.385986,2.422683,1.085035,-1.110539,-1.198216,-1.141009,0.000000,0.000000,0.947822,0.000000,0.000000,0.000000,203.269042,-1008.746318,-1727.503631
10200.000000,0.000000,0.000000,-14.896443,0.000000,0.000000,0.000000,391.138000,395.330017,1034.798950,2.422683,1.085035,-1.110539,-1.198216,-1.140925,0.000000,0.000000,1.086731,0.000000,0.000000,0.000000,215.139116,-1007.757009,-1727.523479
10207.000000,0.000000,0.000000,-14.896443,0.000000,0.000000,0.000000,391.138000,395.330017,1034.798950,2.422683,1.085035,-1.110539,-1.198216,-1.140925,0.000000,0.000000,1.086731,0.000000,0.000000,0.000000,226.832115,-1005.710253,-1727.371222
11451.000000,0.000000,0.000000,-17.631991,0.000000,0.000000,0.000000,385.046997,441.558990,1034.514038,2.422683,1.085035,-1.110539,-1.198216,-1.140519,0.000000,0.000000,0.436350,0.000000,0.000000,0.000000,238.590390,-1004.093157,-1727.280977
11459.000000,0.000000,0.000000,-17.631991,0.000000,0.000000,0.000000,385.046997,441.558990,1034.514038,2.422683,1.085035,-1.110539,-1.198216,-1.140519,0.000000,0.000000,0.436350,0.000000,0.000000,0.000000,250.278391,-1002.046453,-1727.128643
11480.000000,0.000000,0.000000,-17.631991,0.000000,0.000000,0.000000,385.046997,441.558990,1034.514038,2.422683,1.085035,-1.110539,-1.198216,-1.140519,0.000000,0.000000,0.469688,0.000000,0.000000,0.000000,262.042330,-1000.461790,-1727.048529
11487.000000,0.000000,0.000000,-17.631991,0.000000,0.000000,0.000000,385.046997,441.558990,1034.514038,2.422683,1.085035,-1.110539,-1.198216,-1.140519,0.000000,0.000000,0.469688,0.000000,0.000000,0.000000,273.735483,-998.415044,-1726.886273
12677.000000,0.000000,0.000000,-17.764943,0.000000,0.000000,0.000000,381.390991,465.135986,1034.266968,2.422683,1.085035,-1.110539,-1.198216,-1.140859,0.000000,0.000000,0.467794,0.000000,0.000000,0.000000,285.499097,-996.828537,-1726.805867
12685.000000,0.000000,0.000000,-17.764943,0.000000,0.000000,0.000000,381.390991,465.135986,1034.266968,2.422683,1.085035,-1.110539,-1.198216,-1.140859,0.000000,0.000000,0.467794,0.000000,0.000000,0.000000,297.187303,-994.786843,-1726.643540
13190.000000,0.000000,0.000000,-17.071377,0.000000,0.000000,0.000000,377.709015,488.906006,1034.021973,2.422683,1.085035,-1.110539,-1.198216,-1.140820,0.000000,0.000000,0.681908,0.000000,0.000000,0.000000,308.992890,-993.403620,-1726.586161
13198.000000,0.000000,0.000000,-17.071377,0.000000,0.000000,0.000000,377.709015,488.906006,1034.021973,2.422683,1.085035,-1.110539,-1.198216,-1.140820,0.000000,0.000000,0.681908,0.000000,0.000000,0.000000,320.681019,-991.361920,-1726.428834
14453.000000,0.000000,0.000000,-19.843676,0.000000,0.000000,0.000000,370.682007,535.494019,1033.571045,2.422683,1.085035,-1.110539,-1.198216,-1.140098,0.000000,0.000000,-0.008766,0.000000,0.000000,0.000000,332.362717,-989.311750,-1726.265081
14462.000000,0.000000,0.000000,-19.843676,0.000000,0.000000,0.000000,370.682007,535.494019,1033.571045,2.422683,1.085035,-1.110539,-1.198216,-1.140098,0.000000,0.000000,-0.008766,0.000000,0.000000,0.000000,344.055999,-987.270009,-1726.097832
14483.000000,0.000000,0.000000,-19.843676,0.000000,0.000000,0.000000,370.682007,535.494019,1033.571045,2.422683,1.085035,-1.110539,-1.198216,-1.140098,0.000000,0.000000,-0.006377,0.000000,0.000000,0.000000,355.738055,-985.217162,-1725.934442
14492.000000,0.000000,0.000000,-19.843676,0.000000,0.000000,0.000000,370.682007,535.494019,1033.571045,2.422683,1.085035,-1.110539,-1.198216,-1.140098,0.000000,0.000000,-0.006377,0.000000,0.000000,0.000000,367.426261,-983.175468,-1725.772115
15688.000000,0.000000,0.000000,-16.344929,0.000000,0.000000,0.000000,366.584015,559.129028,1033.234009,2.422683,1.085035,-1.110539,-1.198216,-1.140149,0.000000,0.000000,0.918794,0.000000,0.000000,0.000000,379.272850,-982.027736,-1725.741202
15698.000000,0.000000,0.000000,-16.344929,0.000000,0.000000,0.000000,366.584015,559.129028,1033.234009,2.422683,1.085035,-1.110539,-1.198216,-1.140149,0.000000,0.000000,0.918794,0.000000,0.000000,0.000000,390.961056,-979.986041,-1725.578875
16222.000000,0.000000,0.000000,-16.779772,0.000000,0.000000,0.000000,362.391998,583.264038,1032.906982,2.422683,1.085035,-1.110539,-1.198216,-1.139400,0.000000,0.000000,0.854337,0.000000,0.000000,0.000000,402.796544,-978.775594,-1725.538041
16234.000000,0.000000,0.000000,-16.779772,0.000000,0.000000,0.000000,362.391998,583.264038,1032.906982,2.422683,1.085035,-1.110539,-1.198216,-1.139400,0.000000,0.000000,0.854337,0.000000,0.000000,0.000000,414.479904,-976.733962,-1725.365639
17466.000000,0.000000,0.000000,-20.772316,0.000000,0.000000,0.000000,356.054016,629.301025,1032.508057,2.422683,1.085035,-1.110539,-1.198216,-1.139260,0.000000,0.000000,-0.154665,0.000000,0.000000,0.000000,426.146628,-974.541742,-1725.169586
17476.000000,0.000000,0.000000,-20.772316,0.000000,0.000000,0.000000,356.054016,629.301025,1032.508057,2.422683,1.085035,-1.110539,-1.198216,-1.139260,0.000000,0.000000,-0.154665,0.000000,0.000000,0.000000,437.829988,-972.500110,-1724.997184
17499.000000,0.000000,0.000000,-20.393555,0.000000,0.000000,0.000000,356.054016,629.301025,1032.508057,2.422683,1.085035,-1.110539,-1.198216,-1.139260,0.000000,0.000000,-0.065578,0.000000,0.000000,0.000000,449.507107,-970.399621,-1724.814771
17509.000000,0.000000,0.000000,-20.393555,0.000000,0.000000,0.000000,356.054016,629.301025,1032.508057,2.422683,1.085035,-1.110539,-1.198216,-1.139260,0.000000,0.000000,-0.065578,0.000000,0.000000,0.000000,461.195467,-968.357936,-1724.642446
18704.000000,0.000000,0.000000,-16.294619,0.000000,0.000000,0.000000,351.819000,652.877014,1032.134033,2.422683,1.085035,-1.110539,-1.198216,-1.139201,0.000000,0.000000,1.009941,0.000000,0.000000,0.000000,473.057828,-967.298891,-1724.620561
18714.000000,0.000000,0.000000,-16.294619,0.000000,0.000000,0.000000,351.819000,652.877014,1032.134033,2.422683,1.085035,-1.110539,-1.198216,-1.139201,0.000000,0.000000,1.009941,0.000000,0.000000,0.000000,484.741266,-965.257264,-1724.443160
19225.000000,0.000000,0.000000,-16.318024,0.000000,0.000000,0.000000,347.606995,676.692993,1031.779053,2.422683,1.085035,-1.110539,-1.198216,-1.138843,0.000000,0.000000,1.054299,0.000000,0.000000,0.000000,496.616266,-964.241324,-1724.428179
19235.000000,0.000000,0.000000,-16.318024,0.000000,0.000000,0.000000,347.606995,676.692993,1031.779053,2.422683,1.085035,-1.110539,-1.198216,-1.138843,0.000000,0.000000,1.054299,0.000000,0.000000,0.000000,508.299703,-962.199697,-1724.250778
20488.000000,0.000000,0.000000,-21.742730,0.000000,0.000000,0.000000,341.516998,723.122009,1031.392944,2.422683,1.085035,-1.110539,-1.198216,-1.138435,0.000000,0.000000,-0.326509,0.000000,0.000000,0.000000,519.931988,-959.840342,-1724.018201
20499.000000,0.000000,0.000000,-21.742730,0.000000,0.000000,0.000000,341.516998,723.122009,1031.392944,2.422683,1.085035,-1.110539,-1.198216,-1.138435,0.000000,0.000000,-0.326509,0.000000,0.000000,0.000000,531.615502,-957.798720,-1723.835800
20522.000000,0.000000,0.000000,-22.039073,0.000000,0.000000,0.000000,341.516998,723.122009,1031.392944,2.422683,1.085035,-1.110539,-1.198216,-1.138435,0.000000,0.000000,-0.429178,0.000000,0.000000,0.000000,543.235157,-955.344419,-1723.587503
20532.000000,0.000000,0.000000,-22.039073,0.000000,0.000000,0.000000,341.516998,723.122009,1031.392944,2.422683,1.085035,-1.110539,-1.198216,-1.138435,0.000000,0.000000,-0.429178,0.000000,0.000000,0.000000,554.918723,-953.307797,-1723.405108
21741.000000,0.000000,0.000000,-15.030852,0.000000,0.000000,0.000000,337.069031,746.942017,1030.966064,2.422683,1.085035,-1.110539,-1.198216,-1.138363,0.000000,0.000000,1.390800,0.000000,0.000000,0.000000,566.846828,-952.619323,-1723.431843
21751.000000,0.000000,0.000000,-15.030852,0.000000,0.000000,0.000000,337.069031,746.942017,1030.966064,2.422683,1.085035,-1.110539,-1.198216,-1.138363,0.000000,0.000000,1.390800,0.000000,0.000000,0.000000,578.535418,-950.577654,-1723.244519
22536.000000,0.000000,0.000000,-38.162486,0.000000,0.000000,0.000000,331.832001,782.452026,1030.558960,2.422683,1.085035,-1.110539,-1.198216,-1.138002,0.000000,0.000000,-4.642585,0.000000,0.000000,0.000000,589.424546,-944.023927,-1722.342661
22546.000000,0.000000,0.000000,-38.162486,0.000000,0.000000,0.000000,331.832001,782.452026,1030.558960,2.422683,1.085035,-1.110539,-1.198216,-1.138002,0.000000,0.000000,-4.642585,0.000000,0.000000,0.000000,601.108190,-941.987309,-1722.155267
23695.000000,0.000000,0.000000,-11.201018,0.000000,0.000000,0.000000,321.309021,815.916016,1029.297974,2.422683,1.085035,-1.110539,-1.198216,-1.137602,0.000000,0.000000,2.219277,0.000000,0.000000,0.000000,613.184045,-942.104865,-1722.304590
23705.000000,0.000000,0.000000,-11.201018,0.000000,0.000000,0.000000,321.309021,815.916016,1029.297974,2.422683,1.085035,-1.110539,-1.198216,-1.137602,0.000000,0.000000,2.219277,0.000000,0.000000,0.000000,624.867765,-940.068252,-1722.112196
23729.000000,0.000000,0.000000,-11.201018,0.000000,0.000000,0.000000,321.309021,815.916016,1029.297974,2.422683,1.085035,-1.110539,-1.198216,-1.137602,0.000000,0.000000,2.340166,0.000000,0.000000,0.000000,636.959492,-940.308479,-1722.280054
23739.000000,0.000000,0.000000,-11.201018,0.000000,0.000000,0.000000,321.309021,815.916016,1029.297974,2.422683,1.085035,-1.110539,-1.198216,-1.137602,0.000000,0.000000,2.340166,0.000000,0.000000,0.000000,648.643161,-938.266867,-1722.087654
24934.000000,0.000000,0.000000,-12.880786,0.000000,0.000000,0.000000,319.371002,839.998047,1029.251953,2.422683,1.085035,-1.110539,-1.198216,-1.137534,0.000000,0.000000,2.017411,0.000000,0.000000,0.000000,660.684304,-938.193014,-1722.205914
24944.000000,0.000000,0.000000,-12.880786,0.000000,0.000000,0.000000,319.371002,839.998047,1029.251953,2.422683,1.085035,-1.110539,-1.198216,-1.137534,0.000000,0.000000,2.017411,0.000000,0.000000,0.000000,672.368101,-936.156407,-1722.008520
26295.000000,0.000000,0.000000,-26.937655,0.000000,0.000000,0.000000,315.463013,887.258972,1029.150024,2.422683,1.085035,-1.110539,-1.198216,-1.137112,0.000000,0.000000,-1.593387,0.000000,0.000000,0.000000,683.782495,-932.569443,-1721.565965
26305.000000,0.000000,0.000000,-26.937655,0.000000,0.000000,0.000000,315.463013,887.258972,1029.150024,2.422683,1.085035,-1.110539,-1.198216,-1.137112,0.000000,0.000000,-1.593387,0.000000,0.000000,0.000000,695.471239,-930.527783,-1721.368643
26328.000000,0.000000,0.000000,-27.283869,0.000000,0.000000,0.000000,315.463013,887.258972,1029.150024,2.422683,1.085035,-1.110539,-1.198216,-1.137112,0.000000,0.000000,-1.780799,0.000000,0.000000,0.000000,706.853359,-926.758475,-1720.897244
26338.000000,0.000000,0.000000,-27.283869,0.000000,0.000000,0.000000,315.463013,887.258972,1029.150024,2.422683,1.085035,-1.110539,-1.198216,-1.137112,0.000000,0.000000,-1.780799,0.000000,0.000000,0.000000,718.537233,-924.721872,-1720.694851
27571.000000,0.000000,0.000000,-14.066952,0.000000,0.000000,0.000000,309.648010,911.246033,1028.473022,2.422683,1.085035,-1.110539,-1.198216,-1.137047,0.000000,0.000000,1.604809,0.000000,0.000000,0.000000,730.507397,-924.246578,-1720.744608
27582.000000,0.000000,0.000000,-14.066952,0.000000,0.000000,0.000000,309.648010,911.246033,1028.473022,2.422683,1.085035,-1.110539,-1.198216,-1.137047,0.000000,0.000000,1.604809,0.000000,0.000000,0.000000,742.191271,-922.209976,-1720.542215
28859.000000,0.000000,0.000000,-15.767401,0.000000,0.000000,0.000000,301.531006,957.005005,1027.685059,2.422683,1.085035,-1.110539,-1.198216,-1.136288,0.000000,0.000000,1.237287,0.000000,0.000000,0.000000,754.093299,-921.377159,-1720.525331
28869.000000,0.000000,0.000000,-15.767401,0.000000,0.000000,0.000000,301.531006,957.005005,1027.685059,2.422683,1.085035,-1.110539,-1.198216,-1.136288,0.000000,0.000000,1.237287,0.000000,0.000000,0.000000,765.777173,-919.340557,-1720.322938
28893.000000,0.000000,0.000000,-15.798489,0.000000,0.000000,0.000000,301.531006,957.005005,1027.685059,2.422683,1.085035,-1.110539,-1.198216,-1.136288,0.000000,0.000000,1.286390,0.000000,0.000000,0.000000,777.692707,-918.560463,-1720.313693
28903.000000,0.000000,0.000000,-15.798489,0.000000,0.000000,0.000000,301.531006,957.005005,1027.685059,2.422683,1.085035,-1.110539,-1.198216,-1.136288,0.000000,0.000000,1.286390,0.000000,0.000000,0.000000,789.376606,-916.518866,-1720.106295
30391.000000,0.000000,0.000000,-42.187407,0.000000,0.000000,0.000000,297.791016,993.151001,1027.442017,2.422683,1.085035,-1.110539,-1.198216,-1.136326,0.000000,0.000000,-5.617096,0.000000,0.000000,0.000000,800.098270,-909.021997,-1719.034459
30401.000000,0.000000,0.000000,-42.187407,0.000000,0.000000,0.000000,297.791016,993.151001,1027.442017,2.422683,1.085035,-1.110539,-1.198216,-1.136326,0.000000,0.000000,-5.617096,0.000000,0.000000,0.000000,811.787168,-906.980348,-1718.827138
31120.000000,0.000000,0.000000,-8.251348,0.000000,0.000000,0.000000,288.195007,1015.886963,1026.158936,2.422683,1.085035,-1.110539,-1.198216,-1.136277,0.000000,0.000000,3.028814,0.000000,0.000000,0.000000,823.997849,-907.895622,-1719.080993
31130.000000,0.000000,0.000000,-8.251348,0.000000,0.000000,0.000000,288.195007,1015.886963,1026.158936,2.422683,1.085035,-1.110539,-1.198216,-1.136277,0.000000,0.000000,3.028814,0.000000,0.000000,0.000000,835.681929,-905.864030,-1718.868608
31486.000000,0.000000,0.000000,-8.241692,0.000000,0.000000,0.000000,286.268005,1027.596924,1025.981934,2.422683,1.085035,-1.110539,-1.198216,-1.135799,0.000000,0.000000,3.192446,0.000000,0.000000,0.000000,847.920685,-906.928513,-1719.147637
