Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
590.000000,0.000000,0.000000,-109.044321,0.000000,0.000000,0.000000,502.317993,211.326004,1087.845947,2.624019,1.014508,-1.323045,-1.265142,-1.037480,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-74.754740,-1034.735159,-1761.420620
597.000000,0.000000,0.000000,-109.044321,0.000000,0.000000,0.000000,502.317993,211.326004,1087.845947,2.624019,1.014508,-1.323045,-1.265142,-1.037480,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-63.046807,-1032.685744,-1761.271090
605.000000,0.000000,0.000000,-109.446741,0.000000,0.000000,0.000000,502.317993,211.326004,1087.845947,2.624019,1.014508,-1.323045,-1.265142,-1.037480,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-51.338875,-1030.636329,-1761.121561
612.000000,0.000000,0.000000,-109.446741,0.000000,0.000000,0.000000,502.317993,211.326004,1087.845947,2.624019,1.014508,-1.323045,-1.265142,-1.037480,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-39.633340,-1028.589445,-1760.966997
4158.000000,0.000000,0.000000,-27.309652,0.000000,0.000000,0.000000,441.110992,236.291992,1113.383057,2.543332,0.888926,-1.296085,-1.191044,-0.919247,0.000000,0.000000,-3.202413,0.000000,0.000000,0.000000,-27.927804,-1026.542561,-1760.812433
4165.000000,0.000000,0.000000,-27.309652,0.000000,0.000000,0.000000,441.110992,236.291992,1113.383057,2.543332,0.888926,-1.296085,-1.191044,-0.919247,0.000000,0.000000,-3.202413,0.000000,0.000000,0.000000,-16.219769,-1024.495651,-1760.657907
5131.000000,0.000000,0.000000,-22.695440,0.000000,0.000000,0.000000,436.880981,259.945984,1113.112061,2.543249,0.888868,-1.296085,-1.191044,-0.919026,0.000000,0.000000,-2.048860,0.000000,0.000000,0.000000,-4.511734,-1022.448741,-1760.503381
5139.000000,0.000000,0.000000,-22.695440,0.000000,0.000000,0.000000,436.880981,259.945984,1113.112061,2.543249,0.888868,-1.296085,-1.191044,-0.919026,0.000000,0.000000,-2.048860,0.000000,0.000000,0.000000,7.193840,-1020.401860,-1760.346317
5892.000000,0.000000,0.000000,-25.511495,0.000000,0.000000,0.000000,430.876007,294.255981,1112.657959,2.543249,0.888868,-1.296085,-1.191044,-0.918825,0.000000,0.000000,-2.752874,0.000000,0.000000,0.000000,18.899414,-1018.354978,-1760.189253
5899.000000,0.000000,0.000000,-25.511495,0.000000,0.000000,0.000000,430.876007,294.255981,1112.657959,2.543249,0.888868,-1.296085,-1.191044,-0.918825,0.000000,0.000000,-2.752874,0.000000,0.000000,0.000000,30.604924,-1016.305594,-1760.034686
6946.000000,0.000000,0.000000,-20.928554,0.000000,0.000000,0.000000,424.687988,329.466980,1112.192017,2.543249,0.888868,-1.296085,-1.191044,-0.918841,0.000000,0.000000,-1.607138,0.000000,0.000000,0.000000,42.310433,-1014.256210,-1759.880119
