Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
628.000000,0.000000,0.000000,-9.657082,0.000000,0.000000,0.000000,594.362000,212.208008,1050.283936,2.854598,1.071685,-1.500693,-1.366886,-1.089244,0.000000,0.000000,3.960729,0.000000,0.000000,0.000000,-94.930003,-1061.237952,-1740.872855
635.000000,0.000000,0.000000,-9.657082,0.000000,0.000000,0.000000,594.362000,212.208008,1050.283936,2.854598,1.071685,-1.500693,-1.366886,-1.089244,0.000000,0.000000,3.960729,0.000000,0.000000,0.000000,-83.315903,-1059.424090,-1740.831188
644.000000,0.000000,0.000000,-10.031852,0.000000,0.000000,0.000000,594.362000,212.208008,1050.283936,2.854598,1.071685,-1.500693,-1.366886,-1.089244,0.000000,0.000000,3.867037,0.000000,0.000000,0.000000,-71.000509,-1061.361701,-1741.409521
652.000000,0.000000,0.000000,-10.031852,0.000000,0.000000,0.000000,594.362000,212.208008,1050.283936,2.854598,1.071685,-1.500693,-1.366886,-1.089244,0.000000,0.000000,3.867037,0.000000,0.000000,0.000000,-59.276203,-1059.533767,-1741.365280
3915.000000,0.000000,0.000000,-29.101233,0.000000,0.000000,0.000000,672.155029,186.268997,1032.331055,3.042645,1.189571,-1.652886,-1.439743,-1.210548,0.000000,0.000000,-1.032325,0.000000,0.000000,0.000000,-47.709409,-1056.694342,-1741.144798
3921.000000,0.000000,0.000000,-29.101233,0.000000,0.000000,0.000000,672.155029,186.268997,1032.331055,3.042645,1.189571,-1.652886,-1.439743,-1.210548,0.000000,0.000000,-1.032325,0.000000,0.000000,0.000000,-35.985102,-1054.866409,-1741.100557
6876.000000,0.000000,0.000000,-38.600381,0.000000,0.000000,0.000000,687.863037,205.744995,1026.287964,3.090413,1.239950,-1.690978,-1.448934,-1.261564,0.000000,0.000000,-3.669082,0.000000,0.000000,0.000000,-24.821358,-1049.461021,-1740.455581
6884.000000,0.000000,0.000000,-38.600381,0.000000,0.000000,0.000000,687.863037,205.744995,1026.287964,3.090413,1.239950,-1.690978,-1.448934,-1.261564,0.000000,0.000000,-3.669082,0.000000,0.000000,0.000000,-13.101779,-1047.628121,-1740.401193
7150.000000,0.000000,0.000000,-29.803953,0.000000,0.000000,0.000000,685.078003,217.169006,1026.080078,3.090413,1.239950,-1.690978,-1.448934,-1.262103,0.000000,0.000000,-1.609685,0.000000,0.000000,0.000000,-1.618503,-1044.230710,-1740.097901
7158.000000,0.000000,0.000000,-29.803953,0.000000,0.000000,0.000000,685.078003,217.169006,1026.080078,3.090413,1.239950,-1.690978,-1.448934,-1.262103,0.000000,0.000000,-1.609685,0.000000,0.000000,0.000000,10.101034,-1042.402809,-1740.043548
8336.000000,0.000000,0.000000,-22.188385,0.000000,0.000000,0.000000,672.742981,262.640015,1025.036011,3.090413,1.239950,-1.690978,-1.448934,-1.261383,0.000000,0.000000,0.259911,0.000000,0.000000,0.000000,21.865295,-1040.828375,-1740.031157
8342.000000,0.000000,0.000000,-22.188385,0.000000,0.000000,0.000000,672.742981,262.640015,1025.036011,3.090413,1.239950,-1.690978,-1.448934,-1.261383,0.000000,0.000000,0.259911,0.000000,0.000000,0.000000,33.584947,-1039.000511,-1739.971805
8362.000000,0.000000,0.000000,-22.188385,0.000000,0.000000,0.000000,672.742981,262.640015,1025.036011,3.090413,1.239950,-1.690978,-1.448934,-1.261383,0.000000,0.000000,0.225785,0.000000,0.000000,0.000000,45.349147,-1037.387880,-1739.949001
8369.000000,0.000000,0.000000,-22.188385,0.000000,0.000000,0.000000,672.742981,262.640015,1025.036011,3.090413,1.239950,-1.690978,-1.448934,-1.261383,0.000000,0.000000,0.225785,0.000000,0.000000,0.000000,57.068643,-1035.564980,-1739.894683
9160.000000,0.000000,0.000000,-23.555358,0.000000,0.000000,0.000000,667.449036,298.067993,1024.908936,3.090413,1.239950,-1.690978,-1.448934,-1.261063,0.000000,0.000000,-0.168709,0.000000,0.000000,0.000000,68.767664,-1033.567695,-1739.803250
9167.000000,0.000000,0.000000,-23.555358,0.000000,0.000000,0.000000,667.449036,298.067993,1024.908936,3.090413,1.239950,-1.690978,-1.448934,-1.261063,0.000000,0.000000,-0.168709,0.000000,0.000000,0.000000,80.492158,-1031.744835,-1739.749048
9878.000000,0.000000,0.000000,-23.261434,0.000000,0.000000,0.000000,662.091980,332.825012,1024.741943,3.090413,1.239950,-1.690978,-1.448934,-1.261267,0.000000,0.000000,-0.143673,0.000000,0.000000,0.000000,92.195006,-1029.771961,-1739.661645
9885.000000,0.000000,0.000000,-23.261434,0.000000,0.000000,0.000000,662.091980,332.825012,1024.741943,3.090413,1.239950,-1.690978,-1.448934,-1.261267,0.000000,0.000000,-0.143673,0.000000,0.000000,0.000000,103.914731,-1027.949134,-1739.597331
9906.000000,0.000000,0.000000,-23.261434,0.000000,0.000000,0.000000,662.091980,332.825012,1024.741943,3.090413,1.239950,-1.690978,-1.448934,-1.261267,0.000000,0.000000,-0.191876,0.000000,0.000000,0.000000,115.615209,-1025.929300,-1739.502282
9913.000000,0.000000,0.000000,-23.261434,0.000000,0.000000,0.000000,662.091980,332.825012,1024.741943,3.090413,1.239950,-1.690978,-1.448934,-1.261267,0.000000,0.000000,-0.191876,0.000000,0.000000,0.000000,127.334935,-1024.106474,-1739.437968
10449.000000,0.000000,0.000000,-24.494417,0.000000,0.000000,0.000000,658.312988,356.135010,1024.600952,3.090413,1.239950,-1.690978,-1.448934,-1.260498,0.000000,0.000000,-0.565038,0.000000,0.000000,0.000000,138.973297,-1021.732749,-1739.282796
10457.000000,0.000000,0.000000,-24.494417,0.000000,0.000000,0.000000,658.312988,356.135010,1024.600952,3.090413,1.239950,-1.690978,-1.448934,-1.260498,0.000000,0.000000,-0.565038,0.000000,0.000000,0.000000,150.703102,-1019.900003,-1739.218640
11901.000000,0.000000,0.000000,-21.786939,0.000000,0.000000,0.000000,648.391052,414.692993,1024.159058,3.090413,1.239950,-1.690978,-1.448934,-1.259677,0.000000,0.000000,0.084469,0.000000,0.000000,0.000000,162.435968,-1018.159611,-1739.157928
11908.000000,0.000000,0.000000,-21.786939,0.000000,0.000000,0.000000,648.391052,414.692993,1024.159058,3.090413,1.239950,-1.690978,-1.448934,-1.259677,0.000000,0.000000,0.084469,0.000000,0.000000,0.000000,174.160775,-1016.326825,-1739.093658
11929.000000,0.000000,0.000000,-21.786939,0.000000,0.000000,0.000000,648.391052,414.692993,1024.159058,3.090413,1.239950,-1.690978,-1.448934,-1.259677,0.000000,0.000000,0.057242,0.000000,0.000000,0.000000,185.894477,-1014.559926,-1739.028678
11937.000000,0.000000,0.000000,-21.786939,0.000000,0.000000,0.000000,648.391052,414.692993,1024.159058,3.090413,1.239950,-1.690978,-1.448934,-1.259677,0.000000,0.000000,0.057242,0.000000,0.000000,0.000000,197.619431,-1012.737213,-1738.954482
12788.000000,0.000000,0.000000,-23.965362,0.000000,0.000000,0.000000,646.700989,426.231995,1024.098022,3.090413,1.239950,-1.690978,-1.448934,-1.260594,0.000000,0.000000,-0.544407,0.000000,0.000000,0.000000,209.256104,-1010.378601,-1738.797481
12796.000000,0.000000,0.000000,-23.965362,0.000000,0.000000,0.000000,646.700989,426.231995,1024.098022,3.090413,1.239950,-1.690978,-1.448934,-1.260594,0.000000,0.000000,-0.544407,0.000000,0.000000,0.000000,220.986097,-1008.550929,-1738.723364
13354.000000,0.000000,0.000000,-24.281675,0.000000,0.000000,0.000000,643.049011,450.154999,1023.966003,3.090413,1.239950,-1.690978,-1.448934,-1.259714,0.000000,0.000000,-0.684593,0.000000,0.000000,0.000000,232.601533,-1006.060702,-1738.533832
13362.000000,0.000000,0.000000,-24.281675,0.000000,0.000000,0.000000,643.049011,450.154999,1023.966003,3.090413,1.239950,-1.690978,-1.448934,-1.259714,0.000000,0.000000,-0.684593,0.000000,0.000000,0.000000,244.326528,-1004.232989,-1738.459600
14086.000000,0.000000,0.000000,-23.693153,0.000000,0.000000,0.000000,636.911011,486.014008,1023.646973,3.090413,1.239950,-1.690978,-1.448934,-1.259327,0.000000,0.000000,-0.590173,0.000000,0.000000,0.000000,255.956279,-1001.834790,-1738.290268
14093.000000,0.000000,0.000000,-23.693153,0.000000,0.000000,0.000000,636.911011,486.014008,1023.646973,3.090413,1.239950,-1.690978,-1.448934,-1.259327,0.000000,0.000000,-0.590173,0.000000,0.000000,0.000000,267.686502,-1000.007192,-1738.206154
14810.000000,0.000000,0.000000,-21.782823,0.000000,0.000000,0.000000,630.328003,520.227051,1023.228027,3.090413,1.239950,-1.690978,-1.448934,-1.258955,0.000000,0.000000,-0.138770,0.000000,0.000000,0.000000,279.385248,-998.049131,-1738.109501
