Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
577.000000,0.000000,0.000000,-17.652381,0.000000,0.000000,0.000000,535.263000,129.535995,1042.677979,2.634684,1.328384,-1.250012,-1.352255,-1.350068,0.000000,0.000000,1.961905,0.000000,0.000000,0.000000,-60.986809,-1044.324264,-1763.111860
584.000000,0.000000,0.000000,-17.652381,0.000000,0.000000,0.000000,535.263000,129.535995,1042.677979,2.634684,1.328384,-1.250012,-1.352255,-1.350068,0.000000,0.000000,1.961905,0.000000,0.000000,0.000000,-49.278877,-1042.274849,-1762.962330
591.000000,0.000000,0.000000,-17.518656,0.000000,0.000000,0.000000,535.263000,129.535995,1042.677979,2.634684,1.328384,-1.250012,-1.352255,-1.350068,0.000000,0.000000,1.995336,0.000000,0.000000,0.000000,-37.229718,-1042.169358,-1763.114820
598.000000,0.000000,0.000000,-17.518656,0.000000,0.000000,0.000000,535.263000,129.535995,1042.677979,2.634684,1.328384,-1.250012,-1.352255,-1.350068,0.000000,0.000000,1.995336,0.000000,0.000000,0.000000,-25.524183,-1040.122474,-1762.960256
5605.000000,0.000000,0.000000,-90.888243,0.000000,0.000000,0.000000,452.377014,156.108002,1068.787964,2.398636,1.120341,-1.074514,-1.204628,-1.179563,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-15.538280,-1028.345910,-1761.266871
5612.000000,0.000000,0.000000,-90.888243,0.000000,0.000000,0.000000,452.377014,156.108002,1068.787964,2.398636,1.120341,-1.074514,-1.204628,-1.179563,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,-3.830245,-1026.299000,-1761.112345
6727.000000,0.000000,0.000000,-113.592659,0.000000,0.000000,0.000000,449.707001,180.233002,1068.808960,2.398224,1.119936,-1.074316,-1.204391,-1.179352,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,7.193840,-1020.401860,-1760.346317
6735.000000,0.000000,0.000000,-113.592659,0.000000,0.000000,0.000000,449.707001,180.233002,1068.808960,2.398224,1.119936,-1.074316,-1.204391,-1.179352,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,18.899414,-1018.354978,-1760.189253
8147.000000,0.000000,0.000000,-59.780823,0.000000,0.000000,0.000000,430.353027,212.559998,1066.248047,2.398224,1.119936,-1.074316,-1.204391,-1.179279,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,30.604924,-1016.305594,-1760.034686
8154.000000,0.000000,0.000000,-59.780823,0.000000,0.000000,0.000000,430.353027,212.559998,1066.248047,2.398224,1.119936,-1.074316,-1.204391,-1.179279,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,42.310433,-1014.256210,-1759.880119
9279.000000,0.000000,0.000000,-54.537144,0.000000,0.000000,0.000000,424.091980,247.561996,1065.785034,2.398224,1.119936,-1.074316,-1.204391,-1.178945,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,54.018545,-1012.209305,-1759.720594
9286.000000,0.000000,0.000000,-54.537144,0.000000,0.000000,0.000000,424.091980,247.561996,1065.785034,2.398224,1.119936,-1.074316,-1.204391,-1.178945,0.000000,0.000000,-10.000000,0.000000,0.000000,0.000000,65.726658,-1010.162400,-1759.561069
9305.000000,0.000000,0.000000,-54.324535,0.000000,0.000000,0.000000,424.091980,247.561996,1065.785034,2.398224,1.119936,-1.074316,-1.204391,-1.178945,0.000000,0.000000,-9.956134,0.000000,0.000000,0.000000,77.432308,-1008.115524,-1759.399005
9312.000000,0.000000,0.000000,-54.324535,0.000000,0.000000,0.000000,424.091980,247.561996,1065.785034,2.398224,1.119936,-1.074316,-1.204391,-1.178945,0.000000,0.000000,-9.956134,0.000000,0.000000,0.000000,89.137959,-1006.068647,-1759.236942
10506.000000,0.000000,0.000000,-52.364903,0.000000,0.000000,0.000000,420.000977,271.186005,1065.460938,2.398224,1.119936,-1.074316,-1.204391,-1.178755,0.000000,0.000000,-9.466226,0.000000,0.000000,0.000000,100.843533,-1004.021766,-1759.079878
10513.000000,0.000000,0.000000,-52.364903,0.000000,0.000000,0.000000,420.000977,271.186005,1065.460938,2.398224,1.119936,-1.074316,-1.204391,-1.178755,0.000000,0.000000,-9.466226,0.000000,0.000000,0.000000,112.549107,-1001.974884,-1758.922814
11745.000000,0.000000,0.000000,-44.803432,0.000000,0.000000,0.000000,411.884003,317.398987,1064.833008,2.398224,1.119936,-1.074316,-1.204391,-1.178539,0.000000,0.000000,-7.575858,0.000000,0.000000,0.000000,124.254797,-999.928010,-1758.758251
11756.000000,0.000000,0.000000,-44.803432,0.000000,0.000000,0.000000,411.884003,317.398987,1064.833008,2.398224,1.119936,-1.074316,-1.204391,-1.178539,0.000000,0.000000,-7.575858,0.000000,0.000000,0.000000,135.960486,-997.881136,-1758.593688
11778.000000,0.000000,0.000000,-44.803432,0.000000,0.000000,0.000000,411.884003,317.398987,1064.833008,2.398224,1.119936,-1.074316,-1.204391,-1.178539,0.000000,0.000000,-7.575858,0.000000,0.000000,0.000000,147.666125,-995.836757,-1758.434127
