Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
544.000000,0.000000,0.000000,0.870928,0.000000,0.000000,0.000000,358.751984,51.013000,1065.677002,2.119868,1.110944,-0.794137,-1.105287,-1.245052,0.000000,0.000000,5.504707,0.000000,0.000000,0.000000,-72.084624,-1049.820704,-1763.806576
551.000000,0.000000,0.000000,0.870928,0.000000,0.000000,0.000000,358.751984,51.013000,1065.677002,2.119868,1.110944,-0.794137,-1.105287,-1.245052,0.000000,0.000000,5.504707,0.000000,0.000000,0.000000,-60.376692,-1047.771289,-1763.657047
559.000000,0.000000,0.000000,0.978019,0.000000,0.000000,0.000000,358.751984,51.013000,1065.677002,2.119868,1.110944,-0.794137,-1.105287,-1.245052,0.000000,0.000000,5.818493,0.000000,0.000000,0.000000,-47.894611,-1050.095638,-1764.199280
564.000000,0.000000,0.000000,0.978019,0.000000,0.000000,0.000000,358.751984,51.013000,1065.677002,2.119868,1.110944,-0.794137,-1.105287,-1.245052,0.000000,0.000000,5.818493,0.000000,0.000000,0.000000,-36.189076,-1048.048754,-1764.044716
4118.000000,0.000000,0.000000,0.763781,0.000000,0.000000,0.000000,410.019989,37.231003,1045.129028,2.126649,1.265402,-0.752788,-1.215767,-1.363113,0.000000,0.000000,6.047565,0.000000,0.000000,0.000000,-24.483540,-1046.001870,-1763.890152
4123.000000,0.000000,0.000000,0.763781,0.000000,0.000000,0.000000,410.019989,37.231003,1045.129028,2.126649,1.265402,-0.752788,-1.215767,-1.363113,0.000000,0.000000,6.047565,0.000000,0.000000,0.000000,-12.775505,-1043.954960,-1763.735626
6543.000000,0.000000,0.000000,-3.905643,0.000000,0.000000,0.000000,406.717987,84.357994,1045.019043,2.126544,1.266805,-0.752298,-1.216658,-1.363750,0.000000,0.000000,5.097224,0.000000,0.000000,0.000000,-1.067470,-1041.908050,-1763.581100
6550.000000,0.000000,0.000000,-3.905643,0.000000,0.000000,0.000000,406.717987,84.357994,1045.019043,2.126544,1.266805,-0.752298,-1.216658,-1.363750,0.000000,0.000000,5.097224,0.000000,0.000000,0.000000,10.638104,-1039.861168,-1763.424036
6568.000000,0.000000,0.000000,-3.905643,0.000000,0.000000,0.000000,406.717987,84.357994,1045.019043,2.126544,1.266805,-0.752298,-1.216658,-1.363750,0.000000,0.000000,5.313153,0.000000,0.000000,0.000000,22.343678,-1037.814287,-1763.266972
6574.000000,0.000000,0.000000,-3.905643,0.000000,0.000000,0.000000,406.717987,84.357994,1045.019043,2.126544,1.266805,-0.752298,-1.216658,-1.363750,0.000000,0.000000,5.313153,0.000000,0.000000,0.000000,34.049188,-1035.764903,-1763.112405
7753.000000,0.000000,0.000000,-10.912059,0.000000,0.000000,0.000000,402.677002,107.691002,1044.705933,2.126544,1.266805,-0.752298,-1.216658,-1.363771,0.000000,0.000000,3.646985,0.000000,0.000000,0.000000,45.754697,-1033.715519,-1762.957838
7760.000000,0.000000,0.000000,-10.912059,0.000000,0.000000,0.000000,402.677002,107.691002,1044.705933,2.126544,1.266805,-0.752298,-1.216658,-1.363771,0.000000,0.000000,3.646985,0.000000,0.000000,0.000000,57.462810,-1031.668614,-1762.798313
8309.000000,0.000000,0.000000,-8.793938,0.000000,0.000000,0.000000,398.417999,132.024002,1044.380981,2.126544,1.266805,-0.752298,-1.216658,-1.363622,0.000000,0.000000,4.176515,0.000000,0.000000,0.000000,69.170922,-1029.621709,-1762.638788
