Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
937,0,0,-38.606322,0,0,0,505.843018,510.875,1376.807983,2.834511,0.080994,-1.692924,-1.41874,-0.073035,0,0,-5.963892,0,0,0,19.594485,-1022.281971,-1760.810353
949,0,0,-38.606322,0,0,0,505.843018,510.875,1376.807983,2.834511,0.080994,-1.692924,-1.41874,-0.073035,0,0,-5.963892,0,0,0,31.299995,-1020.232587,-1760.655786
964,0,0,-38.177371,0,0,0,505.843018,510.875,1376.807983,2.834511,0.080994,-1.692924,-1.41874,-0.073035,0,0,-5.919343,0,0,0,42.310433,-1014.25621,-1759.880119
976,0,0,-38.177371,0,0,0,505.843018,510.875,1376.807983,2.834511,0.080994,-1.692924,-1.41874,-0.073035,0,0,-5.919343,0,0,0,54.018545,-1012.209305,-1759.720594
7769,0,0,-27.933405,0,0,0,520.093018,445.65799,1176.61499,2.829168,0.652362,-1.581942,-1.363956,-0.651835,0,0,-3.358351,0,0,0,65.726658,-1010.1624,-1759.561069
7782,0,0,-27.933405,0,0,0,520.093018,445.65799,1176.61499,2.829168,0.652362,-1.581942,-1.363956,-0.651835,0,0,-3.358351,0,0,0,77.432308,-1008.115524,-1759.399005
9234,0,0,-22.037804,0,0,0,512.19397,468.16098,1175.213989,2.829151,0.653699,-1.581663,-1.363889,-0.652706,0,0,-1.884451,0,0,0,89.137959,-1006.068647,-1759.236942
9247,0,0,-22.037804,0,0,0,512.19397,468.16098,1175.213989,2.829151,0.653699,-1.581663,-1.363889,-0.652706,0,0,-1.884451,0,0,0,100.843533,-1004.021766,-1759.079878
10457,0,0,-15.72316,0,0,0,504.082001,514.351013,1174.585083,2.829151,0.653699,-1.581663,-1.363889,-0.652729,0,0,-0.240108,0,0,0,112.549107,-1001.974884,-1758.922814
10468,0,0,-15.72316,0,0,0,504.082001,514.351013,1174.585083,2.829151,0.653699,-1.581663,-1.363889,-0.652729,0,0,-0.240108,0,0,0,124.254797,-999.92801,-1758.758251
10492,0,0,-15.72316,0,0,0,504.082001,514.351013,1174.585083,2.829151,0.653699,-1.581663,-1.363889,-0.652729,0,0,-0.174755,0,0,0,135.960486,-997.881136,-1758.593688
10504,0,0,-15.72316,0,0,0,504.082001,514.351013,1174.585083,2.829151,0.653699,-1.581663,-1.363889,-0.652729,0,0,-0.174755,0,0,0,147.666125,-995.836757,-1758.434127
11680,0,0,-13.58219,0,0,0,499.934998,538.265991,1174.254028,2.829151,0.653699,-1.581663,-1.363889,-0.652613,0,0,0.454952,0,0,0,159.450112,-994.23503,-1758.344577
11692,0,0,-13.58219,0,0,0,499.934998,538.265991,1174.254028,2.829151,0.653699,-1.581663,-1.363889,-0.652613,0,0,0.454952,0,0,0,171.160839,-992.188106,-1758.177591
12197,0,0,-14.522508,0,0,0,495.769012,562.196045,1173.926025,2.829151,0.653699,-1.581663,-1.363889,-0.652449,0,0,0.300935,0,0,0,182.923391,-990.433982,-1758.056915
12208,0,0,-14.522508,0,0,0,495.769012,562.196045,1173.926025,2.829151,0.653699,-1.581663,-1.363889,-0.652449,0,0,0.300935,0,0,0,194.629042,-988.387106,-1757.894852
12679,0,0,-19.462462,0,0,0,492.223999,585.099976,1173.674072,2.829151,0.653699,-1.581663,-1.363889,-0.652425,0,0,-0.92132,0,0,0,206.204519,-985.604777,-1757.616468
12692,0,0,-19.462462,0,0,0,492.223999,585.099976,1173.674072,2.829151,0.653699,-1.581663,-1.363889,-0.652425,0,0,-0.92132,0,0,0,217.910273,-983.560406,-1757.449408
13437,0,0,-9.370581,0,0,0,485.642029,620.244019,1173.112061,2.829151,0.653699,-1.581663,-1.363889,-0.652165,0,0,1.753083,0,0,0,229.917931,-983.221724,-1757.552123
13449,0,0,-9.370581,0,0,0,485.642029,620.244019,1173.112061,2.829151,0.653699,-1.581663,-1.363889,-0.652165,0,0,1.753083,0,0,0,241.623684,-981.177352,-1757.385064
14570,0,0,-16.882132,0,0,0,481.164001,655.536011,1172.88501,2.829151,0.653699,-1.581663,-1.363889,-0.652078,0,0,-0.077412,0,0,0,253.316107,-979.057661,-1757.206091
14581,0,0,-16.882132,0,0,0,481.164001,655.536011,1172.88501,2.829151,0.653699,-1.581663,-1.363889,-0.652078,0,0,-0.077412,0,0,0,265.021873,-977.010792,-1757.036529
14607,0,0,-15.565999,0,0,0,481.164001,655.536011,1172.88501,2.829151,0.653699,-1.581663,-1.363889,-0.652078,0,0,0.316873,0,0,0,276.782209,-975.272229,-1756.915728
14619,0,0,-15.565999,0,0,0,481.164001,655.536011,1172.88501,2.829151,0.653699,-1.581663,-1.363889,-0.652078,0,0,0.316873,0,0,0,288.490475,-973.225334,-1756.746204
16615,0,0,-15.302063,0,0,0,473.223999,702.333008,1172.24707,2.829151,0.653699,-1.581663,-1.363889,-0.651973,0,0,0.451412,0,0,0,300.27648,-971.617647,-1756.646146
16627,0,0,-15.302063,0,0,0,473.223999,702.333008,1172.24707,2.829151,0.653699,-1.581663,-1.363889,-0.651973,0,0,0.451412,0,0,0,311.982272,-969.573278,-1756.476587
16651,0,0,-13.638483,0,0,0,473.223999,702.333008,1172.24707,2.829151,0.653699,-1.581663,-1.363889,-0.651973,0,0,0.958393,0,0,0,323.853112,-968.461392,-1756.454511
16664,0,0,-13.638483,0,0,0,473.223999,702.333008,1172.24707,2.829151,0.653699,-1.581663,-1.363889,-0.651973,0,0,0.958393,0,0,0,335.561481,-966.417002,-1756.27999
18672,0,0,-16.80309,0,0,0,466.385986,749.562012,1171.779053,2.829151,0.653699,-1.581663,-1.363889,-0.651645,0,0,0.214359,0,0,0,347.306765,-964.581175,-1756.138456
18686,0,0,-16.80309,0,0,0,466.385986,749.562012,1171.779053,2.829151,0.653699,-1.581663,-1.363889,-0.651645,0,0,0.214359,0,0,0,359.012596,-962.536809,-1755.966397
18711,0,0,-17.634026,0,0,0,466.385986,749.562012,1171.779053,2.829151,0.653699,-1.581663,-1.363889,-0.651645,0,0,0.042081,0,0,0,370.725674,-960.533385,-1755.800814
