Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
685.000000,0.000000,0.000000,-17.974238,0.000000,0.000000,0.000000,621.096008,144.494003,1054.561035,2.914742,1.265180,-1.519192,-1.397363,-1.282459,0.000000,0.000000,0.534295,0.000000,0.000000,0.000000,-103.058790,-1046.671835,-1772.623306
696.000000,0.000000,0.000000,-17.974238,0.000000,0.000000,0.000000,621.096008,144.494003,1054.561035,2.914742,1.265180,-1.519192,-1.397363,-1.282459,0.000000,0.000000,0.534295,0.000000,0.000000,0.000000,-91.316300,-1044.844264,-1772.549477
706.000000,0.000000,0.000000,-18.215232,0.000000,0.000000,0.000000,621.096008,144.494003,1054.561035,2.914742,1.265180,-1.519192,-1.397363,-1.282459,0.000000,0.000000,0.498448,0.000000,0.000000,0.000000,-79.497626,-1043.502705,-1772.555888
713.000000,0.000000,0.000000,-18.215232,0.000000,0.000000,0.000000,621.096008,144.494003,1054.561035,2.914742,1.265180,-1.519192,-1.397363,-1.282459,0.000000,0.000000,0.498448,0.000000,0.000000,0.000000,-67.752674,-1041.672636,-1772.484598
1990.000000,0.000000,0.000000,-19.847834,0.000000,0.000000,0.000000,621.491028,133.565994,1051.551025,2.905720,1.295158,-1.505018,-1.396276,-1.313629,0.000000,0.000000,0.092128,0.000000,0.000000,0.000000,-55.993641,-1039.932397,-1772.428138
1997.000000,0.000000,0.000000,-19.847834,0.000000,0.000000,0.000000,621.491028,133.565994,1051.551025,2.905720,1.295158,-1.505018,-1.396276,-1.313629,0.000000,0.000000,0.092128,0.000000,0.000000,0.000000,-44.251094,-1038.104844,-1772.351810
6075.000000,0.000000,0.000000,-19.099983,0.000000,0.000000,0.000000,630.244019,108.969002,1040.046997,2.900425,1.458470,-1.471084,-1.405961,-1.478524,0.000000,0.000000,0.291196,0.000000,0.000000,0.000000,-32.464040,-1036.561222,-1772.322358
6082.000000,0.000000,0.000000,-19.099983,0.000000,0.000000,0.000000,630.244019,108.969002,1040.046997,2.900425,1.458470,-1.471084,-1.405961,-1.478524,0.000000,0.000000,0.291196,0.000000,0.000000,0.000000,-20.718993,-1034.733690,-1772.246087
6349.000000,0.000000,0.000000,-23.767914,0.000000,0.000000,0.000000,628.474976,120.916000,1039.989990,2.900425,1.458470,-1.471084,-1.405961,-1.478318,0.000000,0.000000,-0.927927,0.000000,0.000000,0.000000,-9.115773,-1032.001382,-1772.020439
6357.000000,0.000000,0.000000,-23.767914,0.000000,0.000000,0.000000,628.474976,120.916000,1039.989990,2.900425,1.458470,-1.471084,-1.405961,-1.478318,0.000000,0.000000,-0.927927,0.000000,0.000000,0.000000,2.626831,-1030.173848,-1771.941611
7082.000000,0.000000,0.000000,-17.840627,0.000000,0.000000,0.000000,623.281006,156.174011,1039.806030,2.900425,1.458470,-1.471084,-1.405961,-1.478203,0.000000,0.000000,0.583516,0.000000,0.000000,0.000000,14.458622,-1028.915271,-1771.956718
7091.000000,0.000000,0.000000,-17.840627,0.000000,0.000000,0.000000,623.281006,156.174011,1039.806030,2.900425,1.458470,-1.471084,-1.405961,-1.478203,0.000000,0.000000,0.583516,0.000000,0.000000,0.000000,26.201190,-1027.085219,-1771.880372
7327.000000,0.000000,0.000000,-21.599865,0.000000,0.000000,0.000000,620.472961,168.220993,1039.578979,2.900425,1.458470,-1.471084,-1.405961,-1.478128,0.000000,0.000000,-0.378510,0.000000,0.000000,0.000000,37.885905,-1024.886100,-1771.743093
7334.000000,0.000000,0.000000,-21.599865,0.000000,0.000000,0.000000,620.472961,168.220993,1039.578979,2.900425,1.458470,-1.471084,-1.405961,-1.478128,0.000000,0.000000,-0.378510,0.000000,0.000000,0.000000,49.631066,-1023.058605,-1771.661823
8518.000000,0.000000,0.000000,-21.654633,0.000000,0.000000,0.000000,612.833984,217.072006,1039.505981,2.900299,1.453428,-1.471812,-1.405550,-1.472978,0.000000,0.000000,-0.415061,0.000000,0.000000,0.000000,61.312789,-1020.826404,-1771.513737
8525.000000,0.000000,0.000000,-21.654633,0.000000,0.000000,0.000000,612.833984,217.072006,1039.505981,2.900299,1.453428,-1.471812,-1.405550,-1.472978,0.000000,0.000000,-0.415061,0.000000,0.000000,0.000000,73.055508,-1018.998907,-1771.429911
8545.000000,0.000000,0.000000,-20.877530,0.000000,0.000000,0.000000,612.833984,217.072006,1039.505981,2.900299,1.453428,-1.471812,-1.405550,-1.472978,0.000000,0.000000,-0.232844,0.000000,0.000000,0.000000,84.762639,-1016.944375,-1771.308602
8554.000000,0.000000,0.000000,-20.877530,0.000000,0.000000,0.000000,612.833984,217.072006,1039.505981,2.900299,1.453428,-1.471812,-1.405550,-1.472978,0.000000,0.000000,-0.232844,0.000000,0.000000,0.000000,96.505243,-1015.116841,-1771.229774
