Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
664.000000,0.000000,0.000000,-12.897668,0.000000,0.000000,0.000000,428.428986,184.397003,1101.838013,2.463040,0.971813,-1.177549,-1.156131,-1.029414,0.000000,0.000000,2.154616,0.000000,0.000000,0.000000,-79.326157,-1044.596589,-1772.736488
677.000000,0.000000,0.000000,-12.897668,0.000000,0.000000,0.000000,428.428986,184.397003,1101.838013,2.463040,0.971813,-1.177549,-1.156131,-1.029414,0.000000,0.000000,2.154616,0.000000,0.000000,0.000000,-67.581204,-1042.766520,-1772.665197
687.000000,0.000000,0.000000,-13.192129,0.000000,0.000000,0.000000,428.428986,184.397003,1101.838013,2.463040,0.971813,-1.177549,-1.156131,-1.029414,0.000000,0.000000,2.172714,0.000000,0.000000,0.000000,-55.504169,-1043.054958,-1772.943671
695.000000,0.000000,0.000000,-13.192129,0.000000,0.000000,0.000000,428.428986,184.397003,1101.838013,2.463040,0.971813,-1.177549,-1.156131,-1.029414,0.000000,0.000000,2.172714,0.000000,0.000000,0.000000,-43.761622,-1041.227406,-1772.867343
3620.000000,0.000000,0.000000,-25.938171,0.000000,0.000000,0.000000,416.980011,129.761993,1083.298096,2.342869,1.068634,-1.021620,-1.144409,-1.154167,0.000000,0.000000,-1.097800,0.000000,0.000000,0.000000,-32.186865,-1038.329442,-1772.614290
3628.000000,0.000000,0.000000,-25.938171,0.000000,0.000000,0.000000,416.980011,129.761993,1083.298096,2.342869,1.068634,-1.021620,-1.144409,-1.154167,0.000000,0.000000,-1.097800,0.000000,0.000000,0.000000,-20.441819,-1036.501910,-1772.538019
6872.000000,0.000000,0.000000,-27.388653,0.000000,0.000000,0.000000,406.915009,115.249008,1074.170044,2.251361,1.123187,-0.908437,-1.141684,-1.227359,0.000000,0.000000,-1.563948,0.000000,0.000000,0.000000,-8.935810,-1033.149449,-1772.209984
6881.000000,0.000000,0.000000,-27.388653,0.000000,0.000000,0.000000,406.915009,115.249008,1074.170044,2.251361,1.123187,-0.908437,-1.141684,-1.227359,0.000000,0.000000,-1.563948,0.000000,0.000000,0.000000,2.806794,-1031.321915,-1772.131156
8486.000000,0.000000,0.000000,-21.824144,0.000000,0.000000,0.000000,395.234009,173.841995,1073.366943,2.251361,1.123187,-0.908437,-1.141684,-1.227270,0.000000,0.000000,-0.199319,0.000000,0.000000,0.000000,14.518935,-1029.300034,-1772.020242
8494.000000,0.000000,0.000000,-21.824144,0.000000,0.000000,0.000000,395.234009,173.841995,1073.366943,2.251361,1.123187,-0.908437,-1.141684,-1.227270,0.000000,0.000000,-0.199319,0.000000,0.000000,0.000000,26.261502,-1027.469982,-1771.943896
8513.000000,0.000000,0.000000,-22.360577,0.000000,0.000000,0.000000,395.234009,173.841995,1073.366943,2.251361,1.123187,-0.908437,-1.141684,-1.227270,0.000000,0.000000,-0.367169,0.000000,0.000000,0.000000,37.947951,-1025.281922,-1771.808442
8522.000000,0.000000,0.000000,-22.360577,0.000000,0.000000,0.000000,395.234009,173.841995,1073.366943,2.251361,1.123187,-0.908437,-1.141684,-1.227270,0.000000,0.000000,-0.367169,0.000000,0.000000,0.000000,49.693112,-1023.454426,-1771.727173
9415.000000,0.000000,0.000000,-22.226856,0.000000,0.000000,0.000000,393.236023,185.559006,1073.255005,2.251361,1.123187,-0.908437,-1.141684,-1.227380,0.000000,0.000000,-0.365473,0.000000,0.000000,0.000000,61.382414,-1021.270576,-1771.587070
9423.000000,0.000000,0.000000,-22.226856,0.000000,0.000000,0.000000,393.236023,185.559006,1073.255005,2.251361,1.123187,-0.908437,-1.141684,-1.227380,0.000000,0.000000,-0.365473,0.000000,0.000000,0.000000,73.125133,-1019.443079,-1771.503244
10916.000000,0.000000,0.000000,-22.979012,0.000000,0.000000,0.000000,383.417999,243.778992,1072.740967,2.251361,1.123187,-0.908437,-1.141684,-1.226937,0.000000,0.000000,-0.595429,0.000000,0.000000,0.000000,84.776846,-1017.035008,-1771.323565
10924.000000,0.000000,0.000000,-22.979012,0.000000,0.000000,0.000000,383.417999,243.778992,1072.740967,2.251361,1.123187,-0.908437,-1.141684,-1.226937,0.000000,0.000000,-0.595429,0.000000,0.000000,0.000000,96.519450,-1015.207474,-1771.244737
10944.000000,0.000000,0.000000,-22.226595,0.000000,0.000000,0.000000,383.417999,243.778992,1072.740967,2.251361,1.123187,-0.908437,-1.141684,-1.226937,0.000000,0.000000,-0.438687,0.000000,0.000000,0.000000,108.195005,-1012.952197,-1771.095290
10952.000000,0.000000,0.000000,-22.226595,0.000000,0.000000,0.000000,383.417999,243.778992,1072.740967,2.251361,1.123187,-0.908437,-1.141684,-1.226937,0.000000,0.000000,-0.438687,0.000000,0.000000,0.000000,119.937782,-1011.124718,-1771.008964
12100.000000,0.000000,0.000000,-21.366596,0.000000,0.000000,0.000000,379.115967,267.729004,1072.477051,2.251361,1.123187,-0.908437,-1.141684,-1.226818,0.000000,0.000000,-0.243068,0.000000,0.000000,0.000000,131.643407,-1009.060236,-1770.883510
12109.000000,0.000000,0.000000,-21.366596,0.000000,0.000000,0.000000,379.115967,267.729004,1072.477051,2.251361,1.123187,-0.908437,-1.141684,-1.226818,0.000000,0.000000,-0.243068,0.000000,0.000000,0.000000,143.386049,-1007.235220,-1770.802200
12855.000000,0.000000,0.000000,-19.679132,0.000000,0.000000,0.000000,373.089966,302.239990,1072.123047,2.251361,1.123187,-0.908437,-1.141684,-1.226905,0.000000,0.000000,0.182717,0.000000,0.000000,0.000000,155.156617,-1005.588362,-1770.750305
12863.000000,0.000000,0.000000,-19.679132,0.000000,0.000000,0.000000,373.089966,302.239990,1072.123047,2.251361,1.123187,-0.908437,-1.141684,-1.226905,0.000000,0.000000,0.182717,0.000000,0.000000,0.000000,166.904450,-1003.760942,-1770.661596
