Timestamp(ms),Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),J1(rad),J2(rad),J3(rad),J4(rad),J5(rad),J6(rad),J7(rad),J8(rad),OffsetX(m),OffsetY(m),OffsetZ(m),OffsetRx(rad),OffsetRy(rad),OffsetRz(rad),TargetX(m),TargetY(m),TargetZ(m)
629.000000,0.000000,0.000000,-57.427982,0.000000,0.000000,0.000000,399.933014,150.764008,1091.640015,2.314947,0.994560,-1.041323,-1.110523,-1.079247,0.000000,0.000000,-8.625399,0.000000,0.000000,0.000000,-62.810083,-1034.023184,-1761.482622
637.000000,0.000000,0.000000,-57.427982,0.000000,0.000000,0.000000,399.933014,150.764008,1091.640015,2.314947,0.994560,-1.041323,-1.110523,-1.079247,0.000000,0.000000,-8.625399,0.000000,0.000000,0.000000,-51.102151,-1031.973769,-1761.333093
646.000000,0.000000,0.000000,-58.044540,0.000000,0.000000,0.000000,399.933014,150.764008,1091.640015,2.314947,0.994560,-1.041323,-1.110523,-1.079247,0.000000,0.000000,-9.306309,0.000000,0.000000,0.000000,-39.633340,-1028.589445,-1760.966997
654.000000,0.000000,0.000000,-58.044540,0.000000,0.000000,0.000000,399.933014,150.764008,1091.640015,2.314947,0.994560,-1.041323,-1.110523,-1.079247,0.000000,0.000000,-9.306309,0.000000,0.000000,0.000000,-27.927804,-1026.542561,-1760.812433
6421.000000,0.000000,0.000000,-42.742705,0.000000,0.000000,0.000000,534.494995,190.574997,1057.213989,2.674822,1.186983,-1.322289,-1.325890,-1.206600,0.000000,0.000000,-5.794586,0.000000,0.000000,0.000000,-16.219769,-1024.495651,-1760.657907
6429.000000,0.000000,0.000000,-42.742705,0.000000,0.000000,0.000000,534.494995,190.574997,1057.213989,2.674822,1.186983,-1.322289,-1.325890,-1.206600,0.000000,0.000000,-5.794586,0.000000,0.000000,0.000000,-4.511734,-1022.448741,-1760.503381
8398.000000,0.000000,0.000000,-36.668598,0.000000,0.000000,0.000000,525.408997,236.964005,1056.281006,2.675606,1.187625,-1.322801,-1.326279,-1.206878,0.000000,0.000000,-4.504708,0.000000,0.000000,0.000000,7.193840,-1020.401860,-1760.346317
8405.000000,0.000000,0.000000,-36.668598,0.000000,0.000000,0.000000,525.408997,236.964005,1056.281006,2.675606,1.187625,-1.322801,-1.326279,-1.206878,0.000000,0.000000,-4.504708,0.000000,0.000000,0.000000,18.899414,-1018.354978,-1760.189253
8425.000000,0.000000,0.000000,-36.668598,0.000000,0.000000,0.000000,525.408997,236.964005,1056.281006,2.675606,1.187625,-1.322801,-1.326279,-1.206878,0.000000,0.000000,-4.732214,0.000000,0.000000,0.000000,30.604924,-1016.305594,-1760.034686
8432.000000,0.000000,0.000000,-36.668598,0.000000,0.000000,0.000000,525.408997,236.964005,1056.281006,2.675606,1.187625,-1.322801,-1.326279,-1.206878,0.000000,0.000000,-4.732214,0.000000,0.000000,0.000000,42.310433,-1014.256210,-1759.880119
